# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.776, Jz = 0.1000
step,H,delta^2
100000,-4941.960000,0.134106
100020,-4912.320000,0.135986
100040,-4907.120000,0.136267
100060,-4936.520000,0.138086
100080,-4983.680000,0.136316
100100,-4962.040000,0.136450
100120,-4870.200000,0.136206
100140,-4921.560000,0.139502
100160,-4940.680000,0.136755
100180,-4896.920000,0.134558
100200,-4935.760000,0.139050
100220,-4926.960000,0.137610
100240,-4850.120000,0.137451
100260,-4915.520000,0.138171
100280,-4941.640000,0.133960
100300,-4883.240000,0.134387
100320,-4901.600000,0.135071
100340,-4922.600000,0.134924
100360,-5009.320000,0.134912
100380,-4942.080000,0.137012
100400,-4817.480000,0.135437
100420,-4822.920000,0.135449
100440,-4915.720000,0.137695
100460,-4870.640000,0.134167
100480,-4912.480000,0.135962
100500,-4916.880000,0.135510
100520,-4994.880000,0.136914
100540,-4972.320000,0.135205
100560,-4969.040000,0.133374
100580,-4950.760000,0.135132
100600,-5024.320000,0.138879
100620,-4994.160000,0.136499
100640,-4986.960000,0.134570
100660,-5002.640000,0.138818
100680,-4904.360000,0.134119
100700,-4907.080000,0.134619
100720,-4816.040000,0.137036
100740,-4953.320000,0.139417
100760,-4934.480000,0.137219
100780,-4949.640000,0.136670
100800,-5020.920000,0.137292
100820,-4918.360000,0.135315
100840,-4873.680000,0.133826
100860,-4995.080000,0.134741
100880,-4927.120000,0.134607
100900,-4915.600000,0.136487
100920,-4878.800000,0.138184
100940,-4944.080000,0.136670
100960,-4961.360000,0.137988
100980,-4979.080000,0.138196
101000,-4924.520000,0.142322
101020,-4951.440000,0.135315
101040,-4975.920000,0.139917
101060,-5020.320000,0.137952
101080,-5004.400000,0.136560
101100,-5019.080000,0.136548
101120,-4857.040000,0.135229
101140,-4899.640000,0.133655
101160,-4904.080000,0.134229
101180,-4923.080000,0.133972
101200,-4928.000000,0.136194
101220,-4924.920000,0.134534
101240,-4894.320000,0.135364
101260,-4889.520000,0.135376
101280,-4966.760000,0.137073
101300,-4949.480000,0.137671
101320,-5012.520000,0.133728
101340,-4975.160000,0.136353
101360,-4860.800000,0.134143
101380,-4967.240000,0.136047
101400,-4884.800000,0.138330
101420,-4897.520000,0.138171
101440,-4965.320000,0.136047
101460,-4943.560000,0.138049
101480,-4889.520000,0.137598
101500,-4898.560000,0.137695
101520,-4905.440000,0.136060
101540,-4908.160000,0.134729
101560,-4914.920000,0.135120
101580,-4910.960000,0.136133
101600,-4930.840000,0.135095
101620,-4862.320000,0.133459
101640,-4899.200000,0.138220
101660,-4902.200000,0.134009
101680,-4905.680000,0.131763
101700,-4892.320000,0.136145
101720,-4909.600000,0.136926
101740,-4931.320000,0.138354
101760,-4902.560000,0.138269
101780,-4964.640000,0.135156
101800,-4949.840000,0.132837
101820,-4983.240000,0.138269
101840,-4955.320000,0.136353
101860,-4932.600000,0.137183
101880,-4925.200000,0.135754
101900,-4823.440000,0.136670
101920,-4854.440000,0.132031
101940,-4922.640000,0.135547
101960,-4913.240000,0.132056
101980,-4876.920000,0.138342
102000,-4887.240000,0.137793
102020,-4869.000000,0.134326
102040,-4913.840000,0.133508
102060,-4934.480000,0.135364
102080,-4894.040000,0.134155
102100,-4860.640000,0.135522
102120,-4908.680000,0.136914
102140,-4831.000000,0.137036
102160,-4849.440000,0.136816
102180,-4875.360000,0.135840
102200,-4942.000000,0.132324
102220,-4984.680000,0.135510
102240,-4971.240000,0.134827
102260,-4919.120000,0.138159
102280,-4849.000000,0.136401
102300,-4933.280000,0.134717
102320,-4938.240000,0.134326
102340,-4867.840000,0.138452
102360,-4858.880000,0.140649
102380,-4808.480000,0.134644
102400,-4922.400000,0.137952
102420,-4954.000000,0.134827
102440,-4967.800000,0.135645
102460,-4939.520000,0.135181
102480,-4951.720000,0.133020
102500,-4965.600000,0.135962
102520,-4869.800000,0.135425
102540,-4938.120000,0.135107
102560,-4883.280000,0.134595
102580,-4893.520000,0.133777
