# Ensemble size: 2, Sample period: 20, Burn in steps: 10000, Samples: 100
# L = 32, Lz = 8, T = 2.643, Jz = 0.1000
step,H,delta^2
10000,-8515.600000,0.191956
10020,-8622.400000,0.187195
10040,-8596.200000,0.185242
10060,-8624.800000,0.187073
10080,-8606.800000,0.185608
10100,-8715.200000,0.182434
10120,-8634.000000,0.180420
10140,-8617.000000,0.183167
10160,-8567.200000,0.189697
10180,-8745.000000,0.191772
10200,-8645.800000,0.195801
10220,-8709.000000,0.193970
10240,-8591.200000,0.192932
10260,-8560.800000,0.194275
10280,-8491.800000,0.189392
10300,-8554.000000,0.190613
10320,-8537.000000,0.193420
10340,-8564.400000,0.193848
10360,-8554.400000,0.191223
10380,-8512.800000,0.188354
10400,-8687.600000,0.191223
10420,-8536.800000,0.199951
10440,-8442.400000,0.194458
10460,-8352.600000,0.191101
10480,-8364.400000,0.190063
10500,-8351.600000,0.183716
10520,-8368.200000,0.179932
10540,-8376.800000,0.178223
10560,-8396.600000,0.178589
10580,-8231.200000,0.187317
10600,-8521.400000,0.192322
10620,-8414.200000,0.193298
10640,-8308.000000,0.186890
10660,-8318.800000,0.183655
10680,-8320.200000,0.186401
10700,-8425.600000,0.190369
10720,-8479.200000,0.185913
10740,-8488.800000,0.187195
10760,-8215.200000,0.182739
10780,-8358.000000,0.188416
10800,-8282.600000,0.194763
10820,-8287.800000,0.186768
10840,-8141.000000,0.195862
10860,-8249.800000,0.187805
10880,-8135.200000,0.179565
10900,-8345.000000,0.184021
10920,-8154.600000,0.191101
10940,-8215.600000,0.189575
10960,-8171.800000,0.188354
10980,-8326.400000,0.189270
11000,-8460.600000,0.191833
11020,-8430.200000,0.184326
11040,-8399.400000,0.185425
11060,-8318.200000,0.186523
11080,-8383.600000,0.189819
11100,-8467.400000,0.191284
11120,-8417.000000,0.196838
11140,-8427.600000,0.185608
11160,-8423.000000,0.187195
11180,-8434.200000,0.184692
11200,-8642.400000,0.186707
11220,-8403.000000,0.181946
11240,-8470.000000,0.191467
11260,-8511.000000,0.185486
11280,-8419.400000,0.193298
11300,-8357.800000,0.190430
11320,-8503.000000,0.202759
11340,-8606.800000,0.194763
11360,-8594.200000,0.187744
11380,-8637.600000,0.185303
11400,-8575.800000,0.186279
11420,-8438.200000,0.177307
11440,-8522.000000,0.187256
11460,-8283.800000,0.183716
11480,-8439.600000,0.196350
11500,-8355.600000,0.185913
11520,-8156.200000,0.190979
11540,-8471.400000,0.178528
11560,-8329.000000,0.183777
11580,-8396.200000,0.183533
11600,-8489.200000,0.188904
11620,-8530.400000,0.187378
11640,-8430.200000,0.183838
11660,-8422.400000,0.190186
11680,-8439.600000,0.187439
11700,-8526.200000,0.189758
11720,-8438.200000,0.194275
11740,-8201.400000,0.197449
11760,-8174.800000,0.189148
11780,-8226.600000,0.189148
11800,-8304.800000,0.188171
11820,-8391.600000,0.180054
11840,-8378.400000,0.186279
11860,-8389.000000,0.191589
11880,-8347.200000,0.189270
11900,-8560.000000,0.191406
11920,-8471.200000,0.191284
11940,-8636.800000,0.192383
11960,-8633.600000,0.192078
11980,-8694.200000,0.192627
