# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.980, Jz = 0.1000
step,H,delta^2
100000,-13807.680000,0.679980
100020,-13830.120000,0.681384
100040,-13830.520000,0.682239
100060,-13793.680000,0.681519
100080,-13800.680000,0.682043
100100,-13799.160000,0.679529
100120,-13790.520000,0.679883
100140,-13798.120000,0.679346
100160,-13789.640000,0.681250
100180,-13791.600000,0.676794
100200,-13802.520000,0.677710
100220,-13785.680000,0.677808
100240,-13827.320000,0.678857
100260,-13798.640000,0.677576
100280,-13813.160000,0.678723
100300,-13822.240000,0.679102
100320,-13806.240000,0.678577
100340,-13837.880000,0.680225
100360,-13775.160000,0.680261
100380,-13752.720000,0.678040
100400,-13804.920000,0.680090
100420,-13820.320000,0.678882
100440,-13829.360000,0.679895
100460,-13790.480000,0.676392
100480,-13789.400000,0.679626
100500,-13832.800000,0.680249
100520,-13794.920000,0.681042
100540,-13780.640000,0.680261
100560,-13828.560000,0.680164
100580,-13809.520000,0.679126
100600,-13798.720000,0.680420
100620,-13832.080000,0.681653
100640,-13843.680000,0.682336
100660,-13857.800000,0.682910
100680,-13816.240000,0.680273
100700,-13859.280000,0.681860
100720,-13878.520000,0.682532
100740,-13889.320000,0.684485
100760,-13830.600000,0.680200
100780,-13818.440000,0.681091
100800,-13845.080000,0.680957
100820,-13832.840000,0.681213
100840,-13846.240000,0.681946
100860,-13871.720000,0.682104
100880,-13855.040000,0.683948
100900,-13846.280000,0.683765
100920,-13880.520000,0.684033
100940,-13867.040000,0.684998
100960,-13856.160000,0.684875
100980,-13837.560000,0.683093
101000,-13797.360000,0.681018
101020,-13790.040000,0.679724
101040,-13787.080000,0.681812
101060,-13834.560000,0.683997
101080,-13812.240000,0.683069
101100,-13829.560000,0.683582
101120,-13819.640000,0.683203
101140,-13801.360000,0.683777
101160,-13794.160000,0.682458
101180,-13840.960000,0.683850
101200,-13816.560000,0.684583
101220,-13818.520000,0.683826
101240,-13836.800000,0.685510
101260,-13858.840000,0.686841
101280,-13878.760000,0.685596
101300,-13902.400000,0.686755
101320,-13897.000000,0.687366
101340,-13899.680000,0.687878
101360,-13924.600000,0.687158
101380,-13878.440000,0.685864
101400,-13917.960000,0.687292
101420,-13926.160000,0.686084
101440,-13878.440000,0.685730
101460,-13897.040000,0.686194
101480,-13888.880000,0.684534
101500,-13830.360000,0.681433
101520,-13863.440000,0.685046
101540,-13860.520000,0.687024
101560,-13878.320000,0.684351
101580,-13840.240000,0.683411
101600,-13843.280000,0.682458
101620,-13811.760000,0.683252
101640,-13830.800000,0.684851
101660,-13853.840000,0.684387
101680,-13821.720000,0.682153
101700,-13786.360000,0.680908
101720,-13820.720000,0.680872
101740,-13822.640000,0.681238
101760,-13831.240000,0.682007
101780,-13856.160000,0.683862
101800,-13834.320000,0.682251
101820,-13822.760000,0.682654
101840,-13771.000000,0.681494
101860,-13783.080000,0.680334
101880,-13794.880000,0.680261
101900,-13787.880000,0.680237
101920,-13789.640000,0.680933
101940,-13767.080000,0.680347
101960,-13715.240000,0.676892
101980,-13719.200000,0.673718
102000,-13731.320000,0.674316
102020,-13717.800000,0.674487
102040,-13763.640000,0.676062
102060,-13785.280000,0.675989
102080,-13792.840000,0.676831
102100,-13756.320000,0.677185
102120,-13748.600000,0.676990
102140,-13787.760000,0.678223
102160,-13788.680000,0.678247
102180,-13762.320000,0.678906
102200,-13804.720000,0.679565
102220,-13810.960000,0.679248
102240,-13740.600000,0.677832
102260,-13758.240000,0.678821
102280,-13814.120000,0.679773
102300,-13793.880000,0.679639
102320,-13794.200000,0.679480
102340,-13798.400000,0.678943
102360,-13808.480000,0.681848
102380,-13801.880000,0.680542
102400,-13773.560000,0.680664
102420,-13761.200000,0.679968
102440,-13786.640000,0.680139
102460,-13767.960000,0.680713
102480,-13765.440000,0.682178
102500,-13780.040000,0.683545
102520,-13761.080000,0.682849
102540,-13767.160000,0.683032
102560,-13738.080000,0.682019
102580,-13725.560000,0.681067
102600,-13758.240000,0.681262
102620,-13729.000000,0.678699
102640,-13758.000000,0.681921
102660,-13800.440000,0.682629
102680,-13819.000000,0.683301
102700,-13833.720000,0.684143
102720,-13815.200000,0.683716
102740,-13861.040000,0.686975
102760,-13814.760000,0.685937
102780,-13788.520000,0.684680
102800,-13835.920000,0.686133
102820,-13855.960000,0.686670
102840,-13823.560000,0.685864
102860,-13822.800000,0.685693
102880,-13815.440000,0.686182
102900,-13830.680000,0.687134
102920,-13851.360000,0.687671
102940,-13851.040000,0.687292
102960,-13883.760000,0.688171
102980,-13878.760000,0.686963
103000,-13861.400000,0.687842
103020,-13857.440000,0.686902
103040,-13852.040000,0.684216
103060,-13846.000000,0.684412
103080,-13870.120000,0.685242
103100,-13858.600000,0.685876
103120,-13848.440000,0.683289
103140,-13788.240000,0.683032
103160,-13749.280000,0.681433
103180,-13763.280000,0.680603
103200,-13792.960000,0.681482
103220,-13842.560000,0.684192
103240,-13830.440000,0.681946
103260,-13846.360000,0.682947
103280,-13879.280000,0.684521
103300,-13853.680000,0.683569
103320,-13841.000000,0.683374
103340,-13807.920000,0.682642
103360,-13811.360000,0.682507
103380,-13847.520000,0.683984
103400,-13847.000000,0.681909
103420,-13812.040000,0.681616
103440,-13801.080000,0.679541
103460,-13807.120000,0.680750
103480,-13825.480000,0.681482
103500,-13786.000000,0.678918
103520,-13821.520000,0.681799
103540,-13806.440000,0.681409
103560,-13812.720000,0.680786
103580,-13786.760000,0.681982
103600,-13801.960000,0.681396
103620,-13773.080000,0.679688
103640,-13769.920000,0.679492
103660,-13757.120000,0.681409
103680,-13789.680000,0.679333
103700,-13741.440000,0.679065
103720,-13758.400000,0.680701
103740,-13733.800000,0.679968
103760,-13728.280000,0.679846
103780,-13730.160000,0.679456
103800,-13737.440000,0.679541
103820,-13749.680000,0.679041
