# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.020, Jz = 0.1000
step,H,delta^2
100000,-4602.440000,0.134900
100020,-4480.400000,0.137097
100040,-4534.640000,0.132568
100060,-4489.120000,0.138904
100080,-4491.920000,0.135083
100100,-4587.400000,0.135828
100120,-4573.880000,0.135583
100140,-4605.920000,0.138611
100160,-4590.680000,0.133130
100180,-4594.800000,0.133215
100200,-4529.760000,0.135010
100220,-4555.800000,0.131238
100240,-4561.320000,0.135242
100260,-4568.040000,0.136633
100280,-4601.360000,0.135461
100300,-4533.560000,0.130859
100320,-4609.320000,0.135388
100340,-4576.840000,0.135815
100360,-4660.720000,0.138318
100380,-4514.400000,0.134351
100400,-4568.960000,0.133167
100420,-4554.240000,0.135156
100440,-4524.520000,0.141211
100460,-4479.000000,0.134094
100480,-4469.920000,0.131787
100500,-4457.840000,0.130884
100520,-4483.920000,0.135010
100540,-4448.520000,0.138684
100560,-4507.600000,0.133936
100580,-4485.120000,0.135229
100600,-4599.840000,0.135999
100620,-4499.880000,0.136401
100640,-4549.280000,0.135669
100660,-4539.680000,0.133643
100680,-4512.960000,0.135083
100700,-4572.680000,0.137158
100720,-4544.840000,0.133936
100740,-4552.240000,0.134546
100760,-4512.240000,0.135156
100780,-4542.240000,0.133875
100800,-4539.560000,0.137061
100820,-4514.880000,0.134277
100840,-4510.800000,0.134961
100860,-4503.440000,0.131592
100880,-4488.480000,0.130420
100900,-4503.560000,0.133899
100920,-4546.960000,0.136938
100940,-4433.480000,0.132532
100960,-4543.640000,0.135535
100980,-4526.760000,0.135706
101000,-4592.280000,0.131897
101020,-4610.080000,0.133252
101040,-4543.680000,0.134521
101060,-4575.000000,0.133105
101080,-4475.120000,0.133997
101100,-4536.640000,0.137549
101120,-4636.240000,0.139221
101140,-4571.000000,0.137292
101160,-4564.080000,0.135400
101180,-4593.960000,0.136829
101200,-4580.560000,0.137354
101220,-4591.600000,0.135657
101240,-4472.800000,0.133386
101260,-4526.400000,0.135974
101280,-4524.680000,0.133594
101300,-4494.000000,0.135229
101320,-4563.640000,0.133386
101340,-4561.320000,0.137244
101360,-4546.800000,0.132776
101380,-4621.480000,0.131946
101400,-4549.440000,0.135071
101420,-4531.560000,0.136206
101440,-4524.600000,0.132312
101460,-4570.280000,0.132227
101480,-4565.480000,0.133557
101500,-4631.120000,0.130908
101520,-4578.440000,0.134741
101540,-4562.040000,0.135266
101560,-4603.280000,0.134827
101580,-4576.440000,0.135730
101600,-4604.560000,0.136157
101620,-4641.000000,0.135168
101640,-4550.360000,0.136255
101660,-4627.920000,0.134106
101680,-4564.800000,0.137573
101700,-4553.280000,0.131226
101720,-4564.920000,0.132568
101740,-4542.520000,0.132324
101760,-4540.320000,0.134644
101780,-4545.880000,0.134839
101800,-4529.000000,0.133655
101820,-4571.320000,0.135425
101840,-4549.480000,0.134241
101860,-4582.480000,0.131213
101880,-4592.000000,0.137305
101900,-4595.640000,0.136316
101920,-4594.560000,0.135876
101940,-4586.600000,0.133179
101960,-4577.600000,0.130566
101980,-4547.440000,0.132837
102000,-4681.120000,0.135852
102020,-4608.400000,0.139185
102040,-4613.200000,0.135779
102060,-4594.040000,0.136279
102080,-4610.960000,0.134839
102100,-4630.520000,0.134180
102120,-4630.960000,0.136670
102140,-4548.400000,0.134717
102160,-4564.640000,0.136511
102180,-4554.840000,0.133569
102200,-4613.480000,0.133997
102220,-4582.160000,0.134033
102240,-4511.200000,0.136584
102260,-4552.360000,0.132593
102280,-4635.000000,0.132910
102300,-4563.120000,0.132422
102320,-4599.840000,0.133215
102340,-4514.400000,0.132996
102360,-4560.600000,0.133057
102380,-4540.320000,0.133533
102400,-4515.840000,0.131763
102420,-4592.840000,0.129517
102440,-4654.400000,0.131555
102460,-4606.880000,0.133582
102480,-4621.160000,0.132312
102500,-4559.920000,0.135840
102520,-4586.360000,0.135107
102540,-4641.160000,0.135315
102560,-4550.680000,0.131787
102580,-4501.640000,0.134985
102600,-4542.440000,0.136572
102620,-4599.400000,0.130920
102640,-4525.000000,0.133337
102660,-4583.240000,0.134839
102680,-4485.920000,0.136035
102700,-4557.600000,0.133984
102720,-4499.400000,0.136584
102740,-4554.560000,0.132568
102760,-4561.120000,0.135132
102780,-4519.760000,0.132922
102800,-4507.360000,0.133179
102820,-4606.840000,0.134607
102840,-4484.760000,0.134839
102860,-4424.120000,0.133337
102880,-4473.320000,0.129810
102900,-4502.440000,0.131030
102920,-4434.480000,0.131421
102940,-4499.200000,0.136255
102960,-4533.240000,0.134595
102980,-4514.520000,0.131921
103000,-4524.680000,0.133850
103020,-4471.080000,0.131946
103040,-4499.040000,0.132788
103060,-4522.160000,0.132727
103080,-4562.600000,0.131580
103100,-4496.160000,0.133301
103120,-4544.680000,0.137158
103140,-4621.240000,0.133960
103160,-4537.200000,0.135510
103180,-4535.080000,0.134753
103200,-4504.200000,0.135437
103220,-4542.560000,0.133569
103240,-4484.240000,0.136133
103260,-4506.480000,0.134766
103280,-4477.920000,0.133936
103300,-4555.600000,0.131824
103320,-4526.640000,0.131421
103340,-4510.760000,0.134009
103360,-4494.240000,0.135571
103380,-4528.960000,0.133826
103400,-4497.320000,0.130994
103420,-4538.320000,0.136951
103440,-4553.720000,0.134094
103460,-4501.600000,0.136169
103480,-4592.720000,0.137219
103500,-4581.600000,0.134546
103520,-4540.800000,0.136121
103540,-4496.120000,0.132251
103560,-4563.240000,0.136597
103580,-4527.800000,0.135181
103600,-4572.480000,0.134302
103620,-4412.760000,0.131311
103640,-4500.880000,0.135266
103660,-4596.000000,0.134131
103680,-4547.800000,0.131567
103700,-4622.360000,0.132703
103720,-4564.920000,0.130872
103740,-4608.160000,0.134216
103760,-4580.520000,0.136267
103780,-4581.880000,0.133325
103800,-4554.040000,0.130945
103820,-4530.400000,0.134827
103840,-4639.240000,0.132495
103860,-4698.600000,0.134167
103880,-4571.800000,0.133594
103900,-4538.920000,0.134375
103920,-4654.400000,0.134351
103940,-4579.640000,0.135107
103960,-4568.360000,0.136670
103980,-4577.520000,0.133459
104000,-4576.160000,0.133704
104020,-4509.160000,0.132593
104040,-4586.680000,0.136841
104060,-4555.800000,0.135999
104080,-4628.160000,0.136853
104100,-4513.360000,0.135681
104120,-4611.800000,0.134729
104140,-4524.760000,0.133801
104160,-4566.240000,0.132373
104180,-4597.640000,0.132556
104200,-4539.200000,0.130518
104220,-4559.560000,0.133093
104240,-4515.880000,0.136804
104260,-4518.640000,0.133154
104280,-4596.080000,0.133557
104300,-4507.320000,0.136597
104320,-4603.080000,0.132874
104340,-4515.680000,0.135364
104360,-4557.680000,0.133533
104380,-4537.000000,0.138428
104400,-4560.200000,0.133313
104420,-4578.680000,0.135461
104440,-4568.360000,0.134448
104460,-4534.120000,0.130908
104480,-4539.440000,0.132190
104500,-4581.000000,0.132629
104520,-4575.840000,0.130823
104540,-4561.520000,0.136658
104560,-4527.680000,0.133936
104580,-4579.160000,0.131812
104600,-4531.880000,0.135107
104620,-4525.440000,0.130859
104640,-4539.960000,0.135657
104660,-4537.960000,0.139087
104680,-4627.440000,0.137402
104700,-4602.360000,0.137952
104720,-4524.280000,0.136121
104740,-4570.880000,0.140466
104760,-4542.120000,0.139355
104780,-4533.000000,0.135291
104800,-4522.240000,0.133606
104820,-4524.720000,0.135339
104840,-4514.280000,0.136145
104860,-4577.840000,0.131738
104880,-4557.720000,0.135400
104900,-4550.640000,0.135364
104920,-4531.040000,0.132056
104940,-4607.440000,0.135437
104960,-4607.280000,0.138379
104980,-4644.440000,0.133508
105000,-4575.120000,0.133704
105020,-4595.640000,0.135132
105040,-4574.160000,0.133350
105060,-4483.960000,0.133887
105080,-4530.320000,0.136072
105100,-4540.240000,0.134387
105120,-4533.040000,0.134558
105140,-4497.280000,0.132581
105160,-4573.240000,0.134387
105180,-4627.680000,0.133374
105200,-4505.400000,0.130359
105220,-4480.280000,0.135413
105240,-4506.800000,0.136511
105260,-4609.600000,0.129614
105280,-4597.000000,0.130676
105300,-4526.280000,0.130884
105320,-4579.000000,0.133142
105340,-4560.760000,0.127905
105360,-4572.040000,0.134607
105380,-4570.280000,0.129895
105400,-4536.560000,0.132043
105420,-4537.640000,0.131799
105440,-4636.520000,0.132190
105460,-4498.760000,0.133789
105480,-4562.000000,0.137341
105500,-4555.440000,0.139209
105520,-4522.480000,0.137939
105540,-4544.360000,0.136621
105560,-4620.760000,0.135828
105580,-4551.680000,0.135693
105600,-4624.240000,0.133191
105620,-4520.800000,0.134839
105640,-4607.360000,0.131860
105660,-4598.640000,0.130261
105680,-4633.400000,0.132739
105700,-4522.840000,0.130554
105720,-4549.120000,0.132336
105740,-4518.240000,0.134607
105760,-4609.200000,0.132422
105780,-4455.400000,0.134485
105800,-4642.960000,0.138513
105820,-4580.520000,0.135706
105840,-4527.720000,0.134473
105860,-4447.720000,0.134204
105880,-4592.720000,0.136084
105900,-4567.640000,0.136096
105920,-4453.920000,0.134436
105940,-4449.840000,0.135352
105960,-4517.840000,0.133398
105980,-4659.000000,0.137854
106000,-4517.640000,0.133459
106020,-4480.440000,0.136621
106040,-4552.000000,0.137134
106060,-4557.720000,0.137476
106080,-4515.080000,0.134937
106100,-4553.200000,0.136731
106120,-4542.240000,0.132239
106140,-4524.400000,0.133545
106160,-4621.280000,0.131836
106180,-4546.360000,0.138171
106200,-4619.760000,0.132031
106220,-4547.240000,0.132336
106240,-4464.720000,0.133472
106260,-4524.960000,0.134949
106280,-4551.240000,0.137463
106300,-4554.520000,0.136536
106320,-4489.880000,0.133765
106340,-4607.400000,0.135632
106360,-4558.440000,0.134509
106380,-4535.080000,0.134009
106400,-4477.720000,0.131555
106420,-4417.840000,0.131396
106440,-4438.960000,0.131458
106460,-4551.280000,0.135437
106480,-4530.360000,0.134229
106500,-4468.360000,0.133008
106520,-4555.520000,0.134424
106540,-4515.880000,0.135999
106560,-4534.720000,0.132239
106580,-4480.880000,0.132251
106600,-4492.000000,0.134399
106620,-4551.560000,0.134253
106640,-4479.800000,0.138416
106660,-4504.960000,0.135681
106680,-4478.720000,0.135425
106700,-4556.400000,0.134924
106720,-4487.040000,0.131323
106740,-4474.960000,0.132593
106760,-4543.320000,0.134583
106780,-4603.000000,0.136938
106800,-4554.440000,0.137646
106820,-4502.720000,0.134509
106840,-4546.200000,0.131067
106860,-4513.640000,0.135107
106880,-4569.040000,0.137158
106900,-4519.800000,0.132288
106920,-4550.800000,0.134790
106940,-4562.120000,0.134131
106960,-4624.080000,0.134497
106980,-4520.320000,0.133533
107000,-4561.280000,0.132812
107020,-4564.000000,0.136084
107040,-4530.080000,0.128003
107060,-4463.040000,0.131873
107080,-4539.480000,0.132703
107100,-4493.840000,0.136536
107120,-4467.400000,0.132825
107140,-4545.640000,0.135767
107160,-4531.120000,0.138025
107180,-4540.160000,0.137061
107200,-4528.240000,0.135693
107220,-4605.760000,0.136426
107240,-4555.320000,0.133984
107260,-4572.400000,0.130640
107280,-4525.040000,0.134973
107300,-4532.840000,0.133606
107320,-4487.880000,0.134827
107340,-4518.000000,0.133093
107360,-4531.000000,0.138855
107380,-4565.960000,0.136353
107400,-4541.600000,0.135449
107420,-4544.040000,0.138232
107440,-4519.480000,0.133850
107460,-4564.800000,0.138367
107480,-4588.800000,0.135303
107500,-4531.480000,0.133289
107520,-4655.120000,0.134363
107540,-4614.200000,0.133130
107560,-4617.160000,0.133325
107580,-4655.800000,0.134485
107600,-4629.640000,0.131165
107620,-4542.440000,0.133850
107640,-4521.720000,0.130920
107660,-4523.760000,0.132166
107680,-4555.320000,0.133655
107700,-4631.960000,0.134668
107720,-4579.640000,0.139404
107740,-4529.920000,0.136853
107760,-4672.800000,0.135608
107780,-4551.760000,0.131470
107800,-4618.560000,0.129956
107820,-4563.600000,0.130420
107840,-4649.120000,0.135498
107860,-4533.760000,0.135876
107880,-4596.200000,0.131714
107900,-4475.400000,0.135046
107920,-4598.840000,0.135156
107940,-4596.040000,0.130994
107960,-4621.360000,0.131580
107980,-4581.880000,0.133936
108000,-4466.320000,0.135144
108020,-4557.720000,0.132227
108040,-4633.360000,0.136450
108060,-4595.920000,0.132397
108080,-4508.240000,0.135046
108100,-4536.440000,0.135706
108120,-4479.280000,0.131177
108140,-4564.400000,0.133789
108160,-4587.040000,0.132446
108180,-4578.520000,0.135571
108200,-4592.280000,0.133875
108220,-4576.240000,0.132898
108240,-4606.760000,0.132910
108260,-4624.680000,0.135327
108280,-4638.160000,0.137878
108300,-4591.960000,0.136279
108320,-4604.440000,0.136621
108340,-4605.400000,0.133740
108360,-4690.400000,0.135010
108380,-4566.640000,0.132312
108400,-4616.560000,0.131311
108420,-4554.360000,0.134875
108440,-4605.120000,0.134558
108460,-4523.880000,0.132849
108480,-4511.520000,0.136108
108500,-4637.200000,0.132922
108520,-4588.680000,0.134363
108540,-4668.560000,0.133801
108560,-4556.720000,0.134875
108580,-4590.200000,0.135461
108600,-4541.360000,0.133044
108620,-4580.120000,0.133521
108640,-4598.200000,0.133752
108660,-4564.200000,0.134241
108680,-4552.800000,0.136584
108700,-4553.440000,0.133276
108720,-4547.160000,0.138232
108740,-4574.800000,0.136584
108760,-4495.440000,0.132751
108780,-4549.640000,0.135010
108800,-4612.040000,0.133398
