# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.878, Jz = 0.1000
step,H,delta^2
100000,-7320.000000,0.160620
100020,-7338.240000,0.161035
100040,-7292.840000,0.159985
100060,-7331.000000,0.159692
100080,-7403.760000,0.157776
100100,-7409.080000,0.157910
100120,-7393.560000,0.160657
100140,-7343.440000,0.162744
100160,-7379.560000,0.159229
100180,-7323.960000,0.157690
100200,-7376.560000,0.161743
100220,-7337.600000,0.161926
100240,-7373.840000,0.158252
100260,-7351.400000,0.161926
100280,-7334.640000,0.159326
100300,-7217.680000,0.158801
100320,-7244.320000,0.160999
100340,-7296.440000,0.161243
100360,-7336.240000,0.160229
100380,-7355.000000,0.160071
100400,-7317.880000,0.159546
100420,-7302.920000,0.159363
100440,-7267.360000,0.161340
100460,-7317.760000,0.157800
100480,-7285.920000,0.158472
100500,-7351.680000,0.161462
100520,-7314.680000,0.160608
100540,-7274.720000,0.156812
100560,-7289.440000,0.156726
100580,-7369.520000,0.156836
100600,-7310.920000,0.159619
100620,-7336.960000,0.160730
100640,-7317.440000,0.156873
100660,-7282.320000,0.158289
100680,-7301.440000,0.157678
100700,-7357.560000,0.159863
100720,-7343.560000,0.154785
100740,-7309.480000,0.155737
100760,-7325.400000,0.155017
100780,-7246.880000,0.156421
100800,-7348.720000,0.159436
100820,-7313.120000,0.154285
100840,-7387.000000,0.160986
100860,-7354.960000,0.156323
100880,-7383.120000,0.162305
100900,-7346.000000,0.162085
100920,-7340.240000,0.162927
100940,-7352.800000,0.163220
100960,-7303.760000,0.161255
100980,-7360.720000,0.163074
101000,-7324.800000,0.160315
101020,-7336.920000,0.162085
101040,-7217.920000,0.160486
101060,-7318.600000,0.162561
101080,-7354.440000,0.165088
101100,-7281.120000,0.162683
101120,-7346.680000,0.163660
101140,-7303.480000,0.163586
101160,-7379.040000,0.162024
101180,-7391.400000,0.162134
101200,-7428.880000,0.167224
101220,-7376.440000,0.165137
101240,-7361.960000,0.164478
101260,-7410.960000,0.161475
101280,-7333.080000,0.164746
101300,-7347.320000,0.165601
101320,-7369.920000,0.161182
101340,-7356.480000,0.162183
101360,-7392.720000,0.161279
101380,-7382.360000,0.166394
101400,-7433.160000,0.168445
101420,-7332.120000,0.166479
101440,-7317.880000,0.168445
101460,-7310.920000,0.168384
101480,-7355.400000,0.167053
101500,-7242.600000,0.165796
101520,-7217.320000,0.166370
101540,-7301.480000,0.169226
101560,-7369.120000,0.168713
101580,-7392.360000,0.167029
101600,-7344.440000,0.162085
101620,-7303.320000,0.164600
101640,-7294.160000,0.162183
101660,-7270.400000,0.163330
101680,-7379.880000,0.165173
101700,-7338.240000,0.165271
101720,-7417.320000,0.166284
101740,-7394.400000,0.168872
101760,-7393.000000,0.168469
101780,-7383.040000,0.166760
101800,-7375.520000,0.168347
101820,-7343.760000,0.168506
101840,-7345.920000,0.167090
101860,-7417.240000,0.164697
101880,-7394.280000,0.166846
101900,-7342.920000,0.167627
101920,-7321.720000,0.169202
101940,-7315.480000,0.166809
101960,-7321.480000,0.165271
101980,-7364.440000,0.164099
102000,-7431.160000,0.163342
102020,-7401.760000,0.164404
102040,-7485.160000,0.167322
102060,-7405.840000,0.167407
102080,-7359.520000,0.166296
102100,-7406.120000,0.168555
102120,-7383.280000,0.167554
102140,-7362.480000,0.166797
102160,-7356.280000,0.166345
102180,-7295.600000,0.168225
102200,-7361.880000,0.164575
102220,-7373.240000,0.165112
102240,-7352.720000,0.165515
102260,-7332.720000,0.163379
102280,-7341.680000,0.161096
102300,-7296.840000,0.166223
102320,-7320.280000,0.165588
102340,-7341.920000,0.165161
102360,-7304.600000,0.165808
102380,-7292.240000,0.168213
102400,-7365.560000,0.166455
102420,-7281.880000,0.169226
102440,-7338.080000,0.168750
102460,-7309.320000,0.170935
102480,-7211.720000,0.173108
102500,-7280.720000,0.168164
102520,-7278.960000,0.167285
102540,-7274.400000,0.163953
102560,-7238.200000,0.163989
102580,-7344.120000,0.164087
102600,-7251.160000,0.164404
102620,-7260.720000,0.166870
102640,-7255.680000,0.164709
102660,-7232.960000,0.163452
102680,-7327.640000,0.167346
102700,-7356.800000,0.165894
102720,-7410.200000,0.165393
102740,-7341.760000,0.167236
102760,-7398.560000,0.167542
102780,-7350.120000,0.161865
102800,-7422.120000,0.166504
102820,-7407.800000,0.165942
102840,-7319.120000,0.162720
102860,-7337.480000,0.165247
102880,-7388.360000,0.166040
102900,-7371.960000,0.169568
102920,-7335.560000,0.165430
102940,-7267.120000,0.165613
102960,-7310.440000,0.165332
102980,-7288.120000,0.163354
103000,-7230.640000,0.164429
103020,-7329.160000,0.167102
103040,-7368.280000,0.167688
103060,-7254.960000,0.161780
103080,-7329.000000,0.163806
103100,-7292.200000,0.165649
103120,-7343.360000,0.161707
103140,-7338.720000,0.162610
103160,-7348.880000,0.163306
103180,-7400.160000,0.161511
103200,-7323.120000,0.160181
103220,-7335.040000,0.160071
103240,-7303.640000,0.160840
103260,-7258.280000,0.162708
103280,-7267.080000,0.163574
103300,-7341.240000,0.164551
103320,-7396.200000,0.166003
103340,-7378.960000,0.166858
103360,-7396.920000,0.165125
103380,-7442.360000,0.166687
