# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.306, Jz = 0.1000
step,H,delta^2
100000,-12156.120000,0.571423
100020,-12204.240000,0.569763
100040,-12169.080000,0.566504
100060,-12158.360000,0.568848
100080,-12159.920000,0.568115
100100,-12177.960000,0.568823
100120,-12217.760000,0.570947
100140,-12195.280000,0.569995
100160,-12195.360000,0.572107
100180,-12203.040000,0.570984
100200,-12202.120000,0.570728
100220,-12272.840000,0.570740
100240,-12266.720000,0.572021
100260,-12275.600000,0.574756
100280,-12272.120000,0.571643
100300,-12247.880000,0.573108
100320,-12169.320000,0.572437
100340,-12202.600000,0.574841
100360,-12194.240000,0.571777
100380,-12172.640000,0.572656
100400,-12179.800000,0.570703
100420,-12188.720000,0.572534
100440,-12227.680000,0.573242
100460,-12263.080000,0.573950
100480,-12200.320000,0.572827
100500,-12244.400000,0.575049
100520,-12204.480000,0.571448
100540,-12179.000000,0.571436
100560,-12169.600000,0.572705
100580,-12194.640000,0.574377
100600,-12208.280000,0.574146
100620,-12185.600000,0.574048
100640,-12177.240000,0.574292
100660,-12157.880000,0.572888
100680,-12164.640000,0.573621
100700,-12173.360000,0.574243
100720,-12136.600000,0.574854
100740,-12150.320000,0.571558
100760,-12124.320000,0.571399
100780,-12173.760000,0.572644
100800,-12107.200000,0.570728
100820,-12163.080000,0.570801
100840,-12158.480000,0.572253
100860,-12118.960000,0.570374
100880,-12124.000000,0.567151
100900,-12128.200000,0.570532
100920,-12137.040000,0.572742
100940,-12074.080000,0.568774
100960,-12100.720000,0.566943
100980,-12115.560000,0.565857
101000,-12100.040000,0.564099
101020,-12074.760000,0.565088
101040,-12083.400000,0.565405
101060,-12066.360000,0.563281
101080,-12100.920000,0.562244
101100,-12086.200000,0.562366
101120,-12113.240000,0.563647
101140,-12096.760000,0.562781
101160,-12064.640000,0.564587
101180,-12107.200000,0.561694
101200,-12129.480000,0.562646
101220,-12096.920000,0.561011
101240,-12104.880000,0.561987
101260,-12113.080000,0.562781
101280,-12111.600000,0.562012
101300,-12114.960000,0.562378
101320,-12190.280000,0.565503
101340,-12126.760000,0.567773
101360,-12141.160000,0.563513
101380,-12119.760000,0.563696
101400,-12045.200000,0.561169
101420,-12025.880000,0.561182
101440,-12092.040000,0.562720
