# Ensemble size: 10, Sample period: 20, Burn in steps: 1000000, Samples: 1000
# L = 32, Lz = 8, T = 1.490, Jz = 0.1000
step,H,delta^2
1000000,-15170.600000,0.710193
1000020,-15192.400000,0.710754
1000040,-15159.120000,0.710632
1000060,-15162.640000,0.709949
1000080,-15174.720000,0.710217
1000100,-15193.080000,0.711340
1000120,-15177.560000,0.710840
1000140,-15181.120000,0.710754
1000160,-15197.880000,0.709985
1000180,-15156.560000,0.708215
1000200,-15163.880000,0.709180
1000220,-15173.280000,0.708887
1000240,-15178.360000,0.708740
1000260,-15173.360000,0.708154
1000280,-15194.240000,0.707556
1000300,-15174.040000,0.705798
1000320,-15169.880000,0.706128
1000340,-15157.760000,0.706116
1000360,-15158.360000,0.705896
1000380,-15141.560000,0.705322
1000400,-15138.120000,0.705444
1000420,-15163.400000,0.705566
1000440,-15143.080000,0.705872
1000460,-15169.760000,0.707263
1000480,-15153.440000,0.706628
1000500,-15153.240000,0.706287
1000520,-15144.240000,0.705823
1000540,-15166.320000,0.705603
1000560,-15174.000000,0.706677
1000580,-15151.440000,0.705811
1000600,-15160.800000,0.705640
1000620,-15158.560000,0.706421
1000640,-15133.680000,0.705957
1000660,-15137.400000,0.705957
1000680,-15154.600000,0.706323
1000700,-15159.920000,0.707239
1000720,-15153.720000,0.706030
1000740,-15162.400000,0.706628
1000760,-15192.680000,0.708105
1000780,-15177.360000,0.707861
1000800,-15168.360000,0.707703
1000820,-15174.160000,0.707776
1000840,-15172.600000,0.707214
1000860,-15180.880000,0.708411
1000880,-15168.360000,0.707361
1000900,-15178.120000,0.708203
1000920,-15185.640000,0.708459
1000940,-15180.880000,0.707605
1000960,-15167.120000,0.707080
1000980,-15151.800000,0.706372
1001000,-15142.400000,0.705542
1001020,-15131.360000,0.704834
1001040,-15159.600000,0.706396
1001060,-15161.840000,0.707019
1001080,-15153.160000,0.706726
1001100,-15162.240000,0.707214
1001120,-15150.640000,0.706824
1001140,-15170.200000,0.706750
1001160,-15178.400000,0.706213
1001180,-15181.720000,0.706714
1001200,-15193.880000,0.707898
1001220,-15176.400000,0.706665
1001240,-15185.880000,0.705994
1001260,-15181.840000,0.705151
1001280,-15166.280000,0.704712
1001300,-15167.320000,0.705042
1001320,-15174.600000,0.705237
1001340,-15183.360000,0.704260
1001360,-15181.920000,0.704675
1001380,-15166.040000,0.703699
1001400,-15167.680000,0.703552
1001420,-15154.280000,0.702576
1001440,-15153.120000,0.703491
1001460,-15127.120000,0.702161
1001480,-15124.800000,0.701135
1001500,-15134.520000,0.701831
1001520,-15119.640000,0.702112
