# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.122, Jz = 0.1000
step,H,delta^2
100000,-6456.720000,0.145898
100020,-6341.200000,0.143628
100040,-6355.440000,0.145630
100060,-6401.760000,0.147717
100080,-6422.400000,0.144922
100100,-6438.760000,0.150574
100120,-6436.640000,0.149731
100140,-6488.200000,0.148914
100160,-6446.840000,0.151025
100180,-6399.240000,0.150537
100200,-6423.520000,0.149976
100220,-6467.720000,0.147913
100240,-6426.360000,0.148169
100260,-6428.520000,0.146912
100280,-6439.720000,0.147510
100300,-6451.760000,0.146790
100320,-6351.760000,0.147424
100340,-6479.640000,0.149597
100360,-6450.320000,0.149194
100380,-6464.360000,0.147815
100400,-6312.520000,0.148035
100420,-6379.200000,0.147034
100440,-6425.840000,0.146436
100460,-6376.120000,0.147351
100480,-6351.400000,0.146228
100500,-6418.920000,0.144812
100520,-6368.240000,0.147241
100540,-6403.400000,0.148987
100560,-6482.400000,0.146008
100580,-6429.240000,0.143884
100600,-6476.560000,0.143567
100620,-6469.320000,0.146899
100640,-6423.760000,0.145349
100660,-6440.600000,0.140356
100680,-6436.120000,0.148071
100700,-6377.600000,0.148291
100720,-6443.560000,0.145276
100740,-6378.880000,0.146387
100760,-6433.320000,0.144922
100780,-6406.880000,0.148047
100800,-6419.760000,0.148181
100820,-6345.600000,0.146729
100840,-6388.600000,0.146985
100860,-6458.920000,0.146265
100880,-6368.720000,0.148022
100900,-6440.880000,0.145776
100920,-6408.360000,0.146936
100940,-6471.800000,0.149146
100960,-6503.360000,0.145483
100980,-6469.880000,0.146277
101000,-6418.800000,0.147473
101020,-6484.760000,0.148352
101040,-6398.760000,0.152905
101060,-6399.760000,0.148596
101080,-6499.640000,0.150037
101100,-6421.160000,0.150122
101120,-6348.440000,0.148303
101140,-6375.040000,0.148792
101160,-6393.720000,0.150415
101180,-6432.120000,0.148364
101200,-6413.280000,0.149573
101220,-6418.400000,0.146069
101240,-6309.360000,0.145447
101260,-6356.520000,0.147388
101280,-6347.000000,0.146704
