# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.184, Jz = 0.1000
step,H,delta^2
100000,-4341.560000,0.133118
100020,-4331.160000,0.131299
100040,-4368.960000,0.135583
100060,-4446.680000,0.136536
100080,-4507.000000,0.137048
100100,-4442.400000,0.132959
100120,-4476.280000,0.133069
100140,-4431.560000,0.132446
100160,-4414.040000,0.131506
100180,-4359.080000,0.134387
100200,-4352.280000,0.135974
100220,-4311.280000,0.133386
100240,-4352.280000,0.130945
100260,-4365.200000,0.131335
100280,-4360.240000,0.135779
100300,-4306.880000,0.134497
100320,-4311.800000,0.133813
100340,-4302.520000,0.130615
100360,-4394.280000,0.134290
100380,-4324.800000,0.134363
100400,-4441.880000,0.132947
100420,-4361.280000,0.133215
100440,-4337.880000,0.132910
100460,-4357.480000,0.133813
100480,-4278.800000,0.133472
100500,-4308.360000,0.134070
100520,-4403.280000,0.131348
100540,-4385.000000,0.138013
100560,-4402.960000,0.134790
100580,-4350.760000,0.131262
100600,-4375.640000,0.132275
100620,-4424.120000,0.134985
100640,-4319.360000,0.132227
100660,-4383.320000,0.133582
100680,-4328.920000,0.134888
100700,-4386.400000,0.134229
100720,-4393.240000,0.133838
100740,-4421.160000,0.133679
100760,-4360.480000,0.136633
100780,-4337.560000,0.132666
100800,-4342.440000,0.133948
100820,-4330.720000,0.134167
100840,-4302.680000,0.133313
100860,-4420.480000,0.134229
100880,-4401.160000,0.136926
100900,-4458.360000,0.130090
100920,-4397.240000,0.133826
100940,-4392.480000,0.133374
100960,-4388.040000,0.134485
100980,-4381.120000,0.133008
101000,-4326.200000,0.132568
101020,-4305.040000,0.136145
101040,-4340.360000,0.133057
101060,-4372.520000,0.133655
101080,-4318.400000,0.136523
101100,-4319.240000,0.133655
101120,-4307.560000,0.134473
101140,-4309.120000,0.131116
101160,-4314.080000,0.134656
101180,-4382.200000,0.134680
101200,-4265.920000,0.131873
101220,-4264.760000,0.135339
101240,-4355.960000,0.134778
101260,-4380.880000,0.132996
101280,-4424.480000,0.132812
101300,-4350.560000,0.134143
101320,-4357.880000,0.135107
101340,-4308.120000,0.133508
101360,-4394.840000,0.130542
101380,-4412.400000,0.133044
101400,-4350.800000,0.136743
101420,-4392.400000,0.135693
101440,-4426.720000,0.132214
101460,-4409.680000,0.128699
101480,-4422.360000,0.133203
101500,-4376.000000,0.134485
101520,-4347.400000,0.133899
101540,-4396.320000,0.134839
101560,-4320.920000,0.132202
101580,-4347.320000,0.131958
101600,-4347.680000,0.132397
101620,-4320.320000,0.129053
101640,-4305.800000,0.131897
101660,-4259.520000,0.133508
101680,-4353.080000,0.136523
101700,-4395.000000,0.138440
101720,-4385.360000,0.131177
101740,-4394.280000,0.134106
101760,-4415.400000,0.135645
101780,-4271.880000,0.133899
101800,-4322.360000,0.132520
101820,-4295.600000,0.135815
101840,-4339.400000,0.134497
101860,-4298.040000,0.134363
101880,-4310.960000,0.138086
101900,-4300.520000,0.131384
101920,-4335.920000,0.134497
101940,-4303.880000,0.130286
101960,-4308.920000,0.131030
101980,-4335.360000,0.133679
102000,-4353.920000,0.134058
102020,-4370.120000,0.136316
102040,-4330.200000,0.135132
102060,-4339.840000,0.135718
102080,-4365.000000,0.133984
102100,-4334.640000,0.133191
102120,-4306.440000,0.131738
102140,-4311.880000,0.132959
102160,-4329.960000,0.131836
102180,-4367.080000,0.132666
102200,-4321.560000,0.128979
102220,-4303.520000,0.130176
102240,-4311.880000,0.134216
102260,-4272.600000,0.132324
102280,-4382.200000,0.135620
102300,-4336.240000,0.133057
102320,-4255.400000,0.135962
102340,-4362.160000,0.136450
102360,-4266.480000,0.133289
102380,-4306.400000,0.131177
102400,-4383.200000,0.131116
102420,-4357.040000,0.132239
102440,-4297.280000,0.134961
102460,-4381.920000,0.134937
102480,-4271.240000,0.134778
102500,-4373.560000,0.138184
102520,-4371.280000,0.130115
102540,-4343.240000,0.134888
102560,-4439.680000,0.132214
102580,-4328.920000,0.130237
102600,-4410.400000,0.135620
102620,-4278.880000,0.136707
102640,-4340.360000,0.132385
102660,-4322.480000,0.133398
102680,-4379.080000,0.134827
102700,-4352.680000,0.132251
102720,-4392.160000,0.133630
102740,-4501.800000,0.135278
102760,-4375.920000,0.132190
102780,-4374.240000,0.134485
102800,-4380.320000,0.136157
102820,-4345.240000,0.132849
