# Ensemble size: 2, Sample period: 20, Burn in steps: 10000, Samples: 100
# L = 32, Lz = 8, T = 2.375, Jz = 0.1000
step,H,delta^2
10000,-10534.200000,0.359985
10020,-10646.200000,0.359314
10040,-10632.200000,0.363098
10060,-10604.800000,0.366272
10080,-10636.200000,0.362976
10100,-10767.000000,0.363586
10120,-10629.000000,0.363342
10140,-10705.400000,0.360962
10160,-10614.200000,0.357422
10180,-10699.400000,0.359253
10200,-10806.000000,0.362732
10220,-10812.600000,0.357849
10240,-10657.600000,0.361206
10260,-10666.600000,0.354126
10280,-10720.000000,0.357361
10300,-10706.800000,0.353516
10320,-10495.800000,0.352661
10340,-10610.200000,0.351257
10360,-10588.000000,0.352844
10380,-10521.800000,0.346008
10400,-10615.000000,0.346558
10420,-10597.400000,0.350281
10440,-10399.000000,0.339661
10460,-10492.000000,0.346802
10480,-10547.200000,0.340637
10500,-10495.400000,0.342346
10520,-10588.000000,0.339661
10540,-10726.000000,0.348633
10560,-10778.200000,0.349182
10580,-10693.400000,0.347351
10600,-10838.400000,0.350830
10620,-10737.200000,0.348694
10640,-10784.600000,0.348328
10660,-10747.600000,0.349976
10680,-10740.600000,0.346069
10700,-10700.400000,0.341736
10720,-10769.200000,0.344482
10740,-10766.400000,0.345154
10760,-10718.000000,0.340088
10780,-10557.200000,0.333496
10800,-10677.800000,0.335754
10820,-10615.800000,0.338806
10840,-10509.400000,0.333801
10860,-10555.000000,0.334717
10880,-10375.600000,0.327026
10900,-10445.200000,0.326111
10920,-10492.200000,0.329590
10940,-10526.800000,0.329407
10960,-10528.800000,0.332825
10980,-10492.800000,0.331909
11000,-10506.600000,0.328369
11020,-10567.200000,0.333618
11040,-10589.600000,0.332336
11060,-10651.200000,0.338074
11080,-10669.600000,0.333618
11100,-10730.400000,0.341736
11120,-10719.000000,0.336670
11140,-10665.400000,0.339355
11160,-10646.200000,0.339600
11180,-10628.400000,0.343323
11200,-10630.200000,0.345032
11220,-10680.400000,0.340759
11240,-10631.800000,0.348938
11260,-10769.400000,0.348267
11280,-10525.000000,0.339233
11300,-10512.600000,0.337830
11320,-10536.600000,0.338074
11340,-10468.000000,0.342407
11360,-10349.200000,0.338440
11380,-10398.800000,0.338867
11400,-10430.800000,0.342285
11420,-10443.000000,0.337708
11440,-10459.000000,0.339111
11460,-10589.200000,0.339905
11480,-10420.800000,0.328308
11500,-10649.200000,0.328369
11520,-10561.600000,0.329224
11540,-10635.600000,0.332092
11560,-10527.200000,0.332336
11580,-10502.200000,0.321045
11600,-10508.800000,0.324158
11620,-10362.600000,0.316406
11640,-10326.000000,0.316956
11660,-10488.800000,0.315735
11680,-10429.400000,0.309143
11700,-10461.400000,0.316589
11720,-10534.200000,0.326599
11740,-10438.600000,0.319397
11760,-10357.800000,0.318542
11780,-10351.600000,0.319824
11800,-10312.800000,0.316589
11820,-10450.800000,0.321167
11840,-10380.600000,0.322998
11860,-10274.600000,0.327881
11880,-10470.000000,0.336121
11900,-10612.000000,0.342590
11920,-10455.800000,0.331604
11940,-10466.000000,0.335510
11960,-10450.600000,0.330872
11980,-10462.400000,0.332153
