# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.367, Jz = 0.1000
step,H,delta^2
100000,-5693.360000,0.136719
100020,-5709.320000,0.135864
100040,-5664.160000,0.139795
100060,-5659.360000,0.138794
100080,-5657.720000,0.137256
100100,-5698.880000,0.135193
100120,-5645.800000,0.137402
100140,-5666.000000,0.139722
100160,-5748.720000,0.139612
100180,-5681.360000,0.137317
100200,-5634.120000,0.139099
100220,-5700.240000,0.142920
100240,-5755.880000,0.140479
100260,-5705.240000,0.135925
100280,-5749.160000,0.140063
100300,-5816.560000,0.142261
100320,-5814.160000,0.143250
100340,-5820.720000,0.139807
100360,-5774.880000,0.140613
100380,-5820.280000,0.138989
100400,-5811.880000,0.138770
100420,-5717.760000,0.138501
100440,-5725.000000,0.137451
100460,-5672.000000,0.138037
100480,-5718.800000,0.135669
100500,-5687.680000,0.133960
100520,-5694.440000,0.137671
100540,-5804.600000,0.136499
100560,-5670.080000,0.137415
100580,-5782.080000,0.134619
100600,-5740.600000,0.138147
100620,-5736.040000,0.131946
100640,-5717.400000,0.136182
100660,-5682.080000,0.134644
100680,-5750.400000,0.133923
100700,-5774.960000,0.135376
100720,-5771.920000,0.135986
100740,-5733.400000,0.138110
100760,-5753.680000,0.137720
100780,-5728.560000,0.137219
100800,-5733.440000,0.139514
100820,-5745.920000,0.133643
100840,-5735.320000,0.136377
100860,-5720.160000,0.136011
100880,-5778.840000,0.140210
100900,-5736.920000,0.139990
100920,-5794.880000,0.140625
100940,-5759.000000,0.138477
100960,-5747.200000,0.137756
100980,-5673.840000,0.138391
101000,-5738.400000,0.139844
101020,-5723.840000,0.137476
101040,-5678.960000,0.140259
101060,-5722.920000,0.139734
101080,-5744.240000,0.137634
101100,-5700.280000,0.137317
101120,-5808.600000,0.140552
101140,-5789.080000,0.136975
101160,-5793.880000,0.138147
101180,-5746.080000,0.138892
101200,-5725.800000,0.140833
101220,-5726.800000,0.137708
101240,-5651.760000,0.136450
101260,-5705.720000,0.135193
101280,-5690.920000,0.135083
101300,-5677.840000,0.134607
101320,-5736.680000,0.135645
101340,-5699.560000,0.136694
101360,-5703.200000,0.135168
101380,-5745.320000,0.133374
101400,-5694.720000,0.136414
101420,-5761.480000,0.137720
101440,-5786.560000,0.135376
101460,-5787.160000,0.137366
101480,-5813.400000,0.137744
101500,-5785.080000,0.136926
101520,-5778.640000,0.140637
101540,-5794.120000,0.137561
101560,-5684.800000,0.138745
101580,-5665.360000,0.139478
101600,-5768.480000,0.136096
101620,-5793.720000,0.136206
101640,-5684.920000,0.139038
101660,-5831.160000,0.139526
101680,-5841.560000,0.138220
101700,-5769.720000,0.137927
101720,-5686.840000,0.135913
