# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.429, Jz = 0.1000
step,H,delta^2
100000,-4118.480000,0.132312
100020,-4074.280000,0.131555
100040,-4081.640000,0.130603
100060,-3965.480000,0.133325
100080,-4041.560000,0.136902
100100,-3980.000000,0.129724
100120,-3987.680000,0.131641
100140,-4052.480000,0.132581
100160,-4024.320000,0.133569
100180,-4085.280000,0.129675
100200,-4057.120000,0.134155
100220,-4033.480000,0.134204
100240,-4007.880000,0.127649
100260,-4073.240000,0.131616
100280,-4079.560000,0.130811
100300,-4071.840000,0.131689
100320,-4013.160000,0.131348
100340,-3976.560000,0.129150
100360,-4098.920000,0.128149
100380,-4073.880000,0.133044
100400,-4132.800000,0.134180
100420,-4115.440000,0.131091
100440,-4073.560000,0.131909
100460,-4032.280000,0.132385
100480,-4064.200000,0.132983
100500,-4106.320000,0.133936
100520,-4028.920000,0.132117
100540,-4025.480000,0.131824
100560,-4083.360000,0.133472
100580,-4112.360000,0.132166
100600,-4071.280000,0.132227
100620,-4024.000000,0.131934
100640,-4053.000000,0.130383
100660,-4046.600000,0.133459
100680,-4006.920000,0.131702
100700,-4037.000000,0.132080
100720,-4046.800000,0.135059
100740,-4065.800000,0.134521
100760,-4065.840000,0.133911
100780,-4100.040000,0.132825
100800,-4082.080000,0.131396
100820,-4097.000000,0.130920
100840,-4143.480000,0.131677
100860,-4107.040000,0.134570
100880,-3986.120000,0.132349
100900,-4086.000000,0.132629
100920,-4003.280000,0.135864
100940,-4050.040000,0.135193
100960,-4072.080000,0.134778
100980,-4052.120000,0.132739
101000,-3920.320000,0.130371
101020,-3989.640000,0.131641
101040,-4094.080000,0.135156
101060,-4079.240000,0.134058
101080,-4081.080000,0.136157
101100,-4019.520000,0.132190
101120,-4097.320000,0.130798
101140,-4037.240000,0.138025
101160,-4091.680000,0.134045
101180,-4082.720000,0.131372
101200,-4047.320000,0.134717
101220,-3984.800000,0.131860
101240,-4024.400000,0.135547
101260,-4039.600000,0.133960
101280,-4087.800000,0.133887
101300,-4085.640000,0.135059
101320,-4035.440000,0.132678
101340,-4126.560000,0.134705
101360,-4073.280000,0.131763
101380,-4144.800000,0.136084
101400,-4067.520000,0.130811
101420,-4042.960000,0.134021
101440,-4033.760000,0.134216
101460,-4014.480000,0.133594
101480,-4063.320000,0.131836
101500,-4019.120000,0.130164
101520,-4065.800000,0.129895
101540,-4032.960000,0.133301
101560,-4077.560000,0.131335
101580,-4025.120000,0.133691
101600,-4050.640000,0.136255
101620,-4084.760000,0.132300
101640,-4097.840000,0.134888
101660,-4107.400000,0.129700
101680,-4098.200000,0.131128
101700,-4150.720000,0.133545
101720,-4024.920000,0.130273
101740,-4049.920000,0.136755
101760,-4028.200000,0.130933
101780,-3991.160000,0.133374
101800,-4093.400000,0.128992
101820,-4079.280000,0.128564
101840,-4179.160000,0.131921
101860,-4056.400000,0.134875
101880,-4116.520000,0.131787
101900,-4123.440000,0.136194
101920,-4062.560000,0.131848
101940,-4065.560000,0.133398
101960,-4046.160000,0.131677
101980,-4075.800000,0.133264
102000,-4057.640000,0.132458
102020,-4083.320000,0.134106
102040,-4098.360000,0.131677
102060,-4077.920000,0.126660
102080,-4011.240000,0.129736
102100,-4093.200000,0.132507
102120,-3991.800000,0.135376
102140,-3970.280000,0.134827
102160,-4052.560000,0.133679
102180,-4045.600000,0.133435
102200,-4016.440000,0.131921
102220,-4025.440000,0.134521
102240,-4015.080000,0.136304
102260,-4013.760000,0.135217
102280,-3973.520000,0.132361
102300,-4001.320000,0.134692
102320,-4005.320000,0.134741
102340,-4022.600000,0.135840
102360,-4019.760000,0.132117
102380,-4016.600000,0.134619
102400,-4026.680000,0.130383
102420,-4087.600000,0.134900
102440,-4091.360000,0.132739
102460,-4065.080000,0.135168
102480,-3992.680000,0.136279
102500,-4051.840000,0.134937
102520,-4069.000000,0.133386
102540,-4051.080000,0.133484
102560,-4093.080000,0.133826
102580,-3992.880000,0.133289
102600,-4013.240000,0.131885
102620,-4059.360000,0.136145
102640,-4060.040000,0.136853
102660,-4003.840000,0.133618
102680,-4129.480000,0.133374
102700,-4071.120000,0.135095
102720,-4036.320000,0.132935
102740,-4033.440000,0.134058
102760,-4023.280000,0.137097
102780,-4105.240000,0.135120
102800,-4081.400000,0.130823
102820,-4057.400000,0.132532
102840,-4033.160000,0.134741
102860,-4042.600000,0.132947
102880,-4048.800000,0.129211
102900,-4057.560000,0.132312
102920,-3999.400000,0.135071
102940,-4020.520000,0.132532
102960,-4110.160000,0.135217
102980,-4090.080000,0.130579
103000,-4078.800000,0.133960
103020,-4049.320000,0.132471
103040,-4109.960000,0.132935
103060,-4067.480000,0.133215
103080,-4059.440000,0.130933
103100,-4026.440000,0.130505
103120,-4083.480000,0.135547
103140,-4070.600000,0.135522
103160,-4006.080000,0.131592
103180,-4030.640000,0.134912
103200,-3998.880000,0.136853
103220,-4016.560000,0.136438
103240,-4027.640000,0.134790
103260,-4065.520000,0.133630
103280,-4049.560000,0.135034
103300,-4026.840000,0.133801
103320,-3995.720000,0.130481
103340,-3996.080000,0.130457
103360,-3969.920000,0.133655
103380,-4032.760000,0.132996
103400,-4015.920000,0.131763
103420,-3933.840000,0.131970
103440,-4072.120000,0.132727
103460,-4071.000000,0.133533
103480,-4072.720000,0.134131
103500,-4126.160000,0.134216
103520,-4059.000000,0.132678
103540,-4047.040000,0.133618
103560,-3988.960000,0.128833
103580,-4053.760000,0.132288
103600,-4043.760000,0.129480
103620,-4001.080000,0.132031
103640,-4097.040000,0.130652
103660,-4049.920000,0.132544
103680,-4041.680000,0.137109
103700,-4022.880000,0.132971
103720,-4015.720000,0.132764
103740,-4048.240000,0.131079
103760,-4007.520000,0.137024
103780,-4014.240000,0.131445
103800,-4008.240000,0.132007
103820,-4025.960000,0.128711
103840,-4012.080000,0.133472
103860,-3994.120000,0.133179
103880,-3990.400000,0.132800
103900,-4035.080000,0.131116
103920,-4092.520000,0.131677
103940,-4015.840000,0.138000
103960,-4023.640000,0.131555
103980,-4027.040000,0.131323
104000,-3992.080000,0.132117
104020,-3958.840000,0.131702
104040,-3982.640000,0.132300
104060,-4097.960000,0.131885
104080,-4038.480000,0.131323
104100,-4041.800000,0.133887
104120,-4089.440000,0.133301
104140,-4056.680000,0.132117
104160,-4069.560000,0.133691
104180,-4056.040000,0.132861
104200,-4069.560000,0.134033
104220,-4078.600000,0.135413
104240,-3983.680000,0.131531
104260,-4063.400000,0.134180
104280,-4034.200000,0.131128
104300,-4050.960000,0.134265
104320,-3991.760000,0.130920
104340,-4054.880000,0.127991
104360,-4036.600000,0.130884
104380,-4084.840000,0.134839
104400,-4118.360000,0.134387
104420,-4069.600000,0.134827
104440,-4062.560000,0.130957
104460,-4035.600000,0.133838
104480,-4004.440000,0.132922
104500,-4046.840000,0.131665
104520,-3975.160000,0.127612
104540,-4008.680000,0.131921
104560,-3991.400000,0.130664
104580,-3963.800000,0.132373
104600,-4008.440000,0.130847
104620,-4091.160000,0.131323
104640,-4071.640000,0.132019
104660,-4004.680000,0.131873
104680,-4043.400000,0.132141
104700,-4059.360000,0.135571
104720,-3928.200000,0.130823
104740,-4042.920000,0.133789
104760,-4044.160000,0.132605
104780,-3959.200000,0.130530
104800,-4098.160000,0.132373
104820,-4030.080000,0.134460
104840,-4023.000000,0.129797
104860,-4063.160000,0.131323
104880,-4066.240000,0.132300
104900,-4039.160000,0.130737
104920,-4049.400000,0.129761
104940,-4121.320000,0.126904
104960,-4122.840000,0.128809
104980,-4084.400000,0.132751
105000,-4036.400000,0.128259
105020,-4042.320000,0.133813
105040,-4051.960000,0.135327
105060,-4097.560000,0.131421
105080,-4081.680000,0.129395
105100,-4056.200000,0.134192
105120,-4014.880000,0.134888
105140,-4002.600000,0.135303
105160,-4066.000000,0.130249
105180,-4032.760000,0.131726
105200,-4040.400000,0.135303
105220,-3955.000000,0.134973
105240,-4092.720000,0.130640
105260,-4059.720000,0.130786
105280,-4060.240000,0.135913
105300,-4039.920000,0.128845
105320,-4001.560000,0.136646
105340,-4053.480000,0.133691
105360,-4095.120000,0.132812
105380,-4039.720000,0.133862
105400,-4078.960000,0.135449
105420,-4073.480000,0.134106
105440,-4121.800000,0.132776
105460,-4087.600000,0.132007
105480,-4091.520000,0.136194
105500,-4012.280000,0.134094
105520,-4090.880000,0.130762
105540,-4024.600000,0.132043
105560,-4083.240000,0.136011
105580,-4096.520000,0.132568
105600,-4011.920000,0.132837
105620,-4064.000000,0.129443
105640,-4071.880000,0.132495
105660,-4032.920000,0.132373
105680,-4097.640000,0.132886
105700,-4041.600000,0.136206
105720,-4086.080000,0.132471
105740,-4091.040000,0.133374
105760,-4089.120000,0.132068
105780,-4095.120000,0.135937
105800,-4076.160000,0.130383
105820,-4119.560000,0.129736
105840,-4042.000000,0.134448
105860,-3941.480000,0.136511
105880,-4017.840000,0.131445
105900,-4075.080000,0.131689
105920,-4000.240000,0.132397
105940,-3989.720000,0.133069
105960,-4024.280000,0.132690
105980,-4077.840000,0.130334
106000,-4023.920000,0.129089
106020,-4066.760000,0.129358
106040,-4052.280000,0.134583
106060,-4064.800000,0.130176
106080,-4026.840000,0.129443
106100,-3995.000000,0.131213
106120,-4048.240000,0.130371
106140,-4075.880000,0.130017
106160,-4027.280000,0.134180
106180,-4078.080000,0.132507
106200,-4020.800000,0.136047
106220,-4051.400000,0.133533
