# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.224, Jz = 0.1000
step,H,delta^2
100000,-12737.720000,0.636914
100020,-12691.600000,0.634302
100040,-12706.520000,0.636438
100060,-12657.560000,0.633936
100080,-12677.760000,0.632507
100100,-12654.800000,0.633923
100120,-12642.640000,0.635315
100140,-12668.120000,0.634827
100160,-12609.720000,0.630701
100180,-12601.680000,0.629041
100200,-12636.440000,0.629199
100220,-12689.680000,0.631042
100240,-12629.240000,0.628882
100260,-12610.600000,0.628760
100280,-12607.400000,0.626355
100300,-12591.360000,0.624756
100320,-12617.120000,0.624597
100340,-12637.040000,0.625867
100360,-12629.000000,0.626172
100380,-12562.320000,0.625757
100400,-12607.160000,0.627209
100420,-12625.000000,0.626196
100440,-12655.720000,0.625891
100460,-12626.800000,0.626501
100480,-12694.280000,0.630029
100500,-12657.320000,0.625830
100520,-12646.480000,0.623389
100540,-12611.480000,0.624268
100560,-12620.160000,0.626086
100580,-12657.080000,0.626233
100600,-12658.000000,0.628369
100620,-12710.480000,0.628906
100640,-12674.960000,0.627466
100660,-12664.040000,0.629065
100680,-12694.320000,0.628894
100700,-12670.360000,0.631384
100720,-12688.880000,0.631030
100740,-12669.960000,0.630518
100760,-12677.960000,0.629687
100780,-12628.280000,0.631909
100800,-12676.960000,0.629895
100820,-12657.120000,0.629956
100840,-12674.840000,0.629272
100860,-12714.160000,0.629077
100880,-12725.600000,0.630835
100900,-12654.400000,0.632007
100920,-12623.600000,0.629187
100940,-12645.520000,0.631213
100960,-12628.840000,0.631787
100980,-12637.560000,0.632971
101000,-12615.960000,0.631250
101020,-12654.080000,0.632190
101040,-12627.640000,0.631531
101060,-12630.200000,0.632507
101080,-12655.880000,0.633459
101100,-12693.920000,0.635266
101120,-12728.240000,0.637744
101140,-12742.320000,0.637463
101160,-12740.200000,0.635974
101180,-12697.800000,0.636377
101200,-12729.240000,0.634802
101220,-12751.680000,0.635974
101240,-12707.000000,0.636646
101260,-12636.120000,0.632544
101280,-12605.320000,0.634326
101300,-12675.040000,0.634985
101320,-12722.360000,0.635864
101340,-12724.880000,0.633960
101360,-12687.640000,0.634277
101380,-12652.160000,0.633813
101400,-12750.320000,0.636914
101420,-12712.200000,0.634082
101440,-12746.120000,0.633545
101460,-12687.440000,0.632141
101480,-12709.480000,0.630725
101500,-12744.520000,0.632935
101520,-12753.640000,0.635828
101540,-12778.520000,0.636487
101560,-12766.960000,0.635645
101580,-12827.400000,0.637793
101600,-12757.680000,0.637720
101620,-12799.840000,0.636365
101640,-12757.840000,0.637610
101660,-12687.720000,0.635950
101680,-12760.040000,0.640417
101700,-12735.440000,0.638501
101720,-12753.920000,0.636572
101740,-12719.560000,0.636035
101760,-12707.800000,0.634070
101780,-12709.080000,0.638440
101800,-12640.600000,0.634534
101820,-12667.240000,0.634119
101840,-12738.320000,0.638843
101860,-12741.080000,0.636255
101880,-12760.440000,0.637671
101900,-12721.120000,0.633435
101920,-12675.240000,0.632092
101940,-12702.080000,0.634216
101960,-12730.080000,0.635767
101980,-12763.720000,0.636829
102000,-12754.000000,0.637939
102020,-12739.480000,0.637878
102040,-12780.480000,0.636267
102060,-12775.160000,0.634863
102080,-12775.400000,0.635950
102100,-12729.840000,0.636133
102120,-12754.600000,0.636389
102140,-12730.880000,0.635669
102160,-12743.040000,0.637329
102180,-12752.080000,0.636670
102200,-12752.880000,0.637219
102220,-12751.800000,0.636462
102240,-12707.440000,0.636096
102260,-12687.480000,0.637170
102280,-12696.840000,0.635950
102300,-12697.120000,0.634778
102320,-12706.520000,0.635144
102340,-12683.760000,0.635608
102360,-12712.280000,0.633813
102380,-12711.160000,0.635095
102400,-12699.080000,0.636475
102420,-12707.760000,0.635779
102440,-12717.800000,0.634143
102460,-12707.360000,0.634290
102480,-12703.360000,0.636536
102500,-12685.320000,0.633545
102520,-12732.680000,0.635889
102540,-12721.080000,0.635913
102560,-12701.280000,0.635522
102580,-12726.800000,0.634265
102600,-12732.280000,0.632349
102620,-12727.120000,0.633142
102640,-12731.400000,0.634558
102660,-12706.640000,0.634741
102680,-12754.200000,0.634814
102700,-12771.440000,0.633167
102720,-12740.040000,0.632874
102740,-12759.800000,0.633472
102760,-12754.200000,0.632898
102780,-12770.760000,0.632336
102800,-12753.040000,0.634033
102820,-12741.120000,0.635205
102840,-12704.800000,0.635120
102860,-12687.800000,0.635425
102880,-12694.000000,0.634241
102900,-12689.480000,0.631714
102920,-12688.480000,0.632837
102940,-12652.400000,0.631042
102960,-12676.240000,0.630127
102980,-12626.240000,0.629395
103000,-12681.040000,0.633362
103020,-12640.000000,0.634473
103040,-12676.120000,0.634656
103060,-12647.840000,0.632568
103080,-12644.320000,0.632703
103100,-12622.040000,0.629797
103120,-12649.760000,0.629126
103140,-12707.120000,0.633240
103160,-12678.840000,0.631555
103180,-12662.200000,0.632153
103200,-12680.760000,0.633521
103220,-12695.560000,0.632446
103240,-12702.040000,0.633801
103260,-12735.120000,0.633557
103280,-12719.480000,0.634387
103300,-12752.520000,0.634314
103320,-12688.560000,0.631592
103340,-12647.960000,0.629834
103360,-12675.440000,0.628357
103380,-12673.440000,0.628296
103400,-12772.120000,0.631470
103420,-12704.520000,0.629419
103440,-12710.720000,0.630542
103460,-12703.240000,0.631616
103480,-12661.800000,0.629089
103500,-12703.240000,0.632263
103520,-12734.160000,0.632678
103540,-12716.480000,0.632239
103560,-12681.440000,0.631958
103580,-12696.760000,0.630164
103600,-12690.200000,0.630981
103620,-12710.360000,0.630200
103640,-12708.360000,0.630957
103660,-12672.560000,0.630066
103680,-12685.880000,0.627234
103700,-12668.480000,0.626086
103720,-12654.160000,0.626550
103740,-12658.840000,0.626892
103760,-12700.280000,0.624951
103780,-12648.600000,0.622754
103800,-12628.040000,0.621680
103820,-12620.760000,0.621912
103840,-12631.920000,0.621265
103860,-12646.000000,0.620996
