# Ensemble size: 1, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 2.161, Jz = 0.1000
step,H,delta^2
100000,-13136.000000,0.667603
100020,-13106.800000,0.664429
100040,-13058.800000,0.666504
100060,-13098.800000,0.662109
100080,-13202.000000,0.671143
100100,-13148.000000,0.673950
100120,-13163.600000,0.673706
100140,-13268.000000,0.674316
100160,-13233.600000,0.675659
100180,-13276.400000,0.680176
100200,-13234.800000,0.674927
100220,-13269.600000,0.681030
100240,-13209.600000,0.677612
100260,-13118.800000,0.679077
100280,-13235.600000,0.685181
100300,-13258.000000,0.688965
100320,-13317.600000,0.687988
100340,-13450.800000,0.688477
100360,-13363.200000,0.690308
100380,-13316.400000,0.686646
100400,-13446.000000,0.687134
100420,-13423.200000,0.688843
100440,-13524.000000,0.689331
100460,-13518.000000,0.686279
100480,-13330.000000,0.685425
100500,-13391.200000,0.691895
100520,-13558.000000,0.696777
100540,-13486.800000,0.697876
100560,-13443.600000,0.683228
100580,-13375.600000,0.690918
100600,-13318.800000,0.690796
100620,-13287.200000,0.688721
100640,-13400.400000,0.688232
100660,-13504.800000,0.694824
100680,-13494.000000,0.695435
100700,-13419.200000,0.687622
100720,-13388.800000,0.681885
100740,-13303.600000,0.681885
100760,-13169.600000,0.675537
100780,-13169.600000,0.671875
100800,-13247.600000,0.681641
100820,-13223.200000,0.673462
100840,-13145.600000,0.669800
100860,-13183.200000,0.670410
100880,-13225.200000,0.679565
100900,-13256.800000,0.681030
100920,-13248.000000,0.684448
100940,-13328.400000,0.685669
100960,-13246.800000,0.683105
100980,-13223.600000,0.674561
101000,-13232.400000,0.677368
101020,-13220.800000,0.676758
101040,-13297.200000,0.680786
101060,-13278.000000,0.680298
101080,-13358.000000,0.679077
101100,-13196.000000,0.682495
101120,-13308.800000,0.679688
101140,-13147.200000,0.671753
101160,-13195.600000,0.674927
101180,-13096.400000,0.673462
101200,-13041.200000,0.665649
101220,-12941.200000,0.672241
101240,-13159.200000,0.672241
101260,-13150.000000,0.673828
101280,-13143.200000,0.678589
101300,-13202.400000,0.683350
101320,-13181.200000,0.677002
101340,-13276.800000,0.685669
101360,-13312.000000,0.689941
101380,-13290.400000,0.686768
101400,-13250.800000,0.685181
101420,-13364.000000,0.684814
101440,-13182.000000,0.679932
101460,-13234.000000,0.677246
101480,-13210.800000,0.677368
101500,-13121.600000,0.674438
101520,-13128.400000,0.677368
101540,-12974.000000,0.673096
101560,-12974.400000,0.666260
101580,-13068.000000,0.667114
101600,-13062.000000,0.669067
101620,-13135.200000,0.669556
101640,-13224.000000,0.675049
101660,-13209.600000,0.661743
101680,-12991.600000,0.660767
101700,-13170.400000,0.675659
101720,-13174.800000,0.665649
101740,-13267.600000,0.668579
101760,-13328.400000,0.673706
101780,-13292.000000,0.679443
101800,-13348.800000,0.683594
101820,-13280.400000,0.676147
101840,-13232.800000,0.673218
101860,-13116.400000,0.671021
101880,-13113.200000,0.666626
101900,-13276.400000,0.675659
101920,-13290.400000,0.675049
101940,-13331.200000,0.674561
101960,-13228.000000,0.668945
101980,-13276.000000,0.672607
