# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.265, Jz = 0.1000
step,H,delta^2
100000,-4248.520000,0.133655
100020,-4191.520000,0.132983
100040,-4118.200000,0.130493
100060,-4197.840000,0.133008
100080,-4178.240000,0.132300
100100,-4254.120000,0.133606
100120,-4208.520000,0.136560
100140,-4251.080000,0.135217
100160,-4277.240000,0.135999
100180,-4193.920000,0.132520
100200,-4199.880000,0.131396
100220,-4187.520000,0.133899
100240,-4161.760000,0.136389
100260,-4258.040000,0.133240
100280,-4207.600000,0.135352
100300,-4138.560000,0.131055
100320,-4147.800000,0.134204
100340,-4212.600000,0.134729
100360,-4223.960000,0.134021
100380,-4252.080000,0.137061
100400,-4255.160000,0.133154
100420,-4314.520000,0.133850
100440,-4274.120000,0.132312
100460,-4335.840000,0.133386
100480,-4254.520000,0.136511
100500,-4318.360000,0.137256
100520,-4200.200000,0.135840
100540,-4188.320000,0.133606
100560,-4198.440000,0.131836
100580,-4206.280000,0.131653
100600,-4219.960000,0.137708
100620,-4331.280000,0.130591
100640,-4244.000000,0.133533
100660,-4268.280000,0.134619
100680,-4151.680000,0.135950
100700,-4280.920000,0.133704
100720,-4247.080000,0.132874
100740,-4244.800000,0.131592
100760,-4208.080000,0.132153
100780,-4266.040000,0.131714
100800,-4239.800000,0.131250
100820,-4254.080000,0.134351
100840,-4258.840000,0.132422
100860,-4242.920000,0.133411
100880,-4244.960000,0.134412
100900,-4247.440000,0.136389
100920,-4234.280000,0.128503
100940,-4316.320000,0.134082
100960,-4167.240000,0.134460
100980,-4348.360000,0.134094
101000,-4348.840000,0.137463
101020,-4294.880000,0.135132
101040,-4207.040000,0.129919
101060,-4263.360000,0.132397
101080,-4210.040000,0.129797
101100,-4215.360000,0.133740
101120,-4228.560000,0.133423
101140,-4220.280000,0.134497
101160,-4272.240000,0.127966
101180,-4223.320000,0.130920
101200,-4235.960000,0.132581
101220,-4186.760000,0.133521
101240,-4206.600000,0.131311
101260,-4214.040000,0.137842
101280,-4179.720000,0.133167
101300,-4211.480000,0.128455
101320,-4303.000000,0.130969
101340,-4293.800000,0.134814
101360,-4253.040000,0.133875
101380,-4206.000000,0.133850
101400,-4212.520000,0.133862
101420,-4134.720000,0.135132
101440,-4304.120000,0.131824
101460,-4258.560000,0.133179
101480,-4246.200000,0.133362
101500,-4198.240000,0.132373
101520,-4227.080000,0.130750
101540,-4207.080000,0.134619
101560,-4183.640000,0.134485
101580,-4262.720000,0.139734
101600,-4178.600000,0.139014
101620,-4209.800000,0.136426
101640,-4268.560000,0.136060
101660,-4198.280000,0.138123
101680,-4219.320000,0.133838
101700,-4197.400000,0.136023
101720,-4249.920000,0.137915
101740,-4261.440000,0.135413
101760,-4261.360000,0.134448
101780,-4224.640000,0.137573
101800,-4192.400000,0.131702
101820,-4247.200000,0.133521
101840,-4232.040000,0.137268
101860,-4220.160000,0.133630
101880,-4138.640000,0.137878
101900,-4233.400000,0.138806
101920,-4167.920000,0.132788
101940,-4208.760000,0.136023
101960,-4180.560000,0.129749
101980,-4221.840000,0.132434
102000,-4251.080000,0.137805
102020,-4210.400000,0.137073
102040,-4246.840000,0.136963
102060,-4226.200000,0.135791
102080,-4260.040000,0.134692
102100,-4196.280000,0.137561
102120,-4191.040000,0.136780
102140,-4179.240000,0.133789
102160,-4153.920000,0.134180
102180,-4239.120000,0.131519
102200,-4253.560000,0.135876
102220,-4222.760000,0.132263
102240,-4290.680000,0.131799
102260,-4352.280000,0.135278
102280,-4225.920000,0.135999
102300,-4238.720000,0.133447
102320,-4230.640000,0.134082
102340,-4257.480000,0.129590
102360,-4316.840000,0.137561
102380,-4271.960000,0.138232
102400,-4192.400000,0.132935
102420,-4249.240000,0.134424
102440,-4203.800000,0.132715
102460,-4305.840000,0.136816
102480,-4223.560000,0.131152
102500,-4169.760000,0.134473
102520,-4224.680000,0.132324
102540,-4198.120000,0.130762
102560,-4289.200000,0.132715
102580,-4255.920000,0.134143
102600,-4176.080000,0.134827
102620,-4251.400000,0.132141
102640,-4252.200000,0.132458
102660,-4299.600000,0.133704
102680,-4331.920000,0.132556
102700,-4215.720000,0.130261
102720,-4223.880000,0.134497
102740,-4214.000000,0.137024
102760,-4241.200000,0.132263
102780,-4253.440000,0.132581
102800,-4197.240000,0.133264
102820,-4238.240000,0.132690
102840,-4158.920000,0.135034
102860,-4216.200000,0.132581
102880,-4232.640000,0.132642
102900,-4286.600000,0.130750
102920,-4256.160000,0.129761
102940,-4316.800000,0.133630
102960,-4301.920000,0.132385
102980,-4227.720000,0.135022
103000,-4173.120000,0.130688
103020,-4223.600000,0.132031
103040,-4321.680000,0.130542
103060,-4213.160000,0.133557
103080,-4205.120000,0.131958
103100,-4159.040000,0.132153
103120,-4237.520000,0.134302
103140,-4161.800000,0.129553
103160,-4146.120000,0.135132
103180,-4154.040000,0.129614
103200,-4113.480000,0.131616
103220,-4221.520000,0.131775
103240,-4140.720000,0.133533
103260,-4264.880000,0.136938
103280,-4283.720000,0.134277
103300,-4284.640000,0.131152
103320,-4267.240000,0.132068
103340,-4247.640000,0.132886
103360,-4209.760000,0.135266
103380,-4200.160000,0.134460
103400,-4208.360000,0.127893
103420,-4229.280000,0.130481
103440,-4278.200000,0.132874
103460,-4181.200000,0.132556
103480,-4234.800000,0.133118
103500,-4313.440000,0.131165
103520,-4270.400000,0.132129
103540,-4165.680000,0.131433
103560,-4270.200000,0.129443
103580,-4229.920000,0.133350
103600,-4138.880000,0.127991
103620,-4158.760000,0.133533
103640,-4243.160000,0.133325
103660,-4257.600000,0.130090
103680,-4264.920000,0.131519
103700,-4238.320000,0.136829
103720,-4243.120000,0.132532
103740,-4242.920000,0.135156
103760,-4221.600000,0.134180
103780,-4233.880000,0.130115
103800,-4237.640000,0.132507
103820,-4248.280000,0.129700
103840,-4186.000000,0.131799
103860,-4205.720000,0.131445
103880,-4328.520000,0.132617
103900,-4250.880000,0.127429
103920,-4244.080000,0.133826
103940,-4165.760000,0.132129
103960,-4302.960000,0.132654
103980,-4233.880000,0.135498
104000,-4236.680000,0.132397
104020,-4210.960000,0.134155
104040,-4244.240000,0.132397
104060,-4219.440000,0.128784
104080,-4270.360000,0.131958
104100,-4264.800000,0.130701
104120,-4235.560000,0.135486
104140,-4269.600000,0.131909
104160,-4267.680000,0.129651
104180,-4288.120000,0.133496
104200,-4256.360000,0.132275
104220,-4251.040000,0.133423
104240,-4233.080000,0.135486
104260,-4212.400000,0.136304
104280,-4355.520000,0.131824
104300,-4257.960000,0.135034
104320,-4139.280000,0.132153
104340,-4222.160000,0.133350
104360,-4149.840000,0.130859
104380,-4213.960000,0.128894
104400,-4203.280000,0.131763
104420,-4267.320000,0.136499
104440,-4242.280000,0.133899
104460,-4337.640000,0.135010
104480,-4285.760000,0.135632
104500,-4259.200000,0.133789
104520,-4202.200000,0.136841
104540,-4200.920000,0.132666
104560,-4261.400000,0.133496
104580,-4304.440000,0.134131
104600,-4254.320000,0.135510
104620,-4209.520000,0.135278
104640,-4255.960000,0.135510
104660,-4295.080000,0.133911
104680,-4269.920000,0.134570
104700,-4236.800000,0.134338
104720,-4193.160000,0.134351
104740,-4218.440000,0.132251
104760,-4306.760000,0.133972
104780,-4312.480000,0.128003
104800,-4226.400000,0.130090
104820,-4304.080000,0.131238
104840,-4241.200000,0.132178
104860,-4277.920000,0.130176
104880,-4198.520000,0.131921
104900,-4266.120000,0.130847
104920,-4244.920000,0.134570
104940,-4216.200000,0.134070
104960,-4265.240000,0.131860
104980,-4304.880000,0.132812
105000,-4314.120000,0.135376
105020,-4194.800000,0.131946
105040,-4328.440000,0.131653
105060,-4251.240000,0.131116
105080,-4164.360000,0.133862
105100,-4167.680000,0.135010
105120,-4227.680000,0.130164
105140,-4239.480000,0.134229
105160,-4261.280000,0.134045
105180,-4240.480000,0.134021
105200,-4234.800000,0.132092
105220,-4240.320000,0.131628
105240,-4218.920000,0.133875
105260,-4257.000000,0.131213
105280,-4275.600000,0.131274
105300,-4206.840000,0.135144
105320,-4180.400000,0.132629
105340,-4159.600000,0.132361
105360,-4217.440000,0.130994
105380,-4266.800000,0.134094
105400,-4217.600000,0.133606
105420,-4260.560000,0.131934
105440,-4236.360000,0.135400
105460,-4258.400000,0.132532
105480,-4208.640000,0.134058
105500,-4189.040000,0.136218
105520,-4191.920000,0.131848
105540,-4305.440000,0.132141
105560,-4269.240000,0.133313
105580,-4272.800000,0.136084
105600,-4242.240000,0.133057
105620,-4238.760000,0.133057
105640,-4247.000000,0.134253
105660,-4241.400000,0.135913
105680,-4255.040000,0.134412
105700,-4228.360000,0.131311
105720,-4236.200000,0.130652
105740,-4192.960000,0.136499
105760,-4286.960000,0.135486
105780,-4255.920000,0.134082
105800,-4204.920000,0.137292
105820,-4292.160000,0.135571
105840,-4300.040000,0.132568
105860,-4269.640000,0.136609
105880,-4212.800000,0.135352
105900,-4235.320000,0.134497
105920,-4237.280000,0.134705
105940,-4334.720000,0.132959
105960,-4428.160000,0.137390
105980,-4278.120000,0.136926
106000,-4294.040000,0.135535
106020,-4188.200000,0.131079
