# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.837, Jz = 0.1000
step,H,delta^2
100000,-3583.920000,0.131580
100020,-3621.200000,0.129443
100040,-3640.480000,0.129932
100060,-3634.280000,0.129919
100080,-3653.440000,0.132617
100100,-3673.600000,0.134131
100120,-3669.520000,0.133923
100140,-3644.720000,0.132129
100160,-3633.080000,0.131921
100180,-3698.440000,0.131030
100200,-3652.040000,0.130652
100220,-3601.080000,0.131775
100240,-3691.760000,0.131372
100260,-3588.000000,0.134509
100280,-3618.480000,0.132275
100300,-3646.240000,0.132849
100320,-3561.800000,0.132275
100340,-3632.480000,0.133301
100360,-3611.720000,0.130798
100380,-3550.080000,0.130847
100400,-3671.800000,0.134595
100420,-3643.640000,0.135352
100440,-3674.280000,0.134229
100460,-3584.760000,0.132983
100480,-3664.000000,0.131750
100500,-3678.880000,0.134521
100520,-3636.920000,0.130518
100540,-3692.200000,0.132751
100560,-3641.760000,0.131433
100580,-3647.040000,0.132434
100600,-3674.560000,0.132544
100620,-3596.600000,0.134583
100640,-3625.000000,0.131079
100660,-3616.000000,0.132446
100680,-3641.400000,0.135266
100700,-3643.800000,0.133887
100720,-3630.760000,0.135950
100740,-3622.240000,0.128882
100760,-3655.320000,0.128406
100780,-3624.720000,0.134375
100800,-3568.680000,0.130127
100820,-3561.080000,0.132361
100840,-3619.040000,0.130847
100860,-3618.120000,0.130444
100880,-3673.040000,0.132080
100900,-3688.640000,0.130688
100920,-3714.680000,0.130493
100940,-3658.440000,0.133276
100960,-3589.840000,0.130786
100980,-3677.440000,0.131958
101000,-3706.960000,0.131885
101020,-3624.920000,0.131018
101040,-3620.640000,0.134216
101060,-3702.840000,0.131262
101080,-3684.960000,0.132629
101100,-3578.000000,0.130225
101120,-3587.000000,0.130615
101140,-3654.640000,0.130054
101160,-3674.920000,0.132019
101180,-3606.040000,0.131445
101200,-3665.600000,0.132251
101220,-3757.280000,0.130383
101240,-3597.640000,0.130969
101260,-3725.280000,0.133948
101280,-3668.680000,0.133496
101300,-3651.080000,0.132410
101320,-3560.040000,0.127771
101340,-3632.400000,0.131189
101360,-3569.800000,0.128308
101380,-3639.480000,0.129980
101400,-3747.800000,0.129810
101420,-3634.640000,0.132166
101440,-3667.920000,0.131934
101460,-3664.320000,0.133032
101480,-3639.080000,0.128333
101500,-3639.480000,0.131177
101520,-3674.520000,0.134143
101540,-3631.880000,0.131274
101560,-3735.240000,0.131189
101580,-3699.520000,0.132861
101600,-3629.240000,0.132910
101620,-3663.720000,0.133228
101640,-3636.200000,0.132141
101660,-3614.160000,0.129187
101680,-3712.920000,0.133826
101700,-3719.560000,0.129993
101720,-3673.120000,0.130469
101740,-3621.760000,0.130554
101760,-3656.760000,0.133740
101780,-3638.800000,0.130664
101800,-3700.040000,0.132922
101820,-3706.040000,0.130640
101840,-3632.920000,0.131018
101860,-3661.400000,0.131750
101880,-3616.760000,0.128125
101900,-3632.160000,0.129602
101920,-3613.560000,0.132153
101940,-3694.160000,0.131030
101960,-3675.520000,0.133838
101980,-3633.200000,0.135168
102000,-3545.840000,0.131360
102020,-3644.360000,0.127368
102040,-3668.240000,0.129443
102060,-3645.760000,0.131421
102080,-3688.920000,0.129163
102100,-3689.320000,0.132031
102120,-3611.760000,0.128589
102140,-3653.520000,0.134119
102160,-3609.160000,0.131348
102180,-3618.320000,0.134436
