# Ensemble size: 100, Steps: 10000, Burn in steps: 0, Samples: 100
# L = 16, Lz = 8, T = 2.125, Jz = 0.1000
step,H,H^2
0,4.302000,3175.285200,
100,-1760.058000,3102359.774800,
200,-1908.226000,3645248.570000,
300,-1970.582000,3888103.750800,
400,-2027.986000,4118445.966800,
500,-2062.446000,4259066.286800,
600,-2083.710000,4347092.664400,
700,-2126.182000,4525695.832400,
800,-2151.886000,4636451.018000,
900,-2166.806000,4699806.370000,
1000,-2191.090000,4807907.432400,
1100,-2212.054000,4899660.880400,
1200,-2232.230000,4989573.805200,
1300,-2233.598000,4995131.219600,
1400,-2239.314000,5020336.154000,
1500,-2258.498000,5106868.190800,
1600,-2262.182000,5123356.171600,
1700,-2283.078000,5217442.102800,
1800,-2281.298000,5210524.368400,
1900,-2282.946000,5216463.662800,
2000,-2277.290000,5193677.966800,
2100,-2297.642000,5286500.021200,
2200,-2304.598000,5317113.654800,
2300,-2323.902000,5406005.038800,
2400,-2326.446000,5419299.523600,
2500,-2330.582000,5437820.133200,
2600,-2332.078000,5445434.477200,
2700,-2342.526000,5494665.965200,
2800,-2333.862000,5454723.147600,
2900,-2341.138000,5487893.875600,
3000,-2346.170000,5511221.315600,
3100,-2357.366000,5564755.902800,
3200,-2356.862000,5561390.362000,
3300,-2362.022000,5585254.499600,
3400,-2370.866000,5627261.899600,
3500,-2366.174000,5606203.642000,
3600,-2370.454000,5626366.616400,
3700,-2382.478000,5683428.397200,
3800,-2383.190000,5685723.691600,
3900,-2384.230000,5689244.027600,
4000,-2388.574000,5712646.382800,
4100,-2403.022000,5780027.614800,
4200,-2402.698000,5780644.899600,
4300,-2423.458000,5880501.765200,
4400,-2409.214000,5811296.781200,
4500,-2419.990000,5863318.950800,
4600,-2417.066000,5848823.582800,
4700,-2420.494000,5866294.776400,
4800,-2418.634000,5856206.371600,
4900,-2428.046000,5902966.474000,
5000,-2435.194000,5937430.691600,
5100,-2432.154000,5925255.621200,
5200,-2431.906000,5923118.296400,
5300,-2434.838000,5934855.254800,
5400,-2440.370000,5963536.690000,
5500,-2443.454000,5978832.461200,
5600,-2435.510000,5940212.918800,
5700,-2445.682000,5990654.958800,
5800,-2447.142000,5994950.373200,
5900,-2460.534000,6063283.334800,
6000,-2461.922000,6071082.579600,
6100,-2452.594000,6024025.405200,
6200,-2453.378000,6026273.886800,
6300,-2453.086000,6026265.354000,
6400,-2453.586000,6028669.445200,
6500,-2449.514000,6008552.726800,
6600,-2463.706000,6079206.126800,
6700,-2469.910000,6108328.568400,
6800,-2466.382000,6092754.136400,
6900,-2451.746000,6020140.114000,
7000,-2463.906000,6079890.888400,
7100,-2479.018000,6155942.706000,
7200,-2484.210000,6180900.642000,
7300,-2488.106000,6199730.035600,
7400,-2490.062000,6210421.349200,
7500,-2483.442000,6177688.562000,
7600,-2487.778000,6201306.170000,
7700,-2488.078000,6198676.187600,
7800,-2493.526000,6225139.706000,
7900,-2493.138000,6223046.754000,
8000,-2495.826000,6238928.643600,
8100,-2494.162000,6230118.450000,
8200,-2494.222000,6229806.422800,
8300,-2492.578000,6225159.485200,
8400,-2497.902000,6249812.232400,
8500,-2503.686000,6277625.234000,
8600,-2502.298000,6271345.398800,
8700,-2498.766000,6254516.453200,
8800,-2506.478000,6292293.664400,
8900,-2511.314000,6316533.867600,
9000,-2509.282000,6309240.554000,
9100,-2507.622000,6301537.731600,
9200,-2518.250000,6351578.163600,
9300,-2511.974000,6319571.680400,
9400,-2521.730000,6370120.592400,
9500,-2514.590000,6333193.318800,
9600,-2516.430000,6340913.795600,
9700,-2507.934000,6298482.754000,
9800,-2511.990000,6319574.091600,
9900,-2512.138000,6317409.866000,
