# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 2.750, Jz = 0.5000
step,H,delta^2
100000,-15274.000000,0.739380
100020,-15278.000000,0.736816
100040,-15225.000000,0.742676
100060,-15423.000000,0.746094
100080,-15400.000000,0.745178
100100,-15304.000000,0.738647
100120,-15415.000000,0.747498
100140,-15336.000000,0.742920
100160,-15426.000000,0.745239
100180,-15390.000000,0.748047
100200,-15405.000000,0.749023
100220,-15465.000000,0.749146
100240,-15427.000000,0.746216
100260,-15463.000000,0.749023
100280,-15553.000000,0.753479
100300,-15503.000000,0.752869
100320,-15513.000000,0.753174
100340,-15452.000000,0.745178
100360,-15371.000000,0.736572
100380,-15279.000000,0.741455
100400,-15372.000000,0.743042
100420,-15431.000000,0.749146
100440,-15563.000000,0.749878
100460,-15315.000000,0.736877
100480,-15283.000000,0.733215
100500,-15310.000000,0.736206
100520,-15358.000000,0.738647
100540,-15385.000000,0.741089
100560,-15346.000000,0.735718
100580,-15339.000000,0.737854
100600,-15171.000000,0.734192
100620,-15259.000000,0.735779
100640,-15271.000000,0.732727
100660,-15378.000000,0.738953
100680,-15358.000000,0.732605
100700,-15418.000000,0.734619
100720,-15317.000000,0.729492
100740,-15334.000000,0.734253
100760,-15301.000000,0.737244
100780,-15218.000000,0.731262
100800,-15299.000000,0.732178
100820,-15272.000000,0.725525
100840,-15270.000000,0.733276
100860,-15312.000000,0.739624
100880,-15446.000000,0.735596
100900,-15388.000000,0.738220
100920,-15252.000000,0.735535
100940,-15214.000000,0.732605
100960,-15348.000000,0.734802
100980,-15132.000000,0.726196
101000,-15160.000000,0.726868
101020,-15145.000000,0.724609
101040,-15165.000000,0.721436
101060,-15129.000000,0.721802
101080,-15130.000000,0.720764
101100,-15042.000000,0.718994
101120,-15258.000000,0.724854
101140,-15161.000000,0.714905
101160,-15007.000000,0.714294
101180,-15088.000000,0.718445
101200,-15045.000000,0.717041
101220,-15071.000000,0.720703
101240,-15204.000000,0.727051
101260,-15122.000000,0.723267
101280,-15125.000000,0.723145
101300,-15060.000000,0.722778
101320,-14985.000000,0.712646
101340,-14981.000000,0.715027
101360,-14863.000000,0.711914
101380,-14939.000000,0.714172
101400,-15122.000000,0.721741
101420,-15143.000000,0.723267
101440,-15284.000000,0.726929
101460,-15253.000000,0.728149
101480,-15263.000000,0.730591
101500,-15136.000000,0.728760
101520,-15013.000000,0.723206
101540,-15006.000000,0.719971
101560,-15045.000000,0.718323
101580,-15115.000000,0.726013
101600,-15117.000000,0.730774
101620,-15134.000000,0.729553
101640,-15209.000000,0.730957
101660,-15081.000000,0.728271
101680,-15226.000000,0.735229
101700,-15251.000000,0.740662
101720,-15275.000000,0.739502
101740,-15234.000000,0.732483
101760,-15416.000000,0.743713
101780,-15412.000000,0.743713
101800,-15404.000000,0.744568
101820,-15494.000000,0.746155
101840,-15523.000000,0.751404
101860,-15487.000000,0.745911
101880,-15344.000000,0.738953
101900,-15462.000000,0.748840
101920,-15556.000000,0.752014
101940,-15503.000000,0.748962
101960,-15456.000000,0.748657
101980,-15496.000000,0.746765
