# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.000, Jz = 0.5000
step,H,delta^2
100000,-16065.600000,0.793176
100020,-16061.000000,0.792883
100040,-16064.200000,0.793286
100060,-16066.800000,0.793359
100080,-16065.400000,0.792847
100100,-16067.200000,0.793359
100120,-16069.800000,0.793677
100140,-16072.800000,0.794092
100160,-16061.400000,0.793298
100180,-16068.800000,0.793945
100200,-16064.400000,0.793201
100220,-16073.600000,0.794299
100240,-16071.400000,0.793835
100260,-16074.200000,0.794446
100280,-16069.000000,0.793665
100300,-16068.600000,0.794421
100320,-16072.200000,0.794519
100340,-16072.000000,0.794202
100360,-16068.200000,0.794519
100380,-16075.200000,0.794580
100400,-16078.600000,0.794751
100420,-16073.800000,0.794287
100440,-16070.000000,0.794360
100460,-16070.400000,0.794128
100480,-16070.600000,0.794653
100500,-16072.400000,0.794800
100520,-16074.600000,0.794836
100540,-16071.200000,0.794946
100560,-16075.000000,0.795227
100580,-16075.800000,0.795166
100600,-16076.600000,0.795459
100620,-16073.000000,0.795227
100640,-16078.800000,0.795422
100660,-16080.400000,0.795410
100680,-16077.800000,0.795312
100700,-16072.800000,0.795215
100720,-16075.400000,0.795447
100740,-16078.400000,0.795435
100760,-16083.600000,0.795691
100780,-16082.000000,0.795703
100800,-16087.000000,0.796228
100820,-16080.000000,0.795642
100840,-16088.200000,0.796118
100860,-16084.200000,0.795911
100880,-16077.800000,0.795483
100900,-16078.800000,0.795349
100920,-16078.800000,0.795361
100940,-16075.000000,0.794690
100960,-16076.800000,0.795068
100980,-16078.000000,0.795386
101000,-16078.600000,0.795093
101020,-16075.400000,0.794824
101040,-16074.000000,0.795142
101060,-16084.800000,0.795764
101080,-16083.000000,0.795886
101100,-16081.800000,0.795752
101120,-16078.400000,0.795679
101140,-16080.800000,0.795764
101160,-16074.600000,0.795422
101180,-16075.600000,0.795483
101200,-16080.200000,0.795496
101220,-16082.000000,0.795996
101240,-16084.000000,0.796008
101260,-16082.600000,0.795801
101280,-16083.800000,0.795911
101300,-16082.800000,0.795776
101320,-16085.800000,0.796179
101340,-16085.800000,0.796094
101360,-16081.400000,0.795764
101380,-16086.800000,0.796313
101400,-16090.400000,0.796045
101420,-16089.200000,0.795972
101440,-16090.000000,0.796155
101460,-16085.400000,0.795764
101480,-16091.800000,0.796045
101500,-16079.400000,0.795508
101520,-16072.600000,0.795215
101540,-16083.800000,0.795593
101560,-16084.400000,0.795825
101580,-16087.600000,0.795752
101600,-16086.400000,0.795728
101620,-16079.000000,0.795898
101640,-16082.800000,0.795801
101660,-16082.800000,0.795947
101680,-16069.400000,0.795044
101700,-16087.800000,0.796350
101720,-16084.600000,0.795959
101740,-16089.000000,0.796411
101760,-16088.200000,0.796448
101780,-16082.400000,0.796216
101800,-16092.200000,0.797095
101820,-16083.600000,0.796558
101840,-16087.000000,0.797229
101860,-16083.600000,0.797375
101880,-16084.800000,0.797546
101900,-16084.800000,0.797217
101920,-16090.200000,0.797717
101940,-16080.800000,0.797119
101960,-16083.600000,0.797021
101980,-16082.200000,0.797131
102000,-16080.200000,0.796619
102020,-16080.800000,0.796790
102040,-16077.400000,0.796313
102060,-16075.600000,0.796704
102080,-16077.000000,0.796765
102100,-16083.000000,0.797168
102120,-16084.000000,0.797375
102140,-16080.000000,0.797156
102160,-16083.200000,0.796960
102180,-16079.000000,0.796777
102200,-16081.200000,0.796936
102220,-16083.000000,0.796704
102240,-16080.400000,0.796777
102260,-16080.200000,0.796570
102280,-16083.600000,0.796594
102300,-16081.800000,0.796814
102320,-16074.000000,0.796289
102340,-16080.400000,0.796509
102360,-16077.800000,0.796704
102380,-16079.800000,0.796289
102400,-16083.800000,0.796484
102420,-16083.600000,0.796289
102440,-16081.600000,0.796216
102460,-16087.000000,0.796484
102480,-16082.000000,0.796350
102500,-16080.400000,0.796130
102520,-16086.000000,0.796411
102540,-16082.000000,0.796289
102560,-16080.400000,0.796008
102580,-16090.200000,0.796619
102600,-16082.600000,0.796106
102620,-16083.200000,0.796533
102640,-16090.600000,0.796704
102660,-16082.600000,0.796558
102680,-16086.000000,0.796143
102700,-16084.200000,0.796057
102720,-16085.400000,0.795935
102740,-16089.800000,0.796216
102760,-16080.400000,0.795715
102780,-16087.800000,0.795984
102800,-16083.600000,0.796094
102820,-16088.000000,0.796216
102840,-16088.200000,0.796240
102860,-16086.200000,0.796277
102880,-16083.400000,0.796130
102900,-16089.400000,0.796582
102920,-16085.400000,0.796716
102940,-16092.400000,0.797144
102960,-16092.000000,0.797095
102980,-16081.400000,0.796606
103000,-16087.600000,0.796814
103020,-16087.400000,0.796997
103040,-16084.800000,0.796973
103060,-16081.800000,0.796704
103080,-16085.200000,0.796924
103100,-16079.400000,0.796790
103120,-16081.000000,0.796985
103140,-16085.400000,0.797144
103160,-16081.400000,0.796692
103180,-16084.400000,0.796948
103200,-16077.800000,0.796692
103220,-16081.200000,0.796680
103240,-16080.400000,0.796582
103260,-16083.000000,0.796692
103280,-16076.000000,0.796460
103300,-16078.600000,0.796484
103320,-16083.000000,0.797083
103340,-16081.200000,0.796997
103360,-16084.000000,0.796924
103380,-16084.400000,0.796619
103400,-16090.800000,0.797400
103420,-16090.400000,0.797034
103440,-16087.600000,0.797205
103460,-16092.600000,0.797449
103480,-16098.800000,0.797595
103500,-16095.600000,0.797192
103520,-16097.000000,0.797705
103540,-16095.000000,0.797400
103560,-16091.200000,0.797339
103580,-16088.000000,0.797144
103600,-16089.200000,0.796997
103620,-16099.200000,0.797168
103640,-16092.600000,0.797058
103660,-16081.800000,0.796667
103680,-16090.200000,0.797229
103700,-16085.400000,0.796448
103720,-16096.200000,0.797595
103740,-16088.000000,0.797375
103760,-16092.400000,0.797961
103780,-16090.000000,0.798132
103800,-16093.000000,0.797913
103820,-16092.400000,0.798157
103840,-16096.600000,0.798645
103860,-16099.400000,0.798328
103880,-16093.800000,0.798169
103900,-16091.600000,0.798242
103920,-16089.600000,0.797913
103940,-16087.200000,0.798328
103960,-16096.200000,0.797900
103980,-16096.200000,0.798035
104000,-16091.600000,0.797571
104020,-16094.200000,0.797754
104040,-16085.800000,0.797351
104060,-16093.600000,0.797278
104080,-16087.200000,0.796655
104100,-16089.200000,0.796936
104120,-16091.800000,0.797046
104140,-16094.000000,0.796936
104160,-16087.800000,0.796436
104180,-16093.800000,0.797180
104200,-16087.000000,0.797107
104220,-16090.600000,0.797217
104240,-16088.400000,0.796997
104260,-16090.200000,0.797095
104280,-16092.000000,0.796802
104300,-16085.000000,0.796631
104320,-16093.600000,0.797827
104340,-16092.000000,0.797754
104360,-16089.200000,0.797485
104380,-16094.800000,0.798059
104400,-16087.600000,0.797742
104420,-16082.800000,0.797668
104440,-16094.000000,0.798193
104460,-16090.200000,0.797827
104480,-16094.000000,0.797949
104500,-16088.200000,0.797595
104520,-16088.800000,0.797632
104540,-16084.800000,0.797388
104560,-16085.600000,0.798181
104580,-16095.000000,0.798608
104600,-16084.000000,0.798010
104620,-16094.000000,0.798547
104640,-16090.800000,0.798535
104660,-16095.800000,0.798425
104680,-16096.400000,0.798584
104700,-16094.000000,0.798230
104720,-16097.600000,0.798254
104740,-16105.400000,0.798450
104760,-16101.200000,0.798633
104780,-16100.600000,0.798682
104800,-16107.000000,0.799146
104820,-16107.000000,0.799170
104840,-16101.600000,0.798950
104860,-16108.400000,0.799243
104880,-16105.800000,0.799585
104900,-16101.000000,0.799182
104920,-16101.000000,0.799207
104940,-16102.800000,0.799207
104960,-16095.200000,0.799023
104980,-16099.400000,0.798938
105000,-16100.800000,0.798889
105020,-16100.600000,0.799023
105040,-16105.000000,0.798962
105060,-16097.400000,0.798450
105080,-16096.400000,0.798633
105100,-16090.400000,0.798462
105120,-16092.800000,0.798267
105140,-16096.000000,0.798767
105160,-16097.200000,0.798352
105180,-16099.600000,0.798718
105200,-16091.800000,0.798621
105220,-16103.000000,0.799329
105240,-16093.800000,0.798999
105260,-16088.600000,0.798792
105280,-16093.000000,0.799243
105300,-16095.800000,0.799036
105320,-16098.800000,0.799414
105340,-16088.200000,0.799475
105360,-16095.200000,0.799707
105380,-16098.800000,0.799731
105400,-16102.600000,0.799609
105420,-16090.000000,0.799133
105440,-16089.400000,0.799365
105460,-16095.600000,0.799500
105480,-16095.600000,0.799231
105500,-16092.200000,0.799341
105520,-16097.600000,0.799817
105540,-16089.600000,0.799207
105560,-16101.600000,0.800208
105580,-16098.600000,0.799951
105600,-16090.000000,0.799768
105620,-16092.600000,0.799695
105640,-16096.000000,0.800269
105660,-16097.600000,0.800073
105680,-16095.200000,0.800146
105700,-16097.800000,0.800330
105720,-16104.200000,0.800903
105740,-16099.400000,0.800610
105760,-16098.600000,0.800378
105780,-16097.200000,0.800610
