# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 4.500, Jz = 0.5000
step,H,delta^2
100000,-4848.000000,0.177612
100020,-4770.000000,0.181763
100040,-4886.000000,0.175354
100060,-4588.000000,0.178772
100080,-4871.000000,0.177856
100100,-4639.000000,0.180176
100120,-4935.000000,0.174377
100140,-4672.000000,0.164490
100160,-4748.000000,0.169617
100180,-4604.000000,0.171448
100200,-4655.000000,0.166016
100220,-4647.000000,0.169189
100240,-4813.000000,0.169250
100260,-4669.000000,0.166260
100280,-4717.000000,0.153076
100300,-4725.000000,0.170044
100320,-4697.000000,0.168945
100340,-4908.000000,0.178223
100360,-4594.000000,0.173767
100380,-4650.000000,0.170288
100400,-4612.000000,0.166443
100420,-4851.000000,0.172729
100440,-4902.000000,0.174561
100460,-4803.000000,0.177734
100480,-4598.000000,0.168152
100500,-4827.000000,0.165344
100520,-4695.000000,0.165649
100540,-4593.000000,0.170410
100560,-4578.000000,0.167480
100580,-4642.000000,0.168823
100600,-4557.000000,0.168396
100620,-4793.000000,0.163513
100640,-4672.000000,0.172974
100660,-4771.000000,0.172119
100680,-4654.000000,0.175110
100700,-4724.000000,0.171082
100720,-4796.000000,0.166321
100740,-4784.000000,0.162231
100760,-4824.000000,0.165771
100780,-4853.000000,0.166626
100800,-4755.000000,0.172485
100820,-4692.000000,0.160645
100840,-4723.000000,0.167297
100860,-4406.000000,0.160522
100880,-4688.000000,0.163330
100900,-4673.000000,0.164612
100920,-4630.000000,0.160828
100940,-4806.000000,0.172241
100960,-4939.000000,0.172668
100980,-4802.000000,0.172119
101000,-4760.000000,0.173889
101020,-4725.000000,0.167786
101040,-4776.000000,0.177551
101060,-4671.000000,0.174072
101080,-4710.000000,0.172913
101100,-4865.000000,0.168030
101120,-4757.000000,0.170471
101140,-4564.000000,0.174255
101160,-4853.000000,0.175049
101180,-4812.000000,0.181091
101200,-4687.000000,0.165100
101220,-4676.000000,0.177856
101240,-4608.000000,0.162781
101260,-4687.000000,0.161743
101280,-4781.000000,0.157471
101300,-4875.000000,0.171265
101320,-4487.000000,0.163940
101340,-4743.000000,0.160889
101360,-4764.000000,0.158447
101380,-4833.000000,0.169983
101400,-4783.000000,0.153625
101420,-4761.000000,0.161499
101440,-4670.000000,0.175903
101460,-4751.000000,0.171448
101480,-4852.000000,0.170532
101500,-4907.000000,0.177246
101520,-4941.000000,0.166748
101540,-4924.000000,0.168396
101560,-4998.000000,0.172180
101580,-4819.000000,0.167542
101600,-4835.000000,0.171143
101620,-5000.000000,0.167236
101640,-4758.000000,0.170288
101660,-4815.000000,0.165039
101680,-4853.000000,0.166138
101700,-4701.000000,0.159973
101720,-4621.000000,0.168213
101740,-4841.000000,0.172058
101760,-5039.000000,0.181763
101780,-4761.000000,0.167542
101800,-4945.000000,0.166443
101820,-4720.000000,0.175842
101840,-4812.000000,0.171875
101860,-4782.000000,0.170410
101880,-4818.000000,0.170593
101900,-4902.000000,0.166809
101920,-4674.000000,0.169250
101940,-4557.000000,0.167786
101960,-4901.000000,0.173035
101980,-4772.000000,0.167908
