# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.857, Jz = 0.5000
step,H,delta^2
100000,-6182.000000,0.208899
100020,-6318.400000,0.211548
100040,-6350.400000,0.211719
100060,-6392.200000,0.211694
100080,-6282.000000,0.211414
100100,-6338.800000,0.206482
100120,-6230.800000,0.205237
100140,-6327.800000,0.209607
100160,-6324.000000,0.207593
100180,-6325.600000,0.213696
100200,-6311.600000,0.206812
100220,-6298.600000,0.205078
100240,-6392.200000,0.210571
100260,-6297.800000,0.210693
100280,-6313.200000,0.208020
100300,-6294.400000,0.211145
100320,-6299.400000,0.211035
100340,-6178.000000,0.209399
100360,-6168.000000,0.209912
100380,-6202.200000,0.208447
100400,-6284.200000,0.210913
100420,-6271.800000,0.209570
100440,-6276.000000,0.211475
100460,-6247.400000,0.206323
100480,-6188.600000,0.205798
100500,-6153.800000,0.208850
100520,-6171.200000,0.204834
100540,-6150.600000,0.206116
100560,-6231.400000,0.206287
100580,-6231.800000,0.210962
100600,-6276.600000,0.208362
100620,-6200.000000,0.208459
100640,-6282.200000,0.210645
100660,-6179.200000,0.204431
100680,-6195.400000,0.205261
100700,-6220.400000,0.204358
100720,-6188.600000,0.206055
100740,-6212.200000,0.206689
100760,-6188.400000,0.209192
100780,-6212.800000,0.207263
100800,-6171.600000,0.208423
100820,-6243.600000,0.207751
100840,-6155.600000,0.205005
100860,-6163.000000,0.205896
100880,-6223.200000,0.210608
100900,-6205.400000,0.205615
100920,-6117.600000,0.203345
100940,-6183.400000,0.210510
100960,-6165.400000,0.200623
100980,-6154.400000,0.203430
101000,-6133.400000,0.205737
101020,-6178.000000,0.201978
101040,-6253.400000,0.206445
101060,-6155.600000,0.208508
101080,-6212.000000,0.205444
101100,-6222.800000,0.207104
101120,-6121.600000,0.203601
101140,-6210.800000,0.207849
101160,-6329.800000,0.213733
101180,-6236.200000,0.209973
101200,-6315.200000,0.212817
101220,-6274.800000,0.210364
101240,-6261.600000,0.212842
101260,-6175.800000,0.208875
101280,-6216.800000,0.211804
101300,-6160.200000,0.208264
101320,-6196.400000,0.208142
101340,-6232.200000,0.208826
101360,-6217.800000,0.207446
101380,-6231.400000,0.204565
101400,-6215.400000,0.207996
101420,-6372.600000,0.213220
101440,-6133.000000,0.202966
101460,-6156.600000,0.204114
101480,-6240.800000,0.207983
101500,-6293.400000,0.209216
101520,-6104.000000,0.207837
101540,-6113.600000,0.205005
101560,-6189.000000,0.202954
101580,-6209.200000,0.205151
101600,-6136.800000,0.205774
101620,-6289.200000,0.211084
101640,-6207.400000,0.205896
101660,-6219.000000,0.204041
101680,-6171.600000,0.202454
101700,-6188.800000,0.207239
101720,-6163.200000,0.206787
101740,-6206.000000,0.210962
101760,-6135.400000,0.207349
101780,-6135.800000,0.206958
101800,-6111.400000,0.206165
101820,-6158.800000,0.200696
101840,-6177.000000,0.203259
101860,-6172.200000,0.210315
101880,-6103.400000,0.209241
101900,-6164.000000,0.207239
101920,-6149.000000,0.209387
101940,-6283.600000,0.209399
101960,-6260.400000,0.210950
101980,-6126.600000,0.208154
102000,-6153.800000,0.204541
102020,-6146.600000,0.199072
102040,-6204.800000,0.203772
102060,-6255.000000,0.206140
102080,-6184.800000,0.202014
102100,-6329.200000,0.203955
102120,-6223.400000,0.201257
102140,-6275.000000,0.200403
102160,-6168.800000,0.201819
102180,-6331.800000,0.203394
102200,-6185.800000,0.199780
102220,-6186.000000,0.204114
102240,-6274.800000,0.207043
102260,-6292.600000,0.207581
102280,-6254.800000,0.204749
102300,-6135.800000,0.205518
102320,-6317.800000,0.211438
102340,-6234.000000,0.207153
102360,-6218.600000,0.212939
102380,-6323.000000,0.212366
102400,-6200.000000,0.206689
102420,-6260.600000,0.212073
102440,-6319.800000,0.213928
102460,-6292.400000,0.206946
102480,-6256.400000,0.203784
102500,-6314.800000,0.208435
102520,-6134.600000,0.205298
102540,-6245.600000,0.210181
102560,-6173.800000,0.205566
102580,-6169.400000,0.213599
102600,-6231.200000,0.209741
102620,-6312.800000,0.215430
102640,-6262.200000,0.213782
102660,-6264.200000,0.214502
102680,-6220.000000,0.211536
102700,-6268.600000,0.215100
102720,-6346.600000,0.214978
102740,-6297.600000,0.214624
102760,-6293.400000,0.214673
102780,-6280.200000,0.217041
102800,-6337.400000,0.213611
102820,-6360.400000,0.219385
102840,-6343.400000,0.216870
102860,-6319.400000,0.212891
102880,-6328.800000,0.213611
102900,-6433.600000,0.212878
102920,-6237.200000,0.213818
102940,-6273.200000,0.211548
102960,-6267.600000,0.208984
102980,-6316.000000,0.213196
103000,-6270.000000,0.209229
103020,-6263.400000,0.213928
103040,-6288.400000,0.213892
103060,-6312.400000,0.210730
103080,-6435.200000,0.215491
103100,-6316.200000,0.214233
103120,-6165.000000,0.206689
103140,-6239.200000,0.213611
103160,-6317.400000,0.215894
103180,-6401.000000,0.220337
103200,-6368.200000,0.215601
103220,-6217.600000,0.213721
103240,-6284.200000,0.215637
103260,-6336.800000,0.217822
103280,-6355.000000,0.212976
103300,-6424.600000,0.216467
103320,-6222.400000,0.209216
103340,-6299.600000,0.210840
103360,-6257.400000,0.213684
103380,-6261.600000,0.213000
103400,-6241.400000,0.212573
103420,-6255.200000,0.209412
103440,-6193.000000,0.208362
103460,-6242.000000,0.206433
103480,-6211.600000,0.206055
103500,-6343.400000,0.213147
103520,-6278.400000,0.214185
103540,-6257.200000,0.209839
103560,-6249.000000,0.213037
103580,-6287.800000,0.214795
103600,-6280.000000,0.216077
103620,-6263.600000,0.209302
103640,-6195.200000,0.208032
103660,-6229.600000,0.207666
103680,-6286.800000,0.207031
103700,-6318.400000,0.211804
103720,-6266.400000,0.213782
103740,-6210.000000,0.210693
103760,-6323.200000,0.212488
103780,-6340.400000,0.215625
103800,-6369.200000,0.221973
103820,-6324.800000,0.216064
103840,-6313.600000,0.215356
103860,-6371.800000,0.215234
103880,-6274.000000,0.211523
103900,-6334.000000,0.211780
103920,-6251.200000,0.209802
103940,-6290.600000,0.208752
103960,-6344.400000,0.212817
103980,-6320.000000,0.213599
104000,-6326.800000,0.214417
104020,-6302.200000,0.213892
104040,-6397.400000,0.219482
104060,-6335.200000,0.217712
104080,-6318.200000,0.215417
104100,-6316.800000,0.215820
104120,-6311.000000,0.210632
104140,-6294.800000,0.213550
104160,-6313.800000,0.213330
104180,-6354.800000,0.211609
104200,-6325.200000,0.213171
104220,-6324.400000,0.211096
104240,-6166.600000,0.203625
104260,-6208.200000,0.204370
104280,-6232.200000,0.211755
104300,-6288.800000,0.213525
104320,-6263.600000,0.211926
104340,-6269.000000,0.211853
104360,-6190.600000,0.212817
104380,-6255.400000,0.210095
104400,-6212.800000,0.207129
104420,-6184.600000,0.207422
104440,-6129.400000,0.211609
104460,-6225.200000,0.208545
104480,-6267.400000,0.212036
104500,-6292.000000,0.214917
104520,-6223.600000,0.210681
104540,-6181.400000,0.211072
104560,-6133.000000,0.206738
104580,-6226.400000,0.211255
104600,-6277.800000,0.210999
104620,-6225.000000,0.203796
104640,-6163.600000,0.207068
104660,-6204.800000,0.204285
104680,-6211.600000,0.204773
104700,-6278.400000,0.208289
104720,-6294.000000,0.203796
104740,-6278.200000,0.206995
104760,-6251.800000,0.208301
104780,-6220.400000,0.206689
104800,-6291.800000,0.206616
104820,-6264.400000,0.203723
104840,-6244.800000,0.209326
104860,-6251.800000,0.208936
104880,-6269.600000,0.213538
104900,-6301.400000,0.211877
104920,-6250.800000,0.210413
104940,-6262.800000,0.213501
104960,-6141.400000,0.207361
104980,-6271.200000,0.210779
105000,-6201.800000,0.209546
105020,-6240.200000,0.209949
105040,-6317.200000,0.214966
105060,-6197.800000,0.209839
105080,-6289.400000,0.210291
105100,-6201.200000,0.208301
105120,-6187.200000,0.207446
105140,-6154.400000,0.208496
105160,-6182.400000,0.206860
105180,-6108.200000,0.208679
105200,-6129.000000,0.211182
105220,-6171.200000,0.204272
105240,-6144.400000,0.202087
105260,-6055.000000,0.202295
105280,-6102.400000,0.200598
105300,-6143.200000,0.203357
105320,-6196.000000,0.205615
105340,-6113.000000,0.207483
105360,-6165.400000,0.206909
105380,-6239.200000,0.211230
105400,-6148.400000,0.208313
105420,-6196.600000,0.205640
105440,-6092.400000,0.206995
105460,-6138.200000,0.203381
105480,-6196.400000,0.206799
105500,-6286.800000,0.205127
105520,-6208.400000,0.207458
105540,-6308.000000,0.212427
105560,-6283.400000,0.214673
105580,-6325.600000,0.212854
105600,-6234.600000,0.208130
105620,-6303.000000,0.210254
105640,-6211.800000,0.210681
105660,-6257.000000,0.205994
105680,-6313.400000,0.204651
105700,-6207.400000,0.205493
105720,-6137.400000,0.205188
105740,-6244.600000,0.210059
105760,-6270.200000,0.208936
105780,-6256.000000,0.211938
105800,-6271.600000,0.211670
105820,-6296.200000,0.212634
105840,-6262.600000,0.213220
105860,-6272.000000,0.213306
105880,-6182.000000,0.207886
105900,-6273.800000,0.209253
105920,-6270.600000,0.211353
105940,-6134.200000,0.208875
105960,-6174.200000,0.206384
105980,-6099.800000,0.206494
106000,-6237.400000,0.206787
106020,-6246.600000,0.204822
106040,-6268.800000,0.213782
106060,-6290.000000,0.212805
106080,-6253.000000,0.209717
106100,-6364.600000,0.213953
106120,-6226.800000,0.210156
106140,-6254.600000,0.207898
106160,-6257.400000,0.210608
106180,-6215.400000,0.208496
106200,-6220.200000,0.208008
106220,-6261.600000,0.208850
106240,-6246.600000,0.202136
106260,-6191.200000,0.203723
106280,-6207.400000,0.205542
106300,-6195.000000,0.203552
106320,-6291.800000,0.210229
106340,-6211.400000,0.209106
106360,-6114.600000,0.207861
106380,-6162.000000,0.202258
106400,-6186.600000,0.204736
106420,-6139.600000,0.206641
106440,-6170.200000,0.201685
106460,-6168.200000,0.203577
106480,-6122.800000,0.204199
106500,-6128.800000,0.204492
