# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.837, Jz = 0.5000
step,H,delta^2
100000,-4354.200000,0.165320
100020,-4420.200000,0.163159
100040,-4312.400000,0.164026
100060,-4335.200000,0.165796
100080,-4346.600000,0.164746
100100,-4242.400000,0.166553
100120,-4294.200000,0.165002
100140,-4369.200000,0.165710
100160,-4340.200000,0.163171
100180,-4233.600000,0.163733
100200,-4383.400000,0.165820
100220,-4314.800000,0.164734
100240,-4347.400000,0.165601
100260,-4314.000000,0.162598
100280,-4309.200000,0.163586
100300,-4359.800000,0.166516
100320,-4335.800000,0.166479
100340,-4250.600000,0.165417
100360,-4305.600000,0.166174
100380,-4393.800000,0.167566
100400,-4294.000000,0.161072
100420,-4301.400000,0.164343
100440,-4330.200000,0.161047
100460,-4339.200000,0.162354
100480,-4284.000000,0.164600
100500,-4298.000000,0.165100
100520,-4273.000000,0.161902
100540,-4245.600000,0.157959
100560,-4364.800000,0.163721
100580,-4284.800000,0.158179
100600,-4351.800000,0.160474
100620,-4347.400000,0.160864
100640,-4424.400000,0.164929
100660,-4333.600000,0.160669
100680,-4303.200000,0.161340
100700,-4355.800000,0.164636
100720,-4339.400000,0.160889
100740,-4369.600000,0.164893
100760,-4262.800000,0.157190
100780,-4228.000000,0.162244
100800,-4308.800000,0.164954
100820,-4408.200000,0.166687
100840,-4360.600000,0.164990
100860,-4302.800000,0.164038
100880,-4253.600000,0.162146
100900,-4344.000000,0.164978
100920,-4365.600000,0.161108
100940,-4419.800000,0.164966
100960,-4263.000000,0.164282
100980,-4385.800000,0.166040
101000,-4225.800000,0.163123
101020,-4311.400000,0.164282
101040,-4380.200000,0.167725
101060,-4294.800000,0.166846
101080,-4297.400000,0.166003
101100,-4412.600000,0.166101
101120,-4305.000000,0.168726
101140,-4361.200000,0.167029
101160,-4339.600000,0.168213
101180,-4367.800000,0.168579
101200,-4266.000000,0.160620
101220,-4345.000000,0.164026
101240,-4320.600000,0.165601
101260,-4369.000000,0.166553
101280,-4396.600000,0.167151
101300,-4385.800000,0.167163
101320,-4387.200000,0.167737
101340,-4326.400000,0.166797
101360,-4365.800000,0.163379
101380,-4266.400000,0.167322
101400,-4248.600000,0.168164
101420,-4259.800000,0.162256
101440,-4347.800000,0.165869
101460,-4384.800000,0.162219
101480,-4335.000000,0.160583
101500,-4313.200000,0.164062
101520,-4269.000000,0.160205
101540,-4339.600000,0.163525
101560,-4271.400000,0.160144
101580,-4304.800000,0.161145
101600,-4343.400000,0.161780
101620,-4373.800000,0.166711
101640,-4286.400000,0.160522
101660,-4297.600000,0.158545
101680,-4332.000000,0.166626
101700,-4394.600000,0.164917
101720,-4300.200000,0.162231
101740,-4342.000000,0.162573
101760,-4420.000000,0.167773
101780,-4260.000000,0.162964
101800,-4280.800000,0.160010
101820,-4303.800000,0.164355
101840,-4244.000000,0.164624
101860,-4304.200000,0.163892
101880,-4269.600000,0.164661
101900,-4288.200000,0.163940
101920,-4280.800000,0.165894
101940,-4286.800000,0.164417
101960,-4246.400000,0.164099
101980,-4299.200000,0.165259
102000,-4280.800000,0.161633
102020,-4299.200000,0.166833
102040,-4276.600000,0.167603
102060,-4261.200000,0.163953
102080,-4272.200000,0.168372
102100,-4265.400000,0.164429
102120,-4276.800000,0.161963
102140,-4356.000000,0.166516
102160,-4279.600000,0.168420
102180,-4255.000000,0.166589
102200,-4363.200000,0.168567
102220,-4282.800000,0.162061
102240,-4348.200000,0.168286
102260,-4338.200000,0.163440
102280,-4359.400000,0.163586
102300,-4422.200000,0.164880
102320,-4351.600000,0.162366
102340,-4278.400000,0.162866
102360,-4283.800000,0.161426
102380,-4340.800000,0.162622
102400,-4293.800000,0.160046
102420,-4278.600000,0.163000
102440,-4349.800000,0.163245
102460,-4266.200000,0.167053
102480,-4282.200000,0.163916
102500,-4322.600000,0.166699
102520,-4298.200000,0.162512
102540,-4345.600000,0.164221
102560,-4334.400000,0.165430
102580,-4358.400000,0.159302
102600,-4417.200000,0.164026
102620,-4356.000000,0.159863
102640,-4339.400000,0.165173
102660,-4364.000000,0.169519
102680,-4354.600000,0.165869
102700,-4375.000000,0.165845
102720,-4321.600000,0.163257
102740,-4277.200000,0.163953
102760,-4351.200000,0.167834
102780,-4334.200000,0.167554
102800,-4378.200000,0.164783
102820,-4274.800000,0.162561
102840,-4288.000000,0.163269
102860,-4350.800000,0.166443
102880,-4190.400000,0.164795
102900,-4329.400000,0.165015
102920,-4359.600000,0.165002
102940,-4407.400000,0.168518
102960,-4389.000000,0.166992
102980,-4454.800000,0.168347
103000,-4304.600000,0.167554
103020,-4342.800000,0.165417
103040,-4276.200000,0.163123
103060,-4327.000000,0.160022
103080,-4289.800000,0.164990
103100,-4254.400000,0.165295
103120,-4357.400000,0.165955
103140,-4389.800000,0.165222
103160,-4338.000000,0.165173
103180,-4314.600000,0.162964
103200,-4328.800000,0.161707
103220,-4432.200000,0.164490
103240,-4322.600000,0.165503
103260,-4319.600000,0.165479
103280,-4341.800000,0.163867
103300,-4365.200000,0.166333
103320,-4281.800000,0.164954
103340,-4341.000000,0.164490
103360,-4232.400000,0.159253
103380,-4334.000000,0.161511
103400,-4235.200000,0.160925
103420,-4236.800000,0.159167
103440,-4343.000000,0.162231
103460,-4325.800000,0.162463
103480,-4386.800000,0.166260
103500,-4339.800000,0.162927
103520,-4155.000000,0.165466
103540,-4265.000000,0.157825
103560,-4356.200000,0.164368
103580,-4276.400000,0.166833
103600,-4345.800000,0.165955
103620,-4246.600000,0.159998
103640,-4286.400000,0.162109
103660,-4200.000000,0.158777
103680,-4363.400000,0.160718
103700,-4287.800000,0.158606
103720,-4286.200000,0.163977
103740,-4224.200000,0.160779
103760,-4236.800000,0.163342
103780,-4205.800000,0.161450
103800,-4363.600000,0.161475
103820,-4323.600000,0.162280
103840,-4294.600000,0.163831
103860,-4287.000000,0.164209
103880,-4333.600000,0.163782
103900,-4217.400000,0.159900
103920,-4315.600000,0.159949
103940,-4342.600000,0.162598
103960,-4380.200000,0.164893
103980,-4287.600000,0.164941
104000,-4356.800000,0.165576
104020,-4440.400000,0.160486
104040,-4315.800000,0.167810
104060,-4229.400000,0.165320
104080,-4315.000000,0.164893
104100,-4381.200000,0.167664
104120,-4309.400000,0.168298
104140,-4333.800000,0.164429
104160,-4253.400000,0.164001
104180,-4282.800000,0.160522
104200,-4314.000000,0.163965
104220,-4277.000000,0.161487
104240,-4237.400000,0.162988
104260,-4332.800000,0.161816
104280,-4332.400000,0.163196
104300,-4337.000000,0.165222
104320,-4314.400000,0.163428
104340,-4369.200000,0.159961
104360,-4359.800000,0.160083
104380,-4372.600000,0.161047
104400,-4375.600000,0.168872
104420,-4353.000000,0.167163
104440,-4387.000000,0.168018
104460,-4360.600000,0.165491
104480,-4383.200000,0.165320
104500,-4417.600000,0.162366
104520,-4380.000000,0.164880
104540,-4318.600000,0.164233
104560,-4394.200000,0.164893
104580,-4278.000000,0.163904
104600,-4349.600000,0.163196
104620,-4342.200000,0.166711
104640,-4279.200000,0.163953
104660,-4356.200000,0.165222
104680,-4262.400000,0.166541
104700,-4199.800000,0.164221
104720,-4334.400000,0.164038
104740,-4408.200000,0.165405
104760,-4326.200000,0.163428
104780,-4325.800000,0.165662
104800,-4340.800000,0.167090
104820,-4262.600000,0.160486
104840,-4361.600000,0.163574
104860,-4329.400000,0.161609
104880,-4360.200000,0.160229
104900,-4351.600000,0.160242
104920,-4292.400000,0.164392
104940,-4337.800000,0.168311
104960,-4400.200000,0.166064
104980,-4301.000000,0.163965
105000,-4316.400000,0.164343
105020,-4326.000000,0.167468
105040,-4329.600000,0.162183
105060,-4370.200000,0.163635
105080,-4334.000000,0.162805
105100,-4243.200000,0.157397
105120,-4273.400000,0.156628
105140,-4236.600000,0.158777
105160,-4230.200000,0.160376
105180,-4308.600000,0.161450
105200,-4192.600000,0.161548
105220,-4355.800000,0.163611
105240,-4338.400000,0.165063
105260,-4222.200000,0.158582
105280,-4275.400000,0.162671
105300,-4334.000000,0.163037
105320,-4352.000000,0.165369
105340,-4390.800000,0.163831
105360,-4287.000000,0.163037
105380,-4383.000000,0.165112
105400,-4334.200000,0.163184
105420,-4307.200000,0.164343
105440,-4396.200000,0.166565
105460,-4362.800000,0.164392
105480,-4347.800000,0.164526
105500,-4340.000000,0.163953
105520,-4417.200000,0.165417
105540,-4340.200000,0.163696
105560,-4310.600000,0.164233
105580,-4339.000000,0.163867
105600,-4310.600000,0.164075
105620,-4371.000000,0.166931
105640,-4247.000000,0.161841
105660,-4352.400000,0.159192
105680,-4353.200000,0.161304
105700,-4265.000000,0.164294
105720,-4314.800000,0.165662
105740,-4279.400000,0.166431
105760,-4379.800000,0.165735
