# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.612, Jz = 0.5000
step,H,delta^2
100000,-7736.400000,0.286914
100020,-7790.800000,0.290479
100040,-7870.200000,0.288501
100060,-7889.400000,0.292737
100080,-7771.800000,0.294641
100100,-7893.600000,0.293933
100120,-7791.800000,0.291272
100140,-7826.000000,0.293921
100160,-7808.400000,0.295203
100180,-7856.200000,0.296838
100200,-7820.200000,0.292590
100220,-7849.600000,0.294287
100240,-7933.000000,0.297449
100260,-7825.200000,0.292187
100280,-7859.200000,0.293591
100300,-7883.800000,0.295972
100320,-7984.400000,0.298730
100340,-7867.600000,0.295093
100360,-7879.600000,0.295776
100380,-7924.000000,0.296558
100400,-7847.800000,0.292651
100420,-7916.200000,0.296387
100440,-7731.200000,0.291870
100460,-7752.800000,0.292322
100480,-7677.800000,0.290869
100500,-7742.600000,0.287646
100520,-7720.200000,0.295251
100540,-7739.800000,0.288159
100560,-7728.200000,0.289734
100580,-7811.600000,0.294629
100600,-7828.600000,0.295984
100620,-7820.800000,0.297815
100640,-7703.200000,0.293311
100660,-7800.400000,0.287195
100680,-7834.200000,0.294629
100700,-7815.000000,0.294421
100720,-7833.000000,0.295667
100740,-7750.200000,0.290894
100760,-7793.800000,0.293237
100780,-7740.000000,0.291516
100800,-7712.800000,0.290308
100820,-7740.200000,0.290576
100840,-7787.800000,0.287878
100860,-7829.400000,0.290686
100880,-7694.400000,0.287634
100900,-7746.000000,0.287622
100920,-7830.000000,0.287939
100940,-7733.000000,0.286597
100960,-7639.800000,0.282068
100980,-7771.600000,0.289624
101000,-7850.000000,0.292139
101020,-7749.200000,0.288330
101040,-7712.800000,0.287720
101060,-7768.200000,0.288953
101080,-7703.400000,0.291455
101100,-7587.000000,0.282336
101120,-7600.800000,0.283179
101140,-7664.400000,0.281311
101160,-7680.800000,0.285034
101180,-7787.400000,0.287280
101200,-7766.200000,0.288367
101220,-7692.000000,0.284106
101240,-7761.000000,0.289587
101260,-7828.600000,0.288000
101280,-7868.200000,0.290381
101300,-7749.600000,0.289392
101320,-7709.400000,0.288782
101340,-7796.800000,0.285486
101360,-7765.000000,0.285986
101380,-7840.400000,0.289062
101400,-7865.000000,0.294531
101420,-7854.400000,0.288025
101440,-7742.000000,0.286731
101460,-7902.000000,0.293750
101480,-7838.000000,0.290564
101500,-7875.400000,0.293384
101520,-7888.000000,0.291541
101540,-7915.800000,0.297095
101560,-7865.000000,0.295703
101580,-7899.400000,0.295569
101600,-7831.000000,0.296753
101620,-7834.000000,0.296594
101640,-7899.400000,0.297278
101660,-7878.600000,0.302795
101680,-7846.000000,0.301208
101700,-7773.600000,0.300964
101720,-7810.600000,0.296875
101740,-7908.000000,0.300061
101760,-7908.600000,0.300500
101780,-7875.200000,0.300403
101800,-7800.800000,0.295898
101820,-7730.800000,0.290076
101840,-7860.000000,0.294446
101860,-7866.800000,0.301685
101880,-7844.400000,0.299426
101900,-7674.000000,0.289246
101920,-7808.000000,0.293481
101940,-7819.600000,0.292371
101960,-7690.800000,0.288574
101980,-7715.600000,0.294604
102000,-7715.800000,0.294250
102020,-7702.400000,0.291699
102040,-7742.000000,0.290405
102060,-7727.600000,0.290723
102080,-7825.400000,0.297363
102100,-7754.600000,0.295752
102120,-7727.000000,0.296729
102140,-7765.400000,0.291162
102160,-7680.400000,0.288574
102180,-7727.400000,0.286584
102200,-7615.800000,0.288733
102220,-7691.000000,0.287158
102240,-7662.800000,0.286316
102260,-7685.200000,0.284363
102280,-7755.000000,0.288599
102300,-7772.200000,0.291357
102320,-7671.600000,0.286462
102340,-7651.000000,0.284058
102360,-7595.600000,0.280151
102380,-7619.200000,0.278748
102400,-7639.000000,0.279968
102420,-7568.200000,0.278918
102440,-7548.400000,0.277649
102460,-7615.200000,0.280811
102480,-7572.000000,0.279749
102500,-7551.600000,0.279358
102520,-7631.400000,0.276831
102540,-7545.600000,0.276318
102560,-7538.000000,0.277185
102580,-7592.400000,0.277637
102600,-7640.400000,0.278198
102620,-7670.000000,0.281335
102640,-7595.200000,0.279163
102660,-7615.600000,0.280164
102680,-7621.200000,0.278040
102700,-7628.000000,0.276355
102720,-7581.800000,0.274658
102740,-7644.800000,0.281787
102760,-7613.000000,0.275891
102780,-7621.600000,0.279883
102800,-7645.800000,0.279712
102820,-7632.400000,0.281177
102840,-7686.800000,0.279663
102860,-7687.800000,0.282593
102880,-7679.400000,0.288574
102900,-7623.200000,0.285120
102920,-7730.200000,0.289282
