# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.633, Jz = 0.5000
step,H,delta^2
100000,-15321.600000,0.736182
100020,-15254.200000,0.738208
100040,-15276.800000,0.737598
100060,-15280.600000,0.738660
100080,-15270.200000,0.736829
100100,-15282.400000,0.739172
100120,-15314.000000,0.740796
100140,-15299.200000,0.740076
100160,-15256.200000,0.738025
100180,-15320.200000,0.737671
100200,-15387.800000,0.742163
100220,-15345.000000,0.741089
100240,-15308.200000,0.741248
100260,-15350.800000,0.742297
100280,-15410.200000,0.745203
100300,-15398.200000,0.745105
100320,-15426.800000,0.749316
100340,-15392.800000,0.749573
100360,-15396.000000,0.746899
100380,-15463.800000,0.749744
100400,-15455.800000,0.748633
100420,-15442.200000,0.748535
100440,-15423.800000,0.749524
100460,-15392.200000,0.744055
100480,-15369.800000,0.743982
100500,-15380.600000,0.746448
100520,-15369.800000,0.743958
100540,-15360.200000,0.744275
100560,-15383.600000,0.744983
100580,-15395.600000,0.744678
100600,-15350.800000,0.742725
100620,-15328.200000,0.743384
100640,-15390.800000,0.745471
100660,-15370.200000,0.744324
100680,-15365.200000,0.745288
100700,-15446.400000,0.748889
100720,-15394.000000,0.745056
100740,-15299.000000,0.739026
100760,-15304.800000,0.738586
100780,-15354.800000,0.740564
100800,-15358.400000,0.740259
100820,-15406.200000,0.741162
100840,-15388.000000,0.741895
100860,-15427.400000,0.744751
100880,-15408.600000,0.743188
100900,-15370.200000,0.743213
100920,-15430.000000,0.744702
100940,-15415.000000,0.743970
100960,-15411.400000,0.743628
100980,-15446.000000,0.745410
101000,-15429.800000,0.742908
101020,-15460.200000,0.744031
101040,-15363.200000,0.741052
101060,-15344.400000,0.737805
101080,-15347.200000,0.739612
101100,-15335.600000,0.739001
101120,-15379.000000,0.740881
101140,-15386.000000,0.743152
101160,-15365.200000,0.741174
101180,-15330.000000,0.741309
101200,-15356.200000,0.740723
101220,-15368.200000,0.740173
101240,-15349.800000,0.741504
101260,-15383.800000,0.740613
101280,-15341.800000,0.741333
101300,-15422.400000,0.741943
101320,-15401.800000,0.742358
101340,-15435.600000,0.746997
101360,-15471.200000,0.747717
101380,-15396.000000,0.743835
101400,-15430.000000,0.746899
101420,-15395.400000,0.745337
101440,-15397.600000,0.747522
101460,-15446.800000,0.749451
101480,-15496.400000,0.749634
101500,-15419.400000,0.747961
101520,-15458.200000,0.749207
101540,-15428.600000,0.747766
101560,-15446.200000,0.747095
101580,-15466.000000,0.745337
101600,-15488.400000,0.746570
101620,-15492.000000,0.746448
101640,-15444.200000,0.745679
101660,-15431.400000,0.747070
101680,-15480.200000,0.744873
101700,-15463.400000,0.745288
101720,-15450.800000,0.746240
101740,-15474.200000,0.745361
101760,-15435.600000,0.742615
101780,-15412.400000,0.742224
101800,-15410.800000,0.741699
101820,-15387.000000,0.742053
101840,-15377.200000,0.740625
101860,-15409.800000,0.742297
101880,-15392.800000,0.741919
101900,-15423.400000,0.743201
101920,-15431.400000,0.743140
101940,-15398.200000,0.745032
101960,-15387.800000,0.741833
101980,-15382.800000,0.741772
