# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.107, Jz = 0.5000
step,H,delta^2
100000,-13150.000000,0.615967
100020,-13182.000000,0.616699
100040,-13118.000000,0.617981
100060,-13101.000000,0.612732
100080,-13242.000000,0.617249
100100,-13203.000000,0.615051
100120,-12985.000000,0.610657
100140,-12886.000000,0.607605
100160,-12763.000000,0.598083
100180,-12836.000000,0.598877
100200,-12666.000000,0.588257
100220,-12635.000000,0.593933
100240,-12843.000000,0.603149
100260,-12863.000000,0.603699
100280,-12889.000000,0.605530
100300,-12638.000000,0.591919
100320,-12743.000000,0.598694
100340,-12632.000000,0.594482
100360,-12585.000000,0.594116
100380,-12547.000000,0.588440
100400,-12613.000000,0.589539
100420,-12686.000000,0.595398
100440,-12726.000000,0.604126
100460,-12797.000000,0.600708
100480,-13126.000000,0.611389
100500,-12981.000000,0.610107
100520,-13118.000000,0.610352
100540,-13090.000000,0.608154
100560,-13002.000000,0.610657
100580,-12909.000000,0.608276
100600,-12933.000000,0.611877
100620,-12930.000000,0.612671
100640,-12964.000000,0.611511
100660,-12842.000000,0.604919
100680,-12557.000000,0.593018
100700,-12808.000000,0.602478
100720,-12984.000000,0.608337
100740,-12774.000000,0.598999
100760,-12711.000000,0.592957
100780,-12923.000000,0.601807
100800,-12953.000000,0.606812
100820,-12917.000000,0.600708
100840,-13008.000000,0.607483
100860,-12988.000000,0.606750
100880,-13020.000000,0.609985
100900,-13104.000000,0.613770
100920,-13018.000000,0.611511
100940,-13016.000000,0.616699
100960,-13112.000000,0.618408
100980,-13158.000000,0.622253
101000,-13081.000000,0.619812
101020,-13047.000000,0.613586
101040,-13037.000000,0.610413
101060,-13131.000000,0.615540
101080,-13057.000000,0.613770
101100,-13038.000000,0.622131
101120,-12912.000000,0.610474
101140,-12960.000000,0.613220
101160,-13041.000000,0.607910
101180,-12873.000000,0.609497
101200,-13117.000000,0.621643
101220,-13144.000000,0.621399
101240,-13117.000000,0.617554
101260,-12878.000000,0.610168
101280,-13012.000000,0.612549
101300,-12993.000000,0.613525
101320,-12998.000000,0.614807
101340,-13025.000000,0.617981
101360,-13185.000000,0.621948
101380,-12984.000000,0.621399
101400,-12933.000000,0.614624
101420,-12849.000000,0.610840
101440,-12896.000000,0.610779
101460,-12996.000000,0.616516
101480,-13063.000000,0.615479
101500,-12965.000000,0.616333
101520,-12878.000000,0.614380
101540,-12754.000000,0.608704
101560,-12862.000000,0.613831
101580,-12772.000000,0.614868
101600,-13056.000000,0.619751
101620,-12781.000000,0.609985
101640,-12829.000000,0.612122
101660,-12875.000000,0.613770
101680,-12891.000000,0.611267
101700,-12801.000000,0.610107
101720,-12764.000000,0.606995
101740,-12841.000000,0.608032
101760,-12877.000000,0.612061
101780,-12910.000000,0.609985
101800,-13098.000000,0.617981
101820,-13131.000000,0.619263
101840,-13102.000000,0.611572
101860,-12928.000000,0.606812
101880,-13044.000000,0.604187
101900,-12962.000000,0.607056
101920,-12843.000000,0.596069
101940,-12810.000000,0.591248
101960,-12791.000000,0.589905
101980,-12758.000000,0.591492
