# Ensemble size: 10, Sample period: 20, Burn in steps: 1000000, Samples: 1000
# L = 32, Lz = 8, T = 1.571, Jz = 0.5000
step,H,delta^2
1000000,-18629.000000,0.934229
1000020,-18620.200000,0.933008
1000040,-18624.600000,0.933484
1000060,-18608.800000,0.932922
1000080,-18594.400000,0.932251
1000100,-18597.600000,0.931885
1000120,-18595.800000,0.931946
1000140,-18587.600000,0.932153
1000160,-18581.600000,0.930737
1000180,-18579.200000,0.930530
1000200,-18581.400000,0.930774
1000220,-18592.600000,0.931714
1000240,-18587.000000,0.931750
1000260,-18593.800000,0.932263
1000280,-18593.400000,0.932666
1000300,-18583.200000,0.932581
1000320,-18593.800000,0.932397
1000340,-18589.400000,0.932568
1000360,-18602.800000,0.932971
1000380,-18604.400000,0.932654
1000400,-18610.400000,0.932935
1000420,-18618.200000,0.933569
1000440,-18616.800000,0.933777
1000460,-18621.400000,0.933838
1000480,-18609.400000,0.933691
1000500,-18596.000000,0.933765
1000520,-18603.000000,0.933655
1000540,-18582.200000,0.932654
1000560,-18584.000000,0.932178
1000580,-18604.000000,0.932800
1000600,-18600.200000,0.933032
1000620,-18590.400000,0.932886
1000640,-18588.400000,0.933032
1000660,-18604.000000,0.933325
1000680,-18607.600000,0.933679
1000700,-18613.400000,0.934290
1000720,-18614.800000,0.933936
1000740,-18622.000000,0.933875
1000760,-18614.400000,0.933826
1000780,-18620.200000,0.933923
1000800,-18611.200000,0.933936
1000820,-18609.800000,0.934143
1000840,-18609.800000,0.933679
1000860,-18608.800000,0.933997
1000880,-18620.000000,0.934448
1000900,-18610.200000,0.933997
1000920,-18614.000000,0.933862
1000940,-18615.600000,0.933850
1000960,-18607.400000,0.933191
1000980,-18600.000000,0.932507
1001000,-18611.200000,0.933093
1001020,-18620.000000,0.933936
1001040,-18619.000000,0.934155
1001060,-18622.400000,0.933923
1001080,-18621.600000,0.933643
1001100,-18608.000000,0.933301
1001120,-18599.600000,0.931848
1001140,-18607.800000,0.931677
1001160,-18595.600000,0.931189
1001180,-18596.200000,0.932495
1001200,-18583.600000,0.931665
1001220,-18580.200000,0.931543
1001240,-18595.200000,0.931897
1001260,-18593.800000,0.932300
1001280,-18588.600000,0.932397
1001300,-18608.400000,0.934021
1001320,-18599.400000,0.933850
