# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.429, Jz = 0.5000
step,H,delta^2
100000,-4943.800000,0.180554
100020,-4962.400000,0.172705
100040,-4948.600000,0.176636
100060,-4910.600000,0.173975
100080,-4821.800000,0.176318
100100,-4840.200000,0.173132
100120,-4958.400000,0.179431
100140,-4776.600000,0.174097
100160,-4900.600000,0.175220
100180,-4938.200000,0.180371
100200,-4874.200000,0.174463
100220,-4984.600000,0.178381
100240,-4813.800000,0.175134
100260,-4762.800000,0.170715
100280,-4910.600000,0.176318
100300,-4990.400000,0.179211
100320,-4929.400000,0.177478
100340,-4887.600000,0.175305
100360,-4946.200000,0.178784
100380,-4930.200000,0.176392
100400,-4856.800000,0.174207
100420,-4772.000000,0.172839
100440,-4811.200000,0.172986
100460,-4879.200000,0.175818
100480,-4792.400000,0.172192
100500,-4793.400000,0.171704
100520,-4948.200000,0.174280
100540,-4937.800000,0.172925
100560,-4842.400000,0.172534
100580,-4789.400000,0.174841
100600,-4837.400000,0.172375
100620,-4963.600000,0.175842
100640,-4919.800000,0.176746
100660,-4921.200000,0.176379
100680,-4880.000000,0.175464
100700,-4871.200000,0.173804
100720,-4935.000000,0.170300
100740,-4930.000000,0.173718
100760,-4875.200000,0.174817
100780,-4867.600000,0.173889
100800,-4900.800000,0.172620
100820,-4993.000000,0.174805
100840,-4895.400000,0.177917
100860,-4964.000000,0.174670
100880,-4966.200000,0.177405
100900,-4942.600000,0.176270
100920,-4880.000000,0.172253
100940,-4966.200000,0.176343
100960,-4890.600000,0.175195
100980,-4962.200000,0.172058
101000,-4972.600000,0.176367
101020,-4864.800000,0.173755
101040,-4902.800000,0.173450
101060,-4810.000000,0.172290
101080,-4876.600000,0.172778
101100,-4917.000000,0.172974
101120,-4944.000000,0.172461
101140,-4840.000000,0.173364
101160,-4833.800000,0.168066
101180,-4845.400000,0.171863
101200,-4819.200000,0.171936
101220,-4900.000000,0.174963
101240,-4949.800000,0.174829
101260,-4935.600000,0.173901
101280,-4924.800000,0.175452
101300,-4890.400000,0.173254
101320,-4794.800000,0.169324
101340,-4872.800000,0.171936
101360,-4841.800000,0.175012
101380,-4913.600000,0.175574
101400,-4765.000000,0.170886
101420,-4925.400000,0.173145
101440,-4768.200000,0.170703
101460,-4868.400000,0.172400
101480,-4838.000000,0.173206
101500,-4812.400000,0.175281
101520,-4873.200000,0.174097
101540,-4857.400000,0.173462
101560,-4864.000000,0.172791
101580,-4861.800000,0.173547
101600,-4900.400000,0.176318
101620,-4735.200000,0.173108
101640,-4737.400000,0.171863
101660,-4786.000000,0.174951
101680,-4873.200000,0.172266
101700,-4895.400000,0.174353
101720,-4867.200000,0.169739
101740,-4933.600000,0.176501
101760,-4848.000000,0.175452
101780,-4913.400000,0.176587
101800,-4838.600000,0.169604
101820,-4864.600000,0.174097
101840,-4923.600000,0.172485
101860,-4878.200000,0.173816
101880,-4929.000000,0.176685
101900,-4934.800000,0.171765
101920,-4843.200000,0.173730
101940,-4824.600000,0.176062
101960,-4821.000000,0.170642
101980,-4826.200000,0.172705
102000,-4911.400000,0.174768
102020,-5028.800000,0.170886
102040,-4832.400000,0.170935
102060,-4796.800000,0.174109
102080,-4930.400000,0.180994
102100,-4918.600000,0.172021
102120,-4860.600000,0.174976
102140,-4897.800000,0.175635
102160,-4931.000000,0.171863
102180,-4802.000000,0.173450
102200,-4777.600000,0.169238
102220,-4823.200000,0.172937
102240,-4771.400000,0.170850
102260,-4900.000000,0.171484
102280,-4886.200000,0.171655
102300,-4847.000000,0.170776
102320,-4901.200000,0.175146
102340,-4897.400000,0.170825
102360,-4899.600000,0.172058
102380,-4863.800000,0.169788
102400,-4902.600000,0.173914
102420,-4864.200000,0.172693
102440,-4903.400000,0.172314
102460,-4827.800000,0.174951
102480,-4853.800000,0.172290
102500,-4882.600000,0.166895
102520,-4874.600000,0.170959
102540,-4855.400000,0.173157
102560,-4866.400000,0.169446
102580,-4906.000000,0.172058
102600,-4840.200000,0.173340
102620,-4969.800000,0.172803
102640,-4904.400000,0.171204
102660,-4930.800000,0.175415
102680,-4874.800000,0.177246
102700,-4857.800000,0.171960
102720,-4842.400000,0.175195
102740,-4924.200000,0.174353
102760,-4849.600000,0.177539
102780,-4858.200000,0.171875
102800,-4757.200000,0.172180
102820,-4914.600000,0.177527
102840,-4913.200000,0.175513
102860,-4900.800000,0.171472
102880,-4903.200000,0.174109
102900,-4901.200000,0.171265
102920,-4926.800000,0.170056
102940,-4785.800000,0.172827
102960,-4811.400000,0.173437
102980,-4838.400000,0.173389
103000,-4906.000000,0.169800
103020,-4819.600000,0.173755
103040,-4885.200000,0.173584
103060,-4850.800000,0.167590
103080,-4906.400000,0.173120
103100,-4752.200000,0.170056
103120,-4866.800000,0.177100
103140,-4842.000000,0.173242
103160,-4906.800000,0.170618
103180,-4899.400000,0.171973
103200,-4831.800000,0.171362
103220,-4969.400000,0.175879
103240,-4887.200000,0.172192
103260,-4922.600000,0.177344
103280,-4882.800000,0.174866
103300,-4833.800000,0.170776
103320,-4869.200000,0.173694
103340,-4877.600000,0.173877
103360,-4815.200000,0.172571
103380,-4880.400000,0.173645
103400,-4985.600000,0.174097
103420,-4893.200000,0.170642
103440,-4823.200000,0.168347
103460,-4889.800000,0.167822
103480,-4928.400000,0.170630
103500,-4904.600000,0.171375
103520,-4940.400000,0.173767
103540,-4907.200000,0.175110
103560,-4901.400000,0.172949
103580,-4923.000000,0.174854
103600,-4928.800000,0.177515
103620,-4904.200000,0.176563
103640,-4940.000000,0.171240
103660,-4901.000000,0.172620
103680,-4915.400000,0.171716
103700,-4913.600000,0.173706
103720,-4807.000000,0.175842
103740,-4972.000000,0.172046
103760,-4830.200000,0.173547
103780,-4855.200000,0.172778
103800,-4911.200000,0.176636
103820,-4909.000000,0.179175
103840,-4862.600000,0.178430
103860,-4862.200000,0.175879
103880,-4853.600000,0.175916
103900,-4903.200000,0.176990
103920,-4839.600000,0.174304
103940,-4872.200000,0.177356
103960,-4822.200000,0.175452
103980,-4811.600000,0.172278
104000,-4859.600000,0.177490
104020,-4814.800000,0.172400
104040,-4845.000000,0.169104
104060,-4876.400000,0.173071
104080,-4920.400000,0.170715
104100,-4976.800000,0.172742
104120,-4870.200000,0.174109
104140,-4953.000000,0.172534
104160,-4855.600000,0.172314
104180,-4845.800000,0.173291
104200,-4861.200000,0.176074
104220,-4896.000000,0.173645
104240,-4937.200000,0.173657
104260,-4963.400000,0.176306
104280,-4878.000000,0.172119
104300,-4958.200000,0.173901
104320,-4956.800000,0.171082
104340,-4899.600000,0.173022
104360,-4932.000000,0.173694
104380,-4913.200000,0.173926
104400,-4867.600000,0.171106
104420,-4796.400000,0.169287
104440,-4895.200000,0.173486
104460,-4905.600000,0.172229
104480,-4825.800000,0.171924
104500,-4887.400000,0.173962
104520,-4873.400000,0.178772
104540,-4792.000000,0.174158
104560,-4886.600000,0.173132
104580,-4898.400000,0.169287
104600,-4863.000000,0.175549
104620,-4907.400000,0.173633
104640,-4843.800000,0.176636
104660,-4840.800000,0.169678
104680,-4864.400000,0.169141
104700,-4791.000000,0.169788
104720,-4924.200000,0.170117
104740,-4768.000000,0.169946
104760,-4896.200000,0.171277
104780,-4864.600000,0.175830
104800,-4795.200000,0.170349
104820,-4874.800000,0.174597
104840,-4872.600000,0.171545
104860,-4847.200000,0.172986
104880,-4909.800000,0.173718
104900,-4787.600000,0.172083
104920,-4807.200000,0.173291
104940,-4786.000000,0.169714
104960,-4792.400000,0.167932
104980,-4784.400000,0.169775
105000,-4839.200000,0.169275
105020,-4856.600000,0.174512
105040,-4929.400000,0.168933
105060,-4874.000000,0.169934
105080,-4898.200000,0.172644
105100,-4957.400000,0.175830
105120,-4875.600000,0.174158
105140,-4801.600000,0.173047
105160,-4832.200000,0.172888
105180,-4927.600000,0.169202
105200,-4978.600000,0.174744
105220,-4901.000000,0.173389
105240,-4821.200000,0.173486
105260,-4814.000000,0.172388
105280,-4897.400000,0.173267
105300,-4837.000000,0.170862
105320,-4857.400000,0.174463
105340,-4909.200000,0.175208
105360,-4904.800000,0.175391
105380,-4896.800000,0.175671
105400,-4846.800000,0.172815
105420,-4842.000000,0.174243
105440,-4833.600000,0.177429
105460,-4930.600000,0.175696
105480,-4926.800000,0.177539
105500,-4917.800000,0.177954
105520,-4937.400000,0.176526
105540,-5022.600000,0.176599
105560,-4910.000000,0.173950
105580,-4863.600000,0.171497
105600,-4878.000000,0.174658
