# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.673, Jz = 0.5000
step,H,delta^2
100000,-4475.400000,0.165454
100020,-4498.600000,0.167065
100040,-4533.800000,0.167419
100060,-4591.400000,0.166663
100080,-4472.800000,0.162964
100100,-4505.800000,0.161914
100120,-4423.400000,0.161121
100140,-4461.400000,0.166235
100160,-4434.800000,0.163257
100180,-4533.400000,0.168701
100200,-4461.200000,0.167163
100220,-4535.000000,0.167688
100240,-4479.800000,0.166296
100260,-4533.400000,0.167798
100280,-4528.600000,0.165662
100300,-4406.800000,0.165576
100320,-4500.800000,0.166895
100340,-4441.000000,0.157410
100360,-4461.200000,0.164844
100380,-4471.200000,0.164099
100400,-4509.800000,0.166113
100420,-4532.000000,0.169495
100440,-4616.600000,0.169128
100460,-4610.800000,0.167078
100480,-4638.800000,0.168384
100500,-4559.600000,0.171655
100520,-4559.000000,0.164392
100540,-4590.000000,0.165015
100560,-4593.600000,0.171484
100580,-4546.800000,0.169690
100600,-4518.400000,0.166431
100620,-4464.000000,0.165649
100640,-4544.800000,0.164990
100660,-4570.800000,0.169128
100680,-4506.800000,0.169580
100700,-4580.200000,0.164954
100720,-4433.200000,0.163708
100740,-4474.000000,0.166895
100760,-4486.400000,0.169153
100780,-4528.400000,0.171204
100800,-4521.800000,0.165515
100820,-4559.800000,0.166223
100840,-4492.000000,0.167065
100860,-4524.200000,0.167126
100880,-4471.200000,0.169556
100900,-4521.200000,0.167236
100920,-4496.400000,0.164905
100940,-4532.000000,0.169836
100960,-4639.200000,0.169861
100980,-4514.000000,0.166309
101000,-4564.000000,0.169507
101020,-4543.000000,0.163855
101040,-4540.200000,0.165808
101060,-4520.400000,0.164563
101080,-4529.000000,0.164417
101100,-4532.800000,0.164673
101120,-4532.000000,0.164636
101140,-4491.400000,0.165222
101160,-4481.200000,0.161877
101180,-4406.400000,0.166345
101200,-4480.200000,0.163367
101220,-4592.800000,0.166943
101240,-4515.000000,0.166907
101260,-4559.200000,0.165576
101280,-4527.000000,0.170239
101300,-4502.200000,0.165674
101320,-4578.400000,0.170166
101340,-4646.000000,0.171814
101360,-4642.000000,0.170496
101380,-4553.000000,0.170117
101400,-4506.200000,0.172559
101420,-4455.200000,0.170483
101440,-4512.600000,0.164807
101460,-4480.400000,0.164270
101480,-4361.800000,0.165552
101500,-4556.600000,0.167017
101520,-4493.400000,0.164990
101540,-4566.000000,0.166357
101560,-4452.800000,0.169458
101580,-4491.600000,0.164502
101600,-4529.000000,0.171484
101620,-4449.000000,0.168713
101640,-4457.600000,0.162622
101660,-4548.400000,0.164502
101680,-4514.200000,0.162549
101700,-4527.600000,0.163782
101720,-4515.200000,0.163538
101740,-4450.000000,0.165039
101760,-4565.400000,0.168567
101780,-4476.400000,0.164185
101800,-4518.400000,0.165076
101820,-4438.800000,0.164526
101840,-4525.400000,0.165845
101860,-4619.600000,0.170117
101880,-4573.800000,0.168921
101900,-4526.000000,0.166284
101920,-4519.200000,0.170728
101940,-4629.400000,0.170496
101960,-4559.800000,0.167017
101980,-4511.000000,0.167224
102000,-4663.000000,0.168494
102020,-4522.600000,0.166736
102040,-4530.800000,0.167065
102060,-4488.800000,0.164392
102080,-4515.600000,0.169812
102100,-4524.000000,0.165833
102120,-4487.200000,0.169934
102140,-4557.800000,0.167993
102160,-4525.800000,0.165955
102180,-4502.600000,0.166614
102200,-4585.200000,0.168372
102220,-4505.400000,0.166846
102240,-4507.600000,0.171265
102260,-4546.200000,0.166895
102280,-4630.400000,0.172620
102300,-4559.600000,0.168152
102320,-4535.800000,0.167883
102340,-4546.800000,0.170898
102360,-4521.000000,0.171216
102380,-4495.800000,0.170056
102400,-4516.000000,0.175134
102420,-4521.000000,0.171130
102440,-4594.600000,0.167419
102460,-4472.400000,0.170825
102480,-4559.000000,0.170471
102500,-4497.000000,0.169043
102520,-4665.000000,0.171545
102540,-4535.600000,0.171521
102560,-4538.800000,0.168945
102580,-4531.000000,0.170105
102600,-4579.800000,0.172791
102620,-4502.000000,0.170667
102640,-4574.600000,0.171912
102660,-4566.200000,0.167151
102680,-4676.000000,0.172424
102700,-4558.200000,0.168823
102720,-4451.200000,0.165710
102740,-4484.200000,0.165625
102760,-4543.600000,0.167395
102780,-4443.200000,0.169421
102800,-4498.400000,0.170728
102820,-4446.600000,0.168640
102840,-4436.600000,0.167236
102860,-4524.800000,0.170300
102880,-4448.800000,0.166357
102900,-4501.600000,0.170203
102920,-4586.800000,0.168176
102940,-4538.200000,0.164233
102960,-4451.600000,0.163879
102980,-4445.000000,0.164380
103000,-4477.200000,0.164429
103020,-4504.800000,0.166956
103040,-4576.400000,0.173279
103060,-4556.800000,0.171692
103080,-4487.200000,0.167407
103100,-4503.200000,0.168005
103120,-4511.800000,0.164661
103140,-4571.200000,0.167273
103160,-4502.600000,0.167114
103180,-4496.800000,0.168787
103200,-4432.200000,0.167590
103220,-4506.400000,0.166223
103240,-4488.000000,0.165515
103260,-4612.600000,0.167139
103280,-4549.400000,0.166125
103300,-4542.000000,0.167896
103320,-4557.800000,0.164990
103340,-4524.200000,0.169116
103360,-4499.800000,0.167358
103380,-4600.800000,0.167834
103400,-4721.800000,0.168835
103420,-4597.600000,0.170447
103440,-4502.400000,0.169531
103460,-4624.200000,0.167163
103480,-4435.000000,0.169397
103500,-4579.600000,0.169580
103520,-4492.600000,0.170972
103540,-4586.200000,0.169568
103560,-4528.000000,0.169714
103580,-4519.400000,0.164758
103600,-4615.800000,0.168152
103620,-4575.400000,0.173181
103640,-4510.000000,0.169604
103660,-4489.400000,0.168677
103680,-4557.600000,0.170569
103700,-4542.600000,0.162756
103720,-4546.600000,0.165625
103740,-4518.800000,0.165820
103760,-4478.400000,0.165002
103780,-4509.800000,0.167456
103800,-4445.600000,0.169458
103820,-4494.200000,0.167932
103840,-4522.400000,0.169214
103860,-4499.200000,0.165759
103880,-4554.400000,0.163220
103900,-4508.200000,0.167566
103920,-4527.800000,0.161487
103940,-4513.400000,0.161938
103960,-4522.600000,0.165979
103980,-4621.600000,0.166235
104000,-4472.400000,0.163904
104020,-4518.000000,0.164563
104040,-4404.400000,0.165991
104060,-4454.400000,0.168347
104080,-4462.400000,0.170203
104100,-4470.600000,0.168579
104120,-4492.000000,0.167566
104140,-4419.800000,0.166504
104160,-4517.400000,0.167944
104180,-4522.800000,0.169556
104200,-4560.800000,0.167517
104220,-4565.200000,0.167456
104240,-4602.800000,0.169019
104260,-4615.400000,0.166345
104280,-4487.200000,0.166248
104300,-4484.400000,0.175610
104320,-4494.400000,0.166406
104340,-4542.000000,0.165845
104360,-4517.200000,0.163550
104380,-4456.000000,0.163940
104400,-4493.000000,0.163745
104420,-4488.400000,0.162292
104440,-4486.400000,0.165845
104460,-4453.200000,0.167822
104480,-4494.400000,0.164551
104500,-4501.000000,0.163513
104520,-4437.400000,0.165881
104540,-4466.600000,0.166638
104560,-4445.600000,0.169995
104580,-4391.400000,0.163220
104600,-4434.000000,0.166431
104620,-4389.000000,0.163574
104640,-4528.000000,0.166345
104660,-4508.400000,0.165015
104680,-4507.000000,0.169678
104700,-4655.400000,0.168945
104720,-4520.000000,0.166553
104740,-4483.200000,0.165027
104760,-4472.400000,0.169678
104780,-4492.800000,0.166431
104800,-4476.000000,0.164551
104820,-4496.800000,0.165735
104840,-4558.400000,0.169189
104860,-4565.600000,0.169006
104880,-4484.600000,0.168921
104900,-4531.000000,0.164465
104920,-4479.400000,0.165222
104940,-4420.400000,0.167114
104960,-4503.000000,0.165454
104980,-4551.600000,0.166565
105000,-4508.800000,0.165515
105020,-4562.600000,0.166418
105040,-4468.600000,0.165137
105060,-4468.600000,0.165869
105080,-4469.400000,0.167224
105100,-4547.000000,0.173926
105120,-4636.200000,0.166394
105140,-4539.600000,0.167065
105160,-4535.400000,0.170911
105180,-4522.000000,0.166565
105200,-4448.400000,0.167639
105220,-4528.600000,0.167847
105240,-4523.200000,0.168408
105260,-4468.400000,0.167297
105280,-4585.000000,0.169153
105300,-4581.600000,0.171497
105320,-4528.200000,0.168469
105340,-4547.800000,0.168713
105360,-4490.400000,0.166443
105380,-4475.600000,0.164246
105400,-4513.400000,0.167346
105420,-4512.800000,0.167334
105440,-4457.200000,0.167773
105460,-4459.600000,0.165491
105480,-4489.200000,0.166797
105500,-4458.600000,0.166833
105520,-4527.400000,0.169702
105540,-4406.200000,0.170984
105560,-4531.800000,0.167627
105580,-4490.600000,0.169080
105600,-4529.200000,0.165308
105620,-4589.600000,0.163965
105640,-4469.800000,0.168250
105660,-4467.400000,0.163586
105680,-4459.400000,0.170166
105700,-4438.400000,0.166113
105720,-4465.400000,0.166797
105740,-4542.200000,0.172827
105760,-4600.400000,0.168823
105780,-4561.200000,0.172217
105800,-4548.200000,0.170593
105820,-4517.200000,0.170337
105840,-4463.800000,0.164172
105860,-4545.400000,0.168066
105880,-4470.200000,0.167249
105900,-4561.800000,0.169165
105920,-4506.600000,0.167969
