# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.265, Jz = 0.5000
step,H,delta^2
100000,-5236.600000,0.172864
100020,-5217.400000,0.176831
100040,-5215.200000,0.179016
100060,-5149.800000,0.178003
100080,-5169.800000,0.179712
100100,-5208.400000,0.179297
100120,-5190.400000,0.184009
100140,-5193.800000,0.180518
100160,-5218.400000,0.181396
100180,-5245.200000,0.176746
100200,-5158.400000,0.184998
100220,-5107.200000,0.180603
100240,-5137.600000,0.180176
100260,-5199.200000,0.180554
100280,-5257.400000,0.178125
100300,-5185.400000,0.180298
100320,-5153.800000,0.180542
100340,-5175.400000,0.177979
100360,-5043.800000,0.175708
100380,-5142.800000,0.180652
100400,-5098.400000,0.176599
100420,-5130.800000,0.176477
100440,-5040.800000,0.176331
100460,-5076.200000,0.176624
100480,-5115.000000,0.179248
100500,-5202.600000,0.181860
100520,-5190.200000,0.187170
100540,-5264.800000,0.178406
100560,-5214.000000,0.183459
100580,-5281.400000,0.180469
100600,-5192.600000,0.180347
100620,-5210.400000,0.178479
100640,-5231.000000,0.179443
100660,-5135.800000,0.177979
100680,-5239.200000,0.182251
100700,-5300.800000,0.187805
100720,-5161.200000,0.181750
100740,-5139.200000,0.184143
100760,-5200.800000,0.186804
100780,-5177.200000,0.181799
100800,-5231.800000,0.186572
100820,-5187.800000,0.185046
100840,-5180.600000,0.183105
100860,-5221.200000,0.182117
100880,-5191.800000,0.182483
100900,-5141.400000,0.177466
100920,-5215.200000,0.180566
100940,-5284.200000,0.179456
100960,-5195.400000,0.182654
100980,-5182.200000,0.178137
101000,-5156.000000,0.181604
101020,-5215.000000,0.182898
101040,-5214.600000,0.186438
101060,-5239.800000,0.184021
101080,-5214.800000,0.178027
101100,-5216.600000,0.182227
101120,-5136.800000,0.179163
101140,-5257.400000,0.186646
101160,-5134.800000,0.183960
101180,-5089.200000,0.176416
101200,-5192.000000,0.179736
101220,-5274.000000,0.190259
101240,-5090.400000,0.178088
101260,-5063.800000,0.177893
101280,-5197.800000,0.181287
101300,-5182.600000,0.179480
101320,-5243.800000,0.178308
101340,-5248.200000,0.181274
101360,-5157.600000,0.183899
101380,-5189.000000,0.181738
101400,-5169.600000,0.180164
101420,-5237.200000,0.181250
101440,-5190.600000,0.181348
101460,-5248.800000,0.180981
101480,-5200.600000,0.180347
101500,-5252.200000,0.182361
101520,-5200.600000,0.178955
101540,-5152.000000,0.178809
101560,-5144.600000,0.179602
101580,-5216.600000,0.183569
101600,-5166.000000,0.178503
101620,-5120.000000,0.176526
101640,-5253.000000,0.176917
101660,-5200.600000,0.179797
101680,-5233.800000,0.176794
101700,-5325.800000,0.179700
101720,-5256.000000,0.183203
101740,-5239.000000,0.177502
101760,-5135.000000,0.178870
101780,-5138.200000,0.182776
101800,-5175.800000,0.182092
101820,-5250.200000,0.183508
101840,-5270.200000,0.182178
101860,-5304.400000,0.180420
101880,-5147.000000,0.183374
101900,-5270.400000,0.184180
101920,-5150.200000,0.179175
101940,-5130.800000,0.178809
101960,-5143.200000,0.177942
101980,-5166.600000,0.177942
102000,-5087.400000,0.175500
102020,-5152.800000,0.181421
102040,-5206.400000,0.181409
102060,-5143.600000,0.177698
102080,-5118.000000,0.180603
102100,-5150.400000,0.176514
