# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.510, Jz = 0.5000
step,H,delta^2
100000,-4761.600000,0.174414
100020,-4704.000000,0.174451
100040,-4680.600000,0.176160
100060,-4647.200000,0.170264
100080,-4782.800000,0.172095
100100,-4669.800000,0.170874
100120,-4704.000000,0.164526
100140,-4731.200000,0.172327
100160,-4658.200000,0.165149
100180,-4712.000000,0.168945
100200,-4757.800000,0.168372
100220,-4719.800000,0.169482
100240,-4761.600000,0.169214
100260,-4735.000000,0.167957
100280,-4775.400000,0.168457
100300,-4726.200000,0.168726
100320,-4774.400000,0.172998
100340,-4624.400000,0.171216
100360,-4713.800000,0.168433
100380,-4713.600000,0.171497
100400,-4755.000000,0.167786
100420,-4828.000000,0.171265
100440,-4692.800000,0.169421
100460,-4829.600000,0.173083
100480,-4789.800000,0.171472
100500,-4811.000000,0.174084
100520,-4787.400000,0.172607
100540,-4793.400000,0.173584
100560,-4733.200000,0.172522
100580,-4731.800000,0.173096
100600,-4749.600000,0.172729
100620,-4831.200000,0.174182
100640,-4843.200000,0.173730
100660,-4815.200000,0.172314
100680,-4816.400000,0.175964
100700,-4812.400000,0.170508
100720,-4745.000000,0.172351
100740,-4746.000000,0.169824
100760,-4734.000000,0.171558
100780,-4711.600000,0.167065
100800,-4749.800000,0.169824
100820,-4698.200000,0.167383
100840,-4733.600000,0.170007
100860,-4761.600000,0.167932
100880,-4695.400000,0.169299
100900,-4716.400000,0.169189
100920,-4757.400000,0.174036
100940,-4751.800000,0.173206
100960,-4747.600000,0.171924
100980,-4752.400000,0.171057
101000,-4858.400000,0.172729
101020,-4789.800000,0.176172
101040,-4784.600000,0.175439
101060,-4686.400000,0.168933
101080,-4792.600000,0.169385
101100,-4702.000000,0.171411
101120,-4778.200000,0.169702
101140,-4797.600000,0.169336
101160,-4748.200000,0.167444
101180,-4757.000000,0.166394
101200,-4807.200000,0.162402
101220,-4764.200000,0.168494
101240,-4708.000000,0.162891
101260,-4811.800000,0.167676
101280,-4657.400000,0.167078
101300,-4745.800000,0.165845
101320,-4761.000000,0.170886
101340,-4737.800000,0.170227
101360,-4707.000000,0.167883
101380,-4771.600000,0.169653
101400,-4754.600000,0.169617
101420,-4755.600000,0.166321
101440,-4764.000000,0.167786
101460,-4682.600000,0.167798
101480,-4794.200000,0.169067
101500,-4652.800000,0.168604
101520,-4766.600000,0.173206
101540,-4742.800000,0.170740
101560,-4768.400000,0.169299
101580,-4696.000000,0.170044
101600,-4692.400000,0.173145
101620,-4726.600000,0.172583
