# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.020, Jz = 0.5000
step,H,delta^2
100000,-5746.000000,0.196594
100020,-5775.400000,0.196704
100040,-5755.200000,0.198547
100060,-5679.400000,0.191406
100080,-5740.600000,0.191113
100100,-5722.800000,0.191272
100120,-5681.000000,0.193225
100140,-5646.800000,0.192126
100160,-5702.600000,0.193640
100180,-5680.200000,0.193066
100200,-5718.200000,0.192883
100220,-5726.600000,0.194238
100240,-5708.000000,0.194031
100260,-5744.800000,0.193579
100280,-5728.800000,0.193457
100300,-5799.600000,0.193066
100320,-5741.000000,0.190784
100340,-5776.400000,0.197534
100360,-5784.800000,0.197278
100380,-5758.000000,0.196155
100400,-5693.600000,0.193640
100420,-5741.400000,0.191003
100440,-5652.800000,0.190442
100460,-5750.000000,0.193018
100480,-5767.200000,0.194751
100500,-5702.800000,0.188342
100520,-5736.200000,0.190088
100540,-5777.200000,0.190283
100560,-5657.800000,0.187720
100580,-5656.200000,0.189624
100600,-5624.800000,0.188794
100620,-5587.800000,0.185388
100640,-5658.200000,0.185205
100660,-5709.600000,0.189612
100680,-5689.600000,0.192273
100700,-5686.400000,0.191028
100720,-5628.800000,0.189709
100740,-5722.400000,0.190186
100760,-5680.800000,0.191528
100780,-5657.000000,0.193884
100800,-5762.800000,0.193848
100820,-5739.600000,0.192993
100840,-5761.600000,0.190479
100860,-5813.400000,0.191687
100880,-5778.600000,0.192383
100900,-5772.000000,0.192651
100920,-5739.000000,0.193738
100940,-5726.400000,0.195715
100960,-5656.800000,0.194482
100980,-5650.800000,0.194922
101000,-5723.800000,0.193274
101020,-5730.200000,0.195007
101040,-5708.600000,0.189160
101060,-5704.200000,0.193225
101080,-5558.200000,0.194263
101100,-5597.800000,0.193225
101120,-5623.400000,0.191797
101140,-5715.400000,0.190845
101160,-5614.400000,0.192627
101180,-5610.200000,0.187329
101200,-5684.200000,0.188428
101220,-5698.800000,0.190332
101240,-5695.200000,0.189929
101260,-5642.400000,0.192517
101280,-5686.800000,0.194141
101300,-5722.600000,0.187268
101320,-5790.600000,0.191284
101340,-5768.600000,0.190259
101360,-5662.600000,0.190881
101380,-5748.400000,0.197388
101400,-5747.000000,0.190601
101420,-5800.200000,0.192236
101440,-5813.800000,0.198547
101460,-5719.000000,0.197607
101480,-5834.200000,0.196484
101500,-5669.200000,0.193555
101520,-5766.000000,0.196863
101540,-5751.000000,0.195862
101560,-5742.000000,0.193835
101580,-5734.800000,0.196667
101600,-5846.600000,0.198376
101620,-5802.600000,0.193604
101640,-5760.000000,0.196643
101660,-5670.400000,0.199231
101680,-5738.600000,0.197180
101700,-5731.000000,0.193481
101720,-5728.800000,0.198853
101740,-5772.200000,0.196545
101760,-5719.200000,0.194153
101780,-5805.200000,0.191919
101800,-5726.400000,0.194080
101820,-5771.200000,0.192615
101840,-5722.800000,0.194421
101860,-5804.400000,0.196655
101880,-5733.200000,0.195349
101900,-5819.800000,0.197693
101920,-5764.800000,0.197131
101940,-5735.400000,0.196936
101960,-5734.400000,0.195544
101980,-5766.200000,0.193921
102000,-5720.000000,0.191626
