# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.755, Jz = 0.5000
step,H,delta^2
100000,-4362.400000,0.164099
100020,-4408.600000,0.166199
100040,-4449.400000,0.162329
100060,-4426.200000,0.166150
100080,-4382.400000,0.165063
100100,-4384.600000,0.164722
100120,-4310.400000,0.165320
100140,-4299.000000,0.164893
100160,-4369.800000,0.168994
100180,-4456.000000,0.163403
100200,-4427.000000,0.165796
100220,-4398.400000,0.160498
100240,-4359.400000,0.162671
100260,-4445.400000,0.166602
100280,-4443.400000,0.169141
100300,-4402.400000,0.169177
100320,-4436.200000,0.165393
100340,-4395.800000,0.165332
100360,-4448.800000,0.169055
100380,-4497.400000,0.166858
100400,-4589.800000,0.165356
100420,-4438.800000,0.167346
100440,-4513.800000,0.170496
100460,-4482.800000,0.170618
100480,-4481.400000,0.165039
100500,-4451.400000,0.169482
100520,-4470.400000,0.164307
100540,-4445.600000,0.163794
100560,-4402.000000,0.166211
100580,-4372.400000,0.161694
100600,-4427.800000,0.162292
100620,-4456.600000,0.167554
100640,-4391.600000,0.163208
100660,-4382.200000,0.162939
100680,-4450.200000,0.160693
100700,-4468.400000,0.167822
100720,-4458.800000,0.166626
100740,-4373.600000,0.165515
100760,-4505.400000,0.166858
100780,-4392.800000,0.165710
100800,-4463.800000,0.164453
100820,-4462.200000,0.164648
100840,-4498.200000,0.166345
100860,-4408.000000,0.158630
100880,-4467.200000,0.161792
100900,-4441.800000,0.164539
100920,-4479.200000,0.164722
100940,-4381.800000,0.164600
100960,-4538.400000,0.164966
100980,-4497.600000,0.169556
101000,-4449.800000,0.166699
101020,-4335.400000,0.165063
101040,-4466.000000,0.167993
101060,-4442.400000,0.168518
101080,-4398.400000,0.167456
101100,-4453.000000,0.165649
101120,-4374.200000,0.160608
101140,-4428.000000,0.168909
101160,-4436.600000,0.166187
101180,-4458.200000,0.166431
101200,-4390.400000,0.165955
101220,-4474.800000,0.168030
101240,-4396.800000,0.164563
101260,-4401.000000,0.168433
101280,-4470.000000,0.165942
101300,-4422.800000,0.166199
101320,-4406.800000,0.161389
101340,-4375.200000,0.164551
101360,-4383.600000,0.162451
101380,-4367.200000,0.163025
101400,-4454.800000,0.167114
101420,-4399.600000,0.163281
101440,-4462.400000,0.167261
101460,-4391.800000,0.166895
101480,-4337.000000,0.166699
101500,-4341.200000,0.163062
101520,-4398.800000,0.162878
101540,-4367.600000,0.162451
101560,-4420.400000,0.164917
101580,-4399.800000,0.164258
101600,-4371.400000,0.167627
101620,-4431.600000,0.164795
101640,-4429.200000,0.163623
101660,-4433.200000,0.164612
101680,-4304.600000,0.162415
101700,-4419.000000,0.161670
101720,-4400.600000,0.165625
101740,-4496.600000,0.167163
101760,-4422.000000,0.167432
101780,-4364.600000,0.164795
101800,-4381.200000,0.167102
101820,-4343.800000,0.161401
101840,-4337.800000,0.162317
101860,-4349.200000,0.162354
101880,-4360.600000,0.168481
101900,-4389.600000,0.163953
101920,-4395.400000,0.167578
101940,-4342.400000,0.164697
101960,-4421.800000,0.166333
101980,-4332.200000,0.166895
102000,-4427.600000,0.168286
102020,-4412.400000,0.168225
102040,-4393.600000,0.171436
102060,-4358.800000,0.163452
102080,-4412.800000,0.166931
102100,-4363.400000,0.166003
102120,-4427.600000,0.164258
102140,-4265.800000,0.161597
102160,-4372.400000,0.163147
102180,-4386.600000,0.162732
102200,-4363.200000,0.165271
102220,-4386.000000,0.165527
102240,-4373.800000,0.166345
102260,-4504.200000,0.165039
102280,-4398.600000,0.169153
