# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.327, Jz = 0.5000
step,H,delta^2
100000,-17484.600000,0.892273
100020,-17475.400000,0.891968
100040,-17476.000000,0.891858
100060,-17477.400000,0.891760
100080,-17458.600000,0.891370
100100,-17467.000000,0.890491
100120,-17462.400000,0.891016
100140,-17468.400000,0.891235
100160,-17472.400000,0.891699
100180,-17465.400000,0.891296
100200,-17449.600000,0.890674
100220,-17478.600000,0.892041
100240,-17474.600000,0.892603
100260,-17483.200000,0.892310
100280,-17485.400000,0.892566
100300,-17481.600000,0.892712
100320,-17489.200000,0.892688
100340,-17493.200000,0.892615
100360,-17505.400000,0.893323
100380,-17508.600000,0.893457
100400,-17497.000000,0.893262
100420,-17495.600000,0.892993
100440,-17502.000000,0.892432
100460,-17485.600000,0.892139
100480,-17490.600000,0.891992
100500,-17485.800000,0.891980
100520,-17474.600000,0.891577
100540,-17483.800000,0.892188
100560,-17481.000000,0.891333
100580,-17471.600000,0.891187
100600,-17471.800000,0.890601
100620,-17473.400000,0.890417
100640,-17484.200000,0.891418
100660,-17464.000000,0.890723
100680,-17480.200000,0.891357
100700,-17491.200000,0.892517
100720,-17477.800000,0.891882
100740,-17481.800000,0.892480
100760,-17476.000000,0.892322
100780,-17485.600000,0.892688
100800,-17480.400000,0.893127
100820,-17490.000000,0.893872
100840,-17485.400000,0.893530
100860,-17491.000000,0.894055
100880,-17485.400000,0.892957
100900,-17488.400000,0.893018
100920,-17486.400000,0.892737
100940,-17493.600000,0.893945
100960,-17483.200000,0.893213
100980,-17488.200000,0.894067
101000,-17501.800000,0.894897
101020,-17483.400000,0.894067
101040,-17472.400000,0.893176
101060,-17483.600000,0.893188
101080,-17487.600000,0.893005
101100,-17483.600000,0.892920
101120,-17472.200000,0.892566
101140,-17478.600000,0.893616
101160,-17493.800000,0.894165
101180,-17487.000000,0.894031
101200,-17491.800000,0.894299
101220,-17485.200000,0.893701
101240,-17484.800000,0.893921
101260,-17479.200000,0.893494
101280,-17500.800000,0.894250
101300,-17482.000000,0.892822
101320,-17494.800000,0.892725
101340,-17475.200000,0.892102
101360,-17470.800000,0.891821
101380,-17475.400000,0.891675
101400,-17497.000000,0.893176
101420,-17493.000000,0.892834
101440,-17482.200000,0.891687
101460,-17508.400000,0.893335
101480,-17510.000000,0.892896
101500,-17497.200000,0.892639
101520,-17508.600000,0.893188
101540,-17498.200000,0.892053
101560,-17508.000000,0.892920
101580,-17497.600000,0.892444
