# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.714, Jz = 0.5000
step,H,delta^2
100000,-14976.000000,0.723206
100020,-14931.600000,0.721521
100040,-14995.200000,0.720959
100060,-14975.800000,0.721216
100080,-14893.200000,0.717383
100100,-14940.400000,0.719275
100120,-14964.000000,0.719177
100140,-15006.400000,0.722119
100160,-15045.800000,0.724011
100180,-14988.000000,0.722644
100200,-15013.400000,0.722424
100220,-14944.200000,0.721509
100240,-14965.400000,0.724207
100260,-14945.600000,0.720874
100280,-14908.800000,0.721045
100300,-14981.000000,0.722754
100320,-15027.000000,0.723962
100340,-15111.400000,0.727234
100360,-15130.400000,0.728528
100380,-15050.600000,0.727917
100400,-14995.600000,0.723315
100420,-14970.200000,0.724451
100440,-14915.800000,0.721301
100460,-14910.600000,0.720374
100480,-14961.200000,0.720911
100500,-14962.400000,0.722009
100520,-14881.000000,0.719934
100540,-14898.000000,0.719507
100560,-14899.000000,0.716394
100580,-14928.000000,0.717932
100600,-14944.800000,0.720410
100620,-15021.800000,0.724194
100640,-14951.000000,0.720752
100660,-14935.200000,0.721106
100680,-14924.000000,0.719995
100700,-14912.800000,0.719873
100720,-14879.400000,0.715369
100740,-14794.800000,0.713318
100760,-14868.200000,0.716003
100780,-14913.400000,0.719507
100800,-14959.200000,0.720911
100820,-14900.200000,0.721521
100840,-14904.600000,0.720996
100860,-14892.200000,0.719006
100880,-14967.200000,0.720984
100900,-14936.800000,0.721301
100920,-14922.800000,0.718176
100940,-15026.000000,0.724548
100960,-15002.200000,0.721277
100980,-14934.600000,0.716626
101000,-14889.800000,0.715808
101020,-14898.200000,0.715845
101040,-14956.400000,0.718860
101060,-14952.600000,0.719727
101080,-14920.600000,0.716833
101100,-14935.200000,0.718689
101120,-14883.200000,0.716748
101140,-14886.800000,0.715234
101160,-14893.400000,0.713770
101180,-14951.200000,0.718530
101200,-14893.400000,0.714014
101220,-14931.600000,0.717737
101240,-14933.400000,0.718018
101260,-14927.400000,0.716187
101280,-14986.000000,0.718665
101300,-14995.600000,0.721912
101320,-15024.000000,0.721985
101340,-14964.600000,0.719055
101360,-15030.400000,0.720264
101380,-14985.600000,0.718201
101400,-14999.800000,0.719592
101420,-14977.600000,0.717749
101440,-14853.800000,0.712903
101460,-14933.800000,0.714954
101480,-14927.200000,0.713550
101500,-14920.200000,0.712061
101520,-14837.600000,0.709241
101540,-14895.800000,0.714343
101560,-14894.600000,0.711597
101580,-14928.200000,0.712439
101600,-14858.400000,0.709851
101620,-14841.000000,0.710071
101640,-14858.400000,0.709058
101660,-14877.600000,0.708740
101680,-14816.800000,0.707288
101700,-14866.600000,0.709607
101720,-14848.800000,0.710864
101740,-14887.600000,0.711731
101760,-14887.200000,0.713062
101780,-14872.400000,0.711194
101800,-14886.000000,0.713086
101820,-14988.600000,0.718445
101840,-14923.600000,0.714819
101860,-14884.800000,0.713525
101880,-14975.600000,0.719104
101900,-14899.200000,0.715771
101920,-14915.200000,0.715784
101940,-14921.800000,0.715613
101960,-14934.000000,0.713354
101980,-14918.400000,0.713513
