# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.878, Jz = 0.5000
step,H,delta^2
100000,-14386.400000,0.683203
100020,-14317.600000,0.680884
100040,-14325.000000,0.684448
100060,-14300.600000,0.680933
100080,-14283.600000,0.681274
100100,-14270.200000,0.680957
100120,-14231.000000,0.678564
100140,-14226.200000,0.675476
100160,-14186.800000,0.672961
100180,-14179.800000,0.673633
100200,-14213.800000,0.673755
100220,-14256.600000,0.677271
100240,-14237.200000,0.678149
100260,-14345.800000,0.683789
100280,-14367.800000,0.685242
100300,-14357.800000,0.684399
100320,-14294.000000,0.681323
100340,-14303.000000,0.681433
100360,-14310.600000,0.682629
100380,-14329.800000,0.681189
100400,-14286.000000,0.682336
100420,-14353.600000,0.685144
100440,-14327.800000,0.684631
100460,-14301.400000,0.682813
100480,-14358.200000,0.684961
100500,-14273.400000,0.681726
100520,-14307.000000,0.681006
100540,-14266.400000,0.680322
100560,-14280.200000,0.682385
100580,-14223.200000,0.678857
100600,-14315.600000,0.681897
100620,-14371.200000,0.687219
100640,-14324.000000,0.686096
100660,-14340.400000,0.684729
100680,-14303.000000,0.683594
100700,-14213.600000,0.681787
100720,-14279.600000,0.683093
100740,-14286.600000,0.683630
100760,-14257.200000,0.679675
100780,-14289.600000,0.681750
100800,-14293.800000,0.681555
100820,-14236.800000,0.681360
100840,-14278.800000,0.685718
100860,-14325.000000,0.687109
100880,-14320.200000,0.685352
100900,-14359.400000,0.684509
100920,-14316.200000,0.684094
100940,-14336.800000,0.684888
100960,-14373.800000,0.684570
100980,-14355.400000,0.684717
101000,-14317.600000,0.685059
101020,-14469.200000,0.692542
101040,-14424.600000,0.690649
101060,-14398.800000,0.690125
101080,-14363.200000,0.689722
101100,-14424.800000,0.688098
101120,-14422.600000,0.689050
101140,-14439.600000,0.691455
101160,-14457.400000,0.691748
101180,-14469.600000,0.690857
101200,-14464.000000,0.692273
101220,-14431.200000,0.690369
101240,-14407.000000,0.690845
101260,-14496.400000,0.693091
101280,-14396.000000,0.688293
101300,-14395.600000,0.689001
101320,-14364.000000,0.687146
101340,-14401.400000,0.687292
101360,-14420.400000,0.690015
101380,-14409.800000,0.686304
101400,-14375.400000,0.686877
101420,-14389.600000,0.686316
101440,-14394.600000,0.687854
101460,-14365.000000,0.685547
101480,-14433.000000,0.688867
101500,-14378.400000,0.688696
101520,-14388.200000,0.687170
101540,-14336.800000,0.684009
101560,-14385.400000,0.687549
101580,-14389.800000,0.686548
101600,-14448.800000,0.689856
101620,-14387.600000,0.683521
101640,-14437.400000,0.687451
101660,-14411.200000,0.687366
101680,-14448.600000,0.687598
101700,-14483.200000,0.690234
101720,-14483.400000,0.687988
101740,-14384.800000,0.684924
101760,-14326.800000,0.684998
101780,-14331.000000,0.683179
101800,-14357.800000,0.682581
101820,-14375.400000,0.681799
101840,-14293.600000,0.678760
101860,-14325.600000,0.681506
101880,-14301.200000,0.681360
101900,-14322.000000,0.680811
101920,-14354.200000,0.679504
101940,-14342.000000,0.678967
101960,-14350.800000,0.680469
101980,-14340.400000,0.680212
102000,-14247.200000,0.679761
102020,-14310.800000,0.679785
102040,-14328.200000,0.679724
102060,-14287.800000,0.678296
102080,-14286.200000,0.679346
102100,-14296.400000,0.678345
102120,-14333.800000,0.682715
102140,-14427.000000,0.685107
102160,-14419.400000,0.686487
102180,-14450.600000,0.685901
102200,-14396.800000,0.686438
102220,-14455.800000,0.689160
102240,-14484.200000,0.689453
102260,-14448.800000,0.688574
102280,-14416.000000,0.690186
102300,-14470.400000,0.690369
102320,-14426.600000,0.690027
102340,-14467.000000,0.691663
102360,-14427.400000,0.691638
102380,-14392.800000,0.689185
102400,-14394.200000,0.685791
102420,-14381.200000,0.687939
102440,-14411.600000,0.686975
102460,-14315.400000,0.684924
102480,-14344.800000,0.686694
102500,-14339.600000,0.686963
102520,-14387.200000,0.688306
102540,-14427.800000,0.691528
102560,-14413.400000,0.690735
102580,-14485.600000,0.695972
102600,-14549.600000,0.695923
102620,-14472.000000,0.692676
102640,-14445.600000,0.692883
102660,-14483.800000,0.690613
102680,-14487.000000,0.691541
102700,-14470.000000,0.692529
102720,-14475.800000,0.691492
102740,-14414.200000,0.690442
102760,-14354.800000,0.687170
102780,-14422.600000,0.688611
102800,-14462.200000,0.690039
102820,-14396.000000,0.687036
102840,-14415.400000,0.689673
102860,-14406.600000,0.689038
102880,-14441.800000,0.689270
102900,-14416.000000,0.689111
102920,-14416.600000,0.688232
102940,-14387.400000,0.688245
102960,-14448.800000,0.689978
102980,-14404.600000,0.688586
103000,-14379.400000,0.687537
103020,-14342.400000,0.684521
103040,-14391.200000,0.686194
103060,-14414.000000,0.690796
103080,-14359.000000,0.689038
103100,-14373.800000,0.687378
103120,-14366.000000,0.688379
103140,-14408.600000,0.688867
103160,-14294.800000,0.684534
103180,-14255.000000,0.682178
103200,-14390.600000,0.686316
103220,-14329.200000,0.685327
103240,-14379.800000,0.686584
103260,-14336.200000,0.683752
103280,-14314.000000,0.684448
103300,-14363.400000,0.686548
103320,-14370.200000,0.683728
103340,-14345.800000,0.684082
103360,-14316.600000,0.681909
103380,-14290.400000,0.679993
103400,-14316.400000,0.682153
103420,-14289.200000,0.681250
103440,-14303.800000,0.680737
103460,-14299.200000,0.679602
103480,-14294.800000,0.680640
103500,-14337.000000,0.683337
103520,-14313.000000,0.680933
103540,-14294.600000,0.679834
103560,-14348.000000,0.682349
103580,-14361.400000,0.685413
103600,-14313.200000,0.682935
103620,-14329.200000,0.682874
103640,-14361.800000,0.684351
103660,-14368.200000,0.685339
103680,-14319.400000,0.683057
103700,-14340.600000,0.684570
103720,-14275.600000,0.681738
103740,-14365.600000,0.684827
103760,-14367.400000,0.685571
103780,-14344.800000,0.684949
103800,-14364.600000,0.683630
103820,-14327.800000,0.684351
103840,-14363.000000,0.685400
103860,-14347.000000,0.688281
103880,-14352.800000,0.686877
103900,-14356.600000,0.686365
103920,-14347.800000,0.687073
103940,-14389.000000,0.687170
103960,-14306.000000,0.687183
103980,-14287.800000,0.687744
104000,-14409.200000,0.690137
104020,-14400.200000,0.693054
104040,-14413.200000,0.692847
104060,-14341.000000,0.687659
104080,-14386.600000,0.688940
104100,-14336.600000,0.689795
104120,-14299.600000,0.688550
104140,-14289.800000,0.687402
104160,-14318.400000,0.687085
104180,-14325.000000,0.685364
104200,-14277.000000,0.685120
104220,-14334.200000,0.688318
104240,-14365.600000,0.687134
104260,-14307.400000,0.685315
104280,-14321.600000,0.685742
104300,-14348.800000,0.685962
104320,-14399.600000,0.688721
104340,-14334.200000,0.683313
104360,-14373.000000,0.687549
104380,-14337.400000,0.687732
104400,-14380.000000,0.688000
104420,-14322.000000,0.686719
104440,-14353.800000,0.686548
104460,-14361.400000,0.686536
104480,-14344.400000,0.684351
104500,-14392.200000,0.686011
104520,-14389.000000,0.685583
104540,-14368.000000,0.684558
104560,-14396.400000,0.687195
104580,-14385.000000,0.686938
104600,-14367.200000,0.687341
104620,-14377.600000,0.685889
104640,-14360.600000,0.686902
104660,-14376.000000,0.688501
104680,-14327.600000,0.686169
104700,-14428.400000,0.685791
104720,-14358.400000,0.683398
104740,-14394.400000,0.686230
104760,-14373.200000,0.685364
104780,-14409.200000,0.686926
104800,-14375.000000,0.689441
104820,-14364.600000,0.686340
104840,-14358.600000,0.686279
104860,-14383.000000,0.686536
104880,-14374.400000,0.685803
104900,-14363.800000,0.684790
104920,-14367.000000,0.684900
104940,-14381.200000,0.686511
104960,-14337.800000,0.685681
104980,-14335.600000,0.687610
105000,-14343.200000,0.685217
105020,-14355.600000,0.688782
105040,-14372.000000,0.686011
105060,-14483.200000,0.692285
105080,-14470.400000,0.692615
105100,-14499.000000,0.696338
105120,-14526.400000,0.695459
105140,-14488.200000,0.694849
105160,-14470.200000,0.693518
105180,-14353.000000,0.691040
105200,-14409.400000,0.691785
105220,-14472.400000,0.695789
105240,-14431.600000,0.691626
105260,-14413.000000,0.691846
105280,-14454.800000,0.692407
105300,-14363.600000,0.688159
105320,-14471.000000,0.691943
105340,-14459.600000,0.690381
105360,-14378.600000,0.690381
105380,-14413.000000,0.691016
105400,-14457.000000,0.689087
105420,-14358.000000,0.687476
105440,-14318.800000,0.685693
105460,-14389.800000,0.688049
105480,-14396.200000,0.688550
105500,-14358.800000,0.688916
105520,-14376.000000,0.684961
105540,-14414.600000,0.689648
105560,-14319.800000,0.685339
105580,-14309.200000,0.685376
105600,-14301.600000,0.685937
105620,-14316.200000,0.686780
105640,-14361.400000,0.686682
105660,-14332.000000,0.687183
105680,-14327.400000,0.687708
105700,-14335.600000,0.684644
105720,-14301.000000,0.683850
105740,-14293.600000,0.682568
105760,-14318.400000,0.685693
105780,-14376.600000,0.690442
105800,-14386.000000,0.688171
105820,-14415.400000,0.689795
105840,-14421.400000,0.690002
105860,-14427.800000,0.690442
105880,-14411.600000,0.689319
105900,-14394.600000,0.686646
105920,-14360.800000,0.685657
105940,-14347.200000,0.685425
105960,-14269.400000,0.683301
105980,-14290.800000,0.683325
106000,-14353.000000,0.683740
106020,-14356.200000,0.686072
106040,-14359.000000,0.686938
106060,-14389.400000,0.686975
106080,-14384.200000,0.685498
106100,-14324.400000,0.681311
106120,-14244.600000,0.680151
106140,-14268.000000,0.680249
106160,-14217.800000,0.676453
106180,-14213.000000,0.676245
106200,-14172.000000,0.676868
106220,-14225.000000,0.675232
106240,-14188.600000,0.675256
106260,-14223.000000,0.676782
106280,-14278.600000,0.678638
106300,-14211.200000,0.676294
106320,-14237.600000,0.680652
106340,-14264.200000,0.678845
106360,-14249.800000,0.676135
106380,-14257.000000,0.677979
106400,-14245.000000,0.677673
106420,-14251.800000,0.676965
106440,-14245.200000,0.678467
106460,-14335.800000,0.683374
106480,-14243.200000,0.679553
106500,-14254.200000,0.680322
106520,-14258.200000,0.681299
106540,-14218.600000,0.680334
106560,-14281.000000,0.682690
106580,-14240.200000,0.681592
106600,-14307.000000,0.683264
106620,-14324.600000,0.682532
106640,-14307.200000,0.682520
106660,-14238.200000,0.679980
106680,-14300.200000,0.681262
106700,-14315.000000,0.683765
106720,-14284.800000,0.680652
106740,-14318.000000,0.685266
106760,-14358.000000,0.687073
106780,-14388.200000,0.686682
106800,-14334.400000,0.684326
106820,-14316.600000,0.681921
106840,-14343.400000,0.683557
106860,-14292.400000,0.681128
106880,-14277.200000,0.677063
106900,-14292.400000,0.678308
106920,-14274.400000,0.678040
106940,-14283.800000,0.677856
106960,-14334.800000,0.678418
106980,-14301.400000,0.679541
107000,-14258.800000,0.677747
107020,-14279.200000,0.677991
107040,-14248.000000,0.677014
107060,-14266.400000,0.676343
107080,-14271.000000,0.676147
107100,-14286.000000,0.678564
107120,-14267.200000,0.679102
107140,-14321.200000,0.681433
107160,-14262.000000,0.676392
107180,-14228.200000,0.676941
107200,-14275.800000,0.677527
107220,-14293.200000,0.680200
107240,-14212.400000,0.675598
107260,-14315.200000,0.679517
107280,-14289.200000,0.680371
107300,-14308.200000,0.678394
107320,-14305.600000,0.677454
107340,-14211.200000,0.676379
107360,-14309.200000,0.680615
107380,-14245.400000,0.679907
107400,-14297.600000,0.682397
107420,-14254.600000,0.680127
107440,-14296.000000,0.681775
107460,-14279.000000,0.681299
107480,-14255.000000,0.679358
107500,-14281.400000,0.678857
107520,-14229.800000,0.679211
107540,-14196.000000,0.673682
107560,-14269.600000,0.678577
107580,-14320.000000,0.678992
107600,-14232.800000,0.677747
107620,-14278.400000,0.681567
107640,-14294.000000,0.681116
107660,-14272.400000,0.679712
107680,-14258.000000,0.678320
107700,-14216.000000,0.677124
107720,-14259.400000,0.676465
107740,-14234.200000,0.678333
107760,-14286.200000,0.680127
107780,-14301.600000,0.682483
107800,-14303.200000,0.680420
107820,-14290.800000,0.681775
107840,-14267.600000,0.681787
107860,-14388.400000,0.687610
107880,-14420.600000,0.687219
107900,-14360.000000,0.683435
107920,-14346.000000,0.682507
107940,-14361.000000,0.684155
107960,-14349.200000,0.681055
107980,-14379.000000,0.684229
108000,-14354.200000,0.681458
108020,-14331.000000,0.682751
108040,-14324.800000,0.682324
108060,-14326.800000,0.683667
108080,-14351.400000,0.684607
108100,-14338.200000,0.685620
108120,-14308.800000,0.683032
108140,-14268.600000,0.682776
108160,-14318.800000,0.685352
108180,-14386.000000,0.688074
108200,-14485.600000,0.692932
108220,-14419.400000,0.688623
108240,-14363.800000,0.687305
108260,-14319.800000,0.684778
108280,-14307.600000,0.684692
108300,-14309.800000,0.684424
108320,-14279.200000,0.684509
108340,-14337.000000,0.686804
108360,-14427.800000,0.689893
108380,-14395.000000,0.688599
108400,-14414.000000,0.686292
108420,-14311.400000,0.682031
108440,-14384.400000,0.683459
108460,-14360.400000,0.684021
108480,-14369.400000,0.682080
108500,-14369.600000,0.683533
108520,-14421.200000,0.685974
108540,-14378.400000,0.684375
108560,-14309.800000,0.683398
108580,-14268.000000,0.681555
108600,-14275.000000,0.679211
108620,-14260.600000,0.678418
108640,-14245.600000,0.678540
108660,-14281.000000,0.680457
108680,-14285.400000,0.680286
108700,-14243.400000,0.679773
108720,-14268.200000,0.681274
108740,-14275.400000,0.680383
108760,-14308.000000,0.681531
108780,-14273.400000,0.683191
108800,-14300.000000,0.682458
108820,-14263.800000,0.681213
108840,-14348.800000,0.684045
108860,-14371.800000,0.685376
108880,-14385.600000,0.684363
108900,-14379.200000,0.683716
108920,-14403.000000,0.686438
108940,-14362.200000,0.684131
108960,-14334.400000,0.682593
108980,-14358.000000,0.681445
109000,-14316.800000,0.680151
109020,-14316.000000,0.678857
109040,-14269.800000,0.678528
109060,-14283.600000,0.677466
109080,-14296.600000,0.677502
109100,-14223.600000,0.675928
109120,-14265.600000,0.677625
109140,-14286.400000,0.677307
109160,-14353.400000,0.682739
109180,-14341.600000,0.683496
109200,-14344.000000,0.681238
109220,-14395.400000,0.684216
109240,-14374.400000,0.682947
109260,-14332.600000,0.681604
109280,-14314.400000,0.681470
109300,-14340.800000,0.683704
109320,-14320.400000,0.683704
109340,-14295.400000,0.680811
109360,-14295.800000,0.683044
109380,-14247.000000,0.679114
109400,-14239.400000,0.681201
109420,-14352.400000,0.683618
109440,-14294.800000,0.681787
109460,-14217.800000,0.680981
109480,-14266.400000,0.683240
109500,-14261.000000,0.679346
109520,-14241.600000,0.679919
109540,-14209.200000,0.677930
109560,-14297.600000,0.684314
109580,-14274.400000,0.683728
109600,-14277.400000,0.684534
109620,-14309.400000,0.682434
109640,-14409.000000,0.686438
109660,-14356.600000,0.684265
109680,-14344.600000,0.683459
109700,-14375.400000,0.686462
109720,-14361.600000,0.687354
109740,-14401.000000,0.686328
109760,-14391.800000,0.685303
109780,-14439.200000,0.687524
109800,-14447.200000,0.690186
109820,-14400.000000,0.688098
109840,-14429.600000,0.690308
109860,-14431.800000,0.688196
109880,-14391.800000,0.686584
109900,-14397.000000,0.687817
