# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.796, Jz = 0.5000
step,H,delta^2
100000,-14810.800000,0.709216
100020,-14739.200000,0.707385
100040,-14816.800000,0.709082
100060,-14884.800000,0.711401
100080,-14858.800000,0.710229
100100,-14879.800000,0.710559
100120,-14811.800000,0.708911
100140,-14812.400000,0.708569
100160,-14789.800000,0.705994
100180,-14768.200000,0.705298
100200,-14819.000000,0.707605
100220,-14802.000000,0.706812
100240,-14792.600000,0.708215
100260,-14738.200000,0.705725
100280,-14729.400000,0.704663
100300,-14779.200000,0.706445
100320,-14778.200000,0.706824
100340,-14817.800000,0.710315
100360,-14797.600000,0.708142
100380,-14828.800000,0.711768
100400,-14842.800000,0.711853
100420,-14880.200000,0.714502
100440,-14851.400000,0.710840
100460,-14869.600000,0.712646
100480,-14837.200000,0.711633
100500,-14821.800000,0.711523
100520,-14794.000000,0.711182
100540,-14924.000000,0.711646
100560,-14919.200000,0.712915
100580,-14879.800000,0.712671
100600,-14902.600000,0.713110
100620,-14889.800000,0.712891
100640,-14899.000000,0.711938
100660,-14842.000000,0.710400
100680,-14840.400000,0.710608
100700,-14873.600000,0.709741
100720,-14900.600000,0.713025
100740,-14918.400000,0.713330
100760,-14945.000000,0.714600
100780,-14860.600000,0.714209
100800,-14934.600000,0.718030
100820,-14910.000000,0.712085
100840,-14906.600000,0.713965
100860,-14858.800000,0.712427
100880,-14846.200000,0.714282
100900,-14905.800000,0.718274
100920,-14953.000000,0.717969
100940,-14941.400000,0.718164
100960,-14892.600000,0.715381
100980,-14873.600000,0.714612
101000,-14825.400000,0.712183
101020,-14844.200000,0.714551
101040,-14776.600000,0.709875
101060,-14812.000000,0.710901
101080,-14886.200000,0.713000
101100,-14854.200000,0.715063
101120,-14860.800000,0.713367
101140,-14903.000000,0.714209
101160,-14885.000000,0.713342
101180,-14833.000000,0.710364
101200,-14872.400000,0.711926
101220,-14827.800000,0.711218
101240,-14909.800000,0.713721
101260,-14947.400000,0.714478
101280,-14986.600000,0.717615
101300,-14944.400000,0.716980
101320,-15035.800000,0.719177
101340,-14980.800000,0.717798
101360,-14961.400000,0.717297
101380,-14994.800000,0.717310
101400,-14865.000000,0.714734
101420,-14864.800000,0.713440
101440,-14806.200000,0.710925
101460,-14846.000000,0.715222
101480,-14879.200000,0.715527
101500,-14812.800000,0.712280
101520,-14866.200000,0.714075
101540,-14918.600000,0.716907
101560,-14929.400000,0.716040
101580,-14905.000000,0.713342
101600,-14869.600000,0.711780
101620,-14827.800000,0.710889
101640,-14821.600000,0.711328
101660,-14840.400000,0.712732
101680,-14797.800000,0.710034
101700,-14851.600000,0.710876
101720,-14778.000000,0.708997
101740,-14876.800000,0.712878
101760,-14877.800000,0.713452
101780,-14861.600000,0.713391
101800,-14817.800000,0.710144
101820,-14862.000000,0.714014
101840,-14850.000000,0.711292
101860,-14788.000000,0.708301
101880,-14795.400000,0.709155
101900,-14835.600000,0.711768
101920,-14841.200000,0.713843
101940,-14824.600000,0.713940
101960,-14802.200000,0.712988
101980,-14754.200000,0.710303
102000,-14832.600000,0.713037
102020,-14920.000000,0.720227
102040,-14935.800000,0.722070
102060,-14863.000000,0.719482
102080,-14894.000000,0.718127
102100,-14883.200000,0.717664
102120,-14885.200000,0.717944
102140,-14876.000000,0.718054
102160,-14849.400000,0.715625
102180,-14879.800000,0.718030
102200,-14943.400000,0.720190
102220,-14871.000000,0.716919
102240,-14908.400000,0.720813
102260,-14943.600000,0.720251
102280,-14930.800000,0.717383
102300,-14874.800000,0.716785
102320,-14915.400000,0.718665
102340,-14923.400000,0.717187
102360,-14872.000000,0.715771
102380,-14847.000000,0.716846
102400,-14889.600000,0.716040
102420,-14907.600000,0.719006
102440,-14885.200000,0.716272
102460,-14875.200000,0.716992
102480,-14911.800000,0.716577
102500,-14971.600000,0.717725
102520,-14959.200000,0.718970
102540,-14957.400000,0.717944
102560,-14960.400000,0.718457
102580,-14968.000000,0.718616
102600,-14954.800000,0.718005
102620,-14936.400000,0.719055
102640,-14935.800000,0.718860
102660,-14918.200000,0.718738
102680,-14923.800000,0.717773
102700,-14885.200000,0.715564
102720,-14914.200000,0.718298
102740,-14889.400000,0.716357
102760,-14820.400000,0.714954
102780,-14917.000000,0.717676
102800,-14907.200000,0.716406
102820,-14898.600000,0.716028
102840,-14893.400000,0.715015
102860,-14908.200000,0.717566
102880,-14913.200000,0.715125
102900,-14918.000000,0.716614
102920,-14859.800000,0.712231
102940,-14847.000000,0.712683
102960,-14786.400000,0.711414
102980,-14737.200000,0.710974
103000,-14794.400000,0.710242
103020,-14777.800000,0.711865
103040,-14767.600000,0.710425
103060,-14704.400000,0.707495
103080,-14663.200000,0.705945
103100,-14701.800000,0.707434
103120,-14733.400000,0.706238
