# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.306, Jz = 0.5000
step,H,delta^2
100000,-16938.800000,0.828210
100020,-16893.800000,0.827063
100040,-16944.000000,0.828638
100060,-16873.200000,0.824756
100080,-16889.000000,0.825134
100100,-16941.800000,0.828650
100120,-16900.000000,0.827393
100140,-16907.800000,0.827588
100160,-16938.000000,0.830005
100180,-16935.800000,0.830530
100200,-16952.800000,0.830518
100220,-16983.000000,0.832556
100240,-16931.800000,0.830273
100260,-16934.200000,0.828906
100280,-16912.600000,0.828845
100300,-16924.400000,0.828528
100320,-16923.800000,0.827417
100340,-16940.200000,0.828113
100360,-16975.400000,0.830225
100380,-16903.600000,0.826965
100400,-16898.400000,0.826355
100420,-16898.400000,0.827820
100440,-16877.400000,0.824805
100460,-16902.000000,0.826355
100480,-16930.000000,0.829272
100500,-16943.400000,0.829919
100520,-16967.000000,0.830579
100540,-16963.400000,0.829626
100560,-16955.400000,0.829834
100580,-16973.600000,0.830981
100600,-16972.600000,0.832336
100620,-16933.600000,0.829810
100640,-16922.600000,0.827930
100660,-16952.400000,0.829895
100680,-16916.600000,0.830823
100700,-16959.200000,0.834448
100720,-16974.200000,0.832410
100740,-16897.800000,0.830310
100760,-16931.200000,0.830408
100780,-16899.800000,0.829199
100800,-16921.200000,0.828882
100820,-16925.400000,0.830371
100840,-16891.000000,0.827319
100860,-16922.000000,0.827417
100880,-16915.600000,0.826807
100900,-16921.400000,0.828540
100920,-16928.000000,0.829346
100940,-16881.600000,0.826111
100960,-16939.600000,0.826953
100980,-16921.400000,0.828101
101000,-16903.200000,0.828503
101020,-16965.200000,0.830530
101040,-16915.600000,0.828491
101060,-16905.400000,0.827722
101080,-16921.000000,0.829700
101100,-16918.800000,0.830176
101120,-16911.400000,0.827844
101140,-16880.800000,0.826831
101160,-16882.200000,0.829041
101180,-16898.000000,0.828918
101200,-16845.800000,0.827576
101220,-16845.200000,0.826880
101240,-16867.800000,0.826782
101260,-16887.800000,0.828149
101280,-16830.400000,0.825183
101300,-16870.200000,0.825818
101320,-16914.400000,0.827820
101340,-16945.600000,0.829089
101360,-16928.600000,0.830225
101380,-16990.400000,0.831812
101400,-17028.200000,0.834375
101420,-16976.400000,0.832117
101440,-16959.000000,0.831323
101460,-16957.800000,0.832129
101480,-16941.000000,0.832666
101500,-16958.000000,0.832434
101520,-16904.800000,0.832129
101540,-16913.400000,0.831738
101560,-16938.600000,0.833081
101580,-16905.200000,0.831616
101600,-16888.600000,0.830847
101620,-16875.200000,0.830139
101640,-16876.400000,0.829480
101660,-16919.600000,0.829797
101680,-16938.000000,0.832434
101700,-16900.400000,0.831177
101720,-16865.800000,0.827429
101740,-16849.600000,0.827515
101760,-16873.200000,0.827759
101780,-16894.200000,0.829480
101800,-16927.200000,0.832056
101820,-16894.600000,0.830139
101840,-16921.200000,0.831067
101860,-16936.800000,0.830518
101880,-16963.600000,0.831287
101900,-16959.200000,0.833350
101920,-16921.200000,0.831641
101940,-16911.200000,0.829089
101960,-16913.400000,0.830615
101980,-16909.600000,0.828674
102000,-16955.400000,0.831714
102020,-16940.000000,0.830420
102040,-16936.400000,0.832043
102060,-16877.000000,0.826379
102080,-16938.000000,0.829395
102100,-16914.800000,0.829053
102120,-16942.600000,0.828516
102140,-17007.000000,0.832947
102160,-16964.000000,0.831262
102180,-16906.000000,0.829651
102200,-16889.800000,0.825916
102220,-16861.800000,0.825940
102240,-16841.800000,0.825928
102260,-16829.200000,0.824500
102280,-16797.200000,0.824597
102300,-16844.200000,0.826917
102320,-16835.600000,0.825940
102340,-16884.800000,0.830420
102360,-16908.600000,0.829895
