# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.143, Jz = 0.5000
step,H,delta^2
100000,-17382.000000,0.852026
100020,-17330.600000,0.848975
100040,-17325.000000,0.848596
100060,-17346.400000,0.850146
100080,-17384.800000,0.851221
100100,-17384.200000,0.852271
100120,-17362.600000,0.852905
100140,-17386.000000,0.854199
100160,-17367.600000,0.852271
100180,-17382.400000,0.854175
100200,-17348.200000,0.852795
100220,-17370.800000,0.853735
100240,-17365.000000,0.853320
100260,-17412.600000,0.856970
100280,-17421.000000,0.857605
100300,-17418.400000,0.856335
100320,-17456.000000,0.859705
100340,-17440.000000,0.858984
100360,-17424.200000,0.857788
100380,-17439.000000,0.858850
100400,-17412.000000,0.856897
100420,-17397.800000,0.857654
100440,-17381.800000,0.855371
100460,-17427.400000,0.858630
100480,-17396.400000,0.856006
100500,-17369.800000,0.854993
100520,-17383.000000,0.856470
100540,-17390.800000,0.856641
100560,-17339.800000,0.852246
100580,-17333.600000,0.852551
100600,-17360.800000,0.853479
100620,-17359.400000,0.852808
100640,-17369.800000,0.854163
100660,-17353.000000,0.853284
100680,-17415.000000,0.857043
100700,-17432.200000,0.856641
100720,-17408.800000,0.856360
100740,-17389.600000,0.855505
100760,-17371.000000,0.853870
100780,-17376.800000,0.854822
100800,-17363.400000,0.855371
100820,-17406.400000,0.857458
100840,-17448.800000,0.858691
100860,-17476.000000,0.859668
100880,-17452.600000,0.860474
100900,-17425.600000,0.859827
100920,-17444.600000,0.860046
100940,-17462.200000,0.860132
100960,-17486.600000,0.861279
100980,-17441.600000,0.859875
101000,-17460.000000,0.860913
101020,-17451.400000,0.860266
101040,-17463.400000,0.861511
101060,-17476.800000,0.862012
101080,-17460.200000,0.862268
101100,-17453.400000,0.860022
101120,-17415.200000,0.858069
101140,-17426.000000,0.858521
101160,-17452.600000,0.859363
101180,-17435.000000,0.858020
101200,-17401.800000,0.854626
101220,-17406.400000,0.855164
101240,-17396.800000,0.855847
101260,-17458.000000,0.858118
101280,-17423.800000,0.857349
101300,-17409.600000,0.855054
101320,-17426.800000,0.858337
101340,-17444.000000,0.858582
101360,-17409.600000,0.854980
101380,-17401.000000,0.855188
101400,-17402.200000,0.855481
101420,-17432.000000,0.856445
101440,-17445.200000,0.858398
101460,-17440.200000,0.857678
101480,-17458.000000,0.857874
