# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.696, Jz = 0.5000
step,H,delta^2
100000,-7218.000000,0.253174
100020,-7120.000000,0.258362
100040,-7107.000000,0.261658
100060,-7131.000000,0.243896
100080,-7153.000000,0.251709
100100,-7222.000000,0.251892
100120,-7244.000000,0.256042
100140,-7043.000000,0.246155
100160,-6990.000000,0.248291
100180,-7099.000000,0.245972
100200,-6911.000000,0.237488
100220,-6974.000000,0.243713
100240,-6622.000000,0.232239
100260,-6811.000000,0.223206
100280,-6642.000000,0.231201
100300,-7038.000000,0.245789
100320,-6936.000000,0.231140
100340,-6970.000000,0.246948
100360,-6930.000000,0.253906
100380,-7001.000000,0.252502
100400,-6849.000000,0.241516
100420,-7072.000000,0.242188
100440,-7103.000000,0.252747
100460,-6799.000000,0.241089
100480,-7014.000000,0.243713
100500,-6804.000000,0.239685
100520,-6948.000000,0.243286
100540,-7040.000000,0.251587
100560,-7049.000000,0.256714
100580,-6887.000000,0.239807
100600,-6882.000000,0.234924
100620,-6947.000000,0.238464
100640,-6924.000000,0.233826
100660,-6868.000000,0.232422
100680,-7002.000000,0.240051
100700,-7023.000000,0.242981
100720,-7164.000000,0.240234
100740,-6926.000000,0.236755
100760,-6975.000000,0.245972
100780,-6796.000000,0.240173
100800,-6922.000000,0.234436
100820,-6968.000000,0.245483
100840,-7011.000000,0.247986
100860,-6991.000000,0.244019
100880,-6986.000000,0.258545
100900,-7197.000000,0.257996
100920,-7126.000000,0.253174
100940,-7005.000000,0.254944
100960,-7201.000000,0.257385
100980,-7110.000000,0.239990
101000,-6979.000000,0.240479
101020,-6942.000000,0.241455
101040,-6857.000000,0.237610
101060,-6976.000000,0.231506
101080,-6694.000000,0.227966
101100,-6906.000000,0.237244
101120,-6897.000000,0.239502
101140,-6876.000000,0.228699
101160,-7044.000000,0.227478
101180,-6898.000000,0.236511
101200,-6972.000000,0.227783
101220,-7165.000000,0.234436
101240,-6821.000000,0.230225
101260,-7117.000000,0.237244
101280,-7013.000000,0.229370
101300,-6909.000000,0.227478
101320,-6988.000000,0.230286
101340,-6969.000000,0.229004
101360,-6883.000000,0.223999
101380,-6946.000000,0.226624
101400,-7012.000000,0.232910
101420,-6906.000000,0.228088
101440,-6989.000000,0.235779
101460,-7184.000000,0.245850
101480,-6827.000000,0.232910
101500,-7073.000000,0.245056
101520,-7344.000000,0.252808
101540,-7230.000000,0.246338
101560,-7247.000000,0.244812
101580,-7335.000000,0.241577
101600,-7220.000000,0.230530
101620,-7105.000000,0.229370
101640,-7183.000000,0.228882
101660,-6955.000000,0.231628
101680,-7247.000000,0.240051
101700,-7168.000000,0.241699
101720,-7286.000000,0.243896
101740,-7386.000000,0.241821
101760,-7166.000000,0.240295
101780,-6974.000000,0.234985
101800,-6933.000000,0.241516
101820,-6888.000000,0.247375
101840,-6931.000000,0.246155
101860,-6892.000000,0.247498
101880,-6857.000000,0.238708
101900,-7049.000000,0.247986
101920,-6923.000000,0.245056
101940,-6940.000000,0.259399
101960,-7024.000000,0.255676
101980,-7108.000000,0.255737
