# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.268, Jz = 0.5000
step,H,delta^2
100000,-11245.000000,0.513306
100020,-11435.000000,0.514709
100040,-11369.000000,0.508545
100060,-11308.000000,0.510498
100080,-11180.000000,0.504333
100100,-11314.000000,0.508911
100120,-11273.000000,0.514832
100140,-11151.000000,0.505310
100160,-11182.000000,0.511719
100180,-11341.000000,0.512695
100200,-11504.000000,0.518005
100220,-11419.000000,0.510742
100240,-11407.000000,0.506104
100260,-11284.000000,0.500610
100280,-11418.000000,0.501038
100300,-11458.000000,0.505615
100320,-11576.000000,0.512695
100340,-11405.000000,0.513306
100360,-11446.000000,0.513306
100380,-11435.000000,0.516296
100400,-11422.000000,0.516174
100420,-11513.000000,0.518616
100440,-11406.000000,0.507690
100460,-11407.000000,0.514038
100480,-11482.000000,0.507202
100500,-11404.000000,0.512329
100520,-11447.000000,0.522034
100540,-11518.000000,0.520447
100560,-11367.000000,0.516357
100580,-11650.000000,0.529358
100600,-11611.000000,0.526978
100620,-11586.000000,0.526733
100640,-11596.000000,0.519287
100660,-11621.000000,0.525208
100680,-11471.000000,0.525452
100700,-11378.000000,0.525085
100720,-11297.000000,0.515381
100740,-11527.000000,0.526367
100760,-11406.000000,0.518860
100780,-11535.000000,0.518860
100800,-11376.000000,0.520630
100820,-11549.000000,0.521667
100840,-11478.000000,0.520935
100860,-11488.000000,0.520996
100880,-11460.000000,0.510071
100900,-11377.000000,0.511536
100920,-11530.000000,0.519836
100940,-11370.000000,0.517822
100960,-11327.000000,0.510742
100980,-11370.000000,0.514587
101000,-11457.000000,0.512390
101020,-11541.000000,0.516663
101040,-11458.000000,0.518555
101060,-11362.000000,0.518127
101080,-11374.000000,0.509766
101100,-11365.000000,0.510620
101120,-11280.000000,0.509705
101140,-11328.000000,0.506226
101160,-11554.000000,0.513245
101180,-11443.000000,0.510925
101200,-11429.000000,0.515625
101220,-11458.000000,0.519653
101240,-11533.000000,0.522217
101260,-11475.000000,0.522095
101280,-11593.000000,0.520020
101300,-11823.000000,0.526489
101320,-11498.000000,0.517212
101340,-11558.000000,0.525696
101360,-11557.000000,0.529785
101380,-11519.000000,0.528809
101400,-11526.000000,0.521484
101420,-11500.000000,0.517700
101440,-11364.000000,0.511230
101460,-11367.000000,0.515198
101480,-11546.000000,0.509766
101500,-11358.000000,0.513367
101520,-11421.000000,0.506653
101540,-11473.000000,0.510315
101560,-11410.000000,0.511292
101580,-11404.000000,0.507874
101600,-11466.000000,0.509705
101620,-11241.000000,0.502319
101640,-11291.000000,0.503235
101660,-11395.000000,0.516907
101680,-11328.000000,0.509399
101700,-11329.000000,0.502441
101720,-11331.000000,0.507507
101740,-11422.000000,0.507690
101760,-11350.000000,0.509827
101780,-11398.000000,0.507141
101800,-11412.000000,0.501770
101820,-11458.000000,0.500366
101840,-11528.000000,0.508179
101860,-11488.000000,0.513306
101880,-11377.000000,0.510925
101900,-11578.000000,0.515076
101920,-11526.000000,0.512085
101940,-11454.000000,0.512085
101960,-11526.000000,0.516724
101980,-11587.000000,0.519653
