# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.184, Jz = 0.5000
step,H,delta^2
100000,-5365.000000,0.183203
100020,-5257.200000,0.178857
100040,-5295.200000,0.184412
100060,-5309.000000,0.184009
100080,-5309.000000,0.180200
100100,-5307.000000,0.186694
100120,-5308.200000,0.182239
100140,-5362.400000,0.181165
100160,-5259.200000,0.182703
100180,-5353.800000,0.180847
100200,-5388.600000,0.183789
100220,-5331.400000,0.180237
100240,-5373.000000,0.187891
100260,-5336.200000,0.189856
100280,-5276.200000,0.181653
100300,-5232.800000,0.182764
100320,-5363.000000,0.185815
100340,-5285.000000,0.179590
100360,-5227.600000,0.177612
100380,-5259.600000,0.177515
100400,-5275.200000,0.185669
100420,-5337.600000,0.180579
100440,-5262.800000,0.179773
100460,-5384.200000,0.178760
100480,-5281.000000,0.178284
100500,-5340.400000,0.183459
100520,-5331.600000,0.180652
100540,-5385.000000,0.177417
100560,-5299.000000,0.179688
100580,-5340.600000,0.180566
100600,-5275.400000,0.175879
100620,-5290.000000,0.182837
100640,-5243.200000,0.184009
100660,-5328.800000,0.184863
100680,-5237.800000,0.179004
100700,-5253.600000,0.183862
100720,-5230.400000,0.182202
100740,-5285.600000,0.182886
100760,-5303.600000,0.186194
100780,-5251.400000,0.182153
100800,-5332.000000,0.181604
100820,-5257.600000,0.178528
100840,-5222.400000,0.184290
100860,-5251.400000,0.182837
100880,-5329.800000,0.185278
100900,-5336.000000,0.182910
100920,-5319.000000,0.183447
100940,-5355.000000,0.186780
100960,-5303.800000,0.188269
100980,-5261.200000,0.182397
101000,-5339.200000,0.188611
101020,-5361.600000,0.187585
101040,-5338.200000,0.180054
101060,-5330.200000,0.184412
101080,-5301.600000,0.183752
101100,-5339.000000,0.179944
101120,-5294.800000,0.181897
101140,-5260.400000,0.179614
101160,-5367.800000,0.184473
101180,-5324.000000,0.185059
101200,-5406.800000,0.183533
101220,-5459.400000,0.188965
101240,-5394.200000,0.190112
101260,-5372.200000,0.189624
101280,-5392.200000,0.187195
101300,-5367.800000,0.182324
101320,-5336.200000,0.186536
101340,-5335.000000,0.181433
101360,-5209.400000,0.179321
101380,-5323.600000,0.179871
101400,-5320.800000,0.184265
101420,-5471.800000,0.186414
101440,-5415.200000,0.188586
101460,-5330.000000,0.183862
101480,-5293.400000,0.183252
101500,-5359.400000,0.185388
101520,-5349.600000,0.179993
101540,-5291.000000,0.178821
101560,-5334.000000,0.177075
101580,-5282.600000,0.184717
101600,-5317.600000,0.179016
101620,-5318.600000,0.181409
101640,-5301.800000,0.179138
101660,-5334.800000,0.184570
101680,-5387.400000,0.183850
101700,-5282.600000,0.183569
101720,-5413.800000,0.180579
101740,-5338.400000,0.177917
101760,-5328.400000,0.180920
101780,-5354.800000,0.188794
101800,-5326.000000,0.186975
101820,-5304.000000,0.182178
101840,-5222.200000,0.177930
101860,-5246.600000,0.181091
101880,-5376.000000,0.180225
101900,-5314.400000,0.176453
101920,-5352.000000,0.180762
101940,-5399.200000,0.180371
101960,-5351.000000,0.182739
101980,-5438.000000,0.185376
102000,-5351.800000,0.180603
102020,-5361.000000,0.183972
102040,-5371.000000,0.182361
102060,-5306.200000,0.179919
102080,-5213.200000,0.182751
102100,-5302.000000,0.185400
102120,-5241.800000,0.184375
102140,-5275.600000,0.185999
102160,-5294.400000,0.180920
102180,-5278.200000,0.185083
102200,-5236.600000,0.185986
102220,-5228.800000,0.182886
102240,-5390.800000,0.181128
102260,-5347.600000,0.179272
102280,-5295.600000,0.183020
102300,-5357.400000,0.180273
102320,-5449.400000,0.186328
102340,-5352.000000,0.184814
102360,-5394.400000,0.184729
102380,-5290.600000,0.180920
102400,-5338.800000,0.182556
102420,-5508.800000,0.182434
102440,-5236.000000,0.177808
102460,-5362.400000,0.180273
102480,-5407.000000,0.184229
102500,-5374.400000,0.184436
102520,-5323.200000,0.182788
102540,-5322.200000,0.182324
102560,-5356.600000,0.179810
102580,-5396.600000,0.184351
102600,-5400.000000,0.181335
102620,-5383.800000,0.184106
102640,-5308.000000,0.178784
102660,-5241.400000,0.176208
102680,-5333.000000,0.181396
102700,-5314.400000,0.183838
102720,-5268.800000,0.180310
102740,-5343.400000,0.182202
102760,-5275.600000,0.179663
102780,-5310.000000,0.177271
102800,-5384.800000,0.183496
102820,-5329.600000,0.179358
102840,-5379.000000,0.184253
102860,-5410.400000,0.188879
102880,-5237.400000,0.182336
102900,-5297.600000,0.181506
102920,-5333.600000,0.184937
102940,-5457.600000,0.181750
102960,-5396.400000,0.183398
102980,-5428.400000,0.184412
103000,-5383.000000,0.184509
103020,-5488.000000,0.182190
103040,-5332.600000,0.176819
103060,-5417.400000,0.180701
103080,-5334.000000,0.178833
103100,-5352.000000,0.187354
103120,-5328.400000,0.181213
103140,-5380.600000,0.184131
103160,-5272.200000,0.185571
103180,-5251.000000,0.186292
103200,-5289.800000,0.177917
103220,-5254.400000,0.181274
103240,-5247.000000,0.181738
103260,-5218.200000,0.179895
103280,-5397.200000,0.179163
103300,-5370.800000,0.182471
103320,-5394.200000,0.182739
103340,-5339.800000,0.183862
103360,-5354.200000,0.181360
103380,-5275.800000,0.177454
103400,-5355.000000,0.181213
103420,-5435.000000,0.183057
103440,-5427.400000,0.183093
103460,-5352.400000,0.181372
103480,-5333.600000,0.184290
103500,-5332.400000,0.185828
103520,-5401.600000,0.181006
103540,-5331.400000,0.179834
103560,-5288.400000,0.182910
103580,-5323.600000,0.171887
103600,-5374.000000,0.180078
103620,-5280.200000,0.182605
103640,-5400.800000,0.183948
103660,-5342.600000,0.182751
103680,-5395.400000,0.179187
103700,-5390.800000,0.184277
103720,-5295.200000,0.186023
103740,-5347.200000,0.182910
103760,-5303.200000,0.178430
103780,-5301.000000,0.181018
103800,-5314.000000,0.181689
103820,-5346.400000,0.182947
103840,-5301.800000,0.182617
103860,-5397.800000,0.185596
103880,-5283.200000,0.184753
103900,-5300.200000,0.181750
103920,-5235.600000,0.183191
103940,-5321.000000,0.185437
103960,-5398.800000,0.182983
103980,-5317.600000,0.179565
104000,-5272.800000,0.180591
104020,-5392.000000,0.185718
104040,-5257.600000,0.177808
104060,-5313.400000,0.183630
104080,-5334.200000,0.184961
104100,-5366.600000,0.186792
104120,-5440.200000,0.185706
104140,-5431.800000,0.187292
104160,-5325.800000,0.186328
104180,-5321.000000,0.185339
104200,-5406.600000,0.183936
104220,-5279.800000,0.179663
104240,-5298.600000,0.180029
104260,-5433.200000,0.187524
104280,-5397.800000,0.183691
104300,-5316.200000,0.185962
104320,-5450.200000,0.186560
104340,-5317.200000,0.181128
104360,-5302.000000,0.184851
104380,-5335.200000,0.185010
104400,-5363.600000,0.184546
104420,-5385.200000,0.186548
104440,-5458.800000,0.185010
104460,-5354.000000,0.183264
104480,-5379.400000,0.185364
104500,-5387.200000,0.187476
104520,-5458.200000,0.190552
104540,-5348.600000,0.190283
104560,-5430.800000,0.183838
104580,-5349.200000,0.182422
104600,-5320.800000,0.181055
104620,-5363.000000,0.183923
104640,-5388.200000,0.179712
104660,-5413.200000,0.179651
104680,-5380.000000,0.179346
104700,-5411.000000,0.182727
104720,-5215.400000,0.178809
104740,-5416.000000,0.181128
104760,-5366.800000,0.180164
104780,-5410.200000,0.181409
104800,-5356.400000,0.185364
104820,-5419.800000,0.182312
104840,-5316.400000,0.182935
104860,-5335.200000,0.178943
104880,-5454.600000,0.185522
104900,-5383.000000,0.183923
104920,-5383.200000,0.186011
104940,-5419.200000,0.183875
104960,-5303.000000,0.185303
104980,-5356.200000,0.183948
105000,-5380.600000,0.183264
105020,-5413.000000,0.188831
105040,-5345.200000,0.189783
105060,-5458.800000,0.186963
105080,-5359.600000,0.184314
105100,-5377.600000,0.187646
105120,-5329.600000,0.188184
105140,-5435.800000,0.186646
105160,-5254.200000,0.184290
105180,-5342.400000,0.182178
105200,-5416.800000,0.184363
105220,-5377.800000,0.179834
105240,-5375.600000,0.178711
105260,-5319.200000,0.179663
105280,-5368.200000,0.182935
105300,-5359.000000,0.180042
105320,-5363.200000,0.183899
105340,-5364.200000,0.183765
105360,-5380.400000,0.184705
105380,-5417.400000,0.187915
105400,-5384.400000,0.187097
105420,-5269.800000,0.182544
105440,-5263.000000,0.181396
105460,-5356.600000,0.187683
105480,-5359.000000,0.183093
105500,-5313.200000,0.181921
105520,-5362.000000,0.184375
105540,-5350.000000,0.184424
105560,-5337.800000,0.183301
105580,-5254.800000,0.182825
105600,-5350.400000,0.183484
105620,-5321.600000,0.184021
105640,-5349.400000,0.185400
105660,-5381.200000,0.186719
105680,-5322.000000,0.183899
105700,-5382.000000,0.182605
105720,-5370.000000,0.182190
105740,-5332.600000,0.181567
105760,-5375.600000,0.181116
105780,-5318.800000,0.183643
105800,-5305.000000,0.182190
105820,-5457.400000,0.180286
105840,-5393.200000,0.175244
105860,-5493.000000,0.181128
105880,-5415.200000,0.180493
105900,-5477.000000,0.186218
105920,-5405.600000,0.184143
105940,-5354.600000,0.183899
105960,-5408.200000,0.183862
105980,-5377.000000,0.182800
106000,-5416.000000,0.186401
106020,-5372.400000,0.185583
106040,-5373.400000,0.191907
106060,-5332.400000,0.185242
106080,-5369.400000,0.188074
106100,-5418.800000,0.187585
106120,-5456.400000,0.185254
106140,-5319.200000,0.188062
106160,-5418.000000,0.185510
106180,-5367.000000,0.188904
106200,-5389.000000,0.187805
106220,-5393.400000,0.190039
106240,-5297.600000,0.182251
106260,-5335.200000,0.181384
106280,-5371.400000,0.180786
106300,-5328.600000,0.182361
106320,-5385.000000,0.183301
106340,-5404.400000,0.180554
106360,-5357.600000,0.181726
106380,-5291.000000,0.184216
106400,-5344.000000,0.187354
106420,-5237.600000,0.182556
106440,-5323.400000,0.182776
106460,-5438.000000,0.188501
106480,-5388.000000,0.185559
106500,-5377.800000,0.190210
106520,-5323.400000,0.184216
106540,-5348.000000,0.191638
106560,-5339.400000,0.189294
106580,-5236.600000,0.180054
106600,-5329.400000,0.184937
106620,-5383.000000,0.186780
106640,-5271.600000,0.182288
106660,-5293.600000,0.181104
106680,-5333.800000,0.182080
106700,-5427.400000,0.181641
106720,-5439.800000,0.187146
106740,-5354.400000,0.186426
106760,-5371.600000,0.186560
106780,-5329.000000,0.185413
106800,-5353.800000,0.186304
106820,-5326.800000,0.180115
106840,-5385.600000,0.186414
106860,-5432.800000,0.182739
106880,-5411.800000,0.184558
106900,-5408.000000,0.184729
106920,-5360.600000,0.187109
106940,-5265.200000,0.184644
