# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.375, Jz = 0.5000
step,H,delta^2
100000,-10682.000000,0.475525
100020,-10706.000000,0.475708
100040,-10647.000000,0.476135
100060,-10689.000000,0.484436
100080,-10357.000000,0.476135
100100,-10587.000000,0.477966
100120,-10457.000000,0.471741
100140,-10437.000000,0.465759
100160,-10406.000000,0.476929
100180,-10476.000000,0.471802
100200,-10667.000000,0.473572
100220,-10610.000000,0.466736
100240,-10398.000000,0.459229
100260,-10327.000000,0.458801
100280,-10380.000000,0.470032
100300,-10520.000000,0.474365
100320,-10415.000000,0.467773
100340,-10462.000000,0.468872
100360,-10532.000000,0.474121
100380,-10709.000000,0.476624
100400,-10535.000000,0.472046
100420,-10567.000000,0.470398
100440,-10735.000000,0.473999
100460,-10510.000000,0.464722
100480,-10720.000000,0.468628
100500,-10505.000000,0.466187
100520,-10517.000000,0.465454
100540,-10715.000000,0.473816
100560,-10574.000000,0.474976
100580,-10842.000000,0.482178
100600,-10755.000000,0.481567
100620,-10841.000000,0.483093
100640,-10961.000000,0.481079
100660,-10904.000000,0.480347
100680,-10793.000000,0.474487
100700,-10711.000000,0.474976
100720,-10633.000000,0.468201
100740,-10606.000000,0.474121
100760,-10751.000000,0.470398
100780,-10491.000000,0.462280
100800,-10588.000000,0.466370
100820,-10463.000000,0.464355
100840,-10379.000000,0.453430
100860,-10323.000000,0.452515
100880,-10245.000000,0.451172
100900,-10387.000000,0.449463
100920,-10280.000000,0.448120
100940,-10239.000000,0.447144
100960,-9945.000000,0.440369
100980,-10069.000000,0.448181
101000,-10144.000000,0.447632
101020,-10478.000000,0.454773
101040,-10318.000000,0.451538
101060,-10346.000000,0.458862
101080,-10504.000000,0.462402
101100,-10616.000000,0.465271
101120,-10537.000000,0.471985
101140,-10646.000000,0.481689
101160,-10771.000000,0.480469
101180,-10698.000000,0.476929
101200,-10805.000000,0.482910
101220,-10774.000000,0.476257
101240,-10796.000000,0.485962
101260,-10804.000000,0.480713
101280,-10578.000000,0.470215
101300,-10490.000000,0.460815
101320,-10394.000000,0.463440
101340,-10708.000000,0.479553
101360,-10764.000000,0.476257
101380,-10811.000000,0.476196
101400,-10559.000000,0.474365
101420,-10662.000000,0.474304
101440,-10658.000000,0.475159
101460,-10629.000000,0.478394
101480,-10694.000000,0.476562
101500,-10686.000000,0.474915
101520,-10570.000000,0.472168
101540,-10746.000000,0.470825
101560,-10536.000000,0.471680
101580,-10480.000000,0.468201
101600,-10503.000000,0.470642
101620,-10641.000000,0.474487
101640,-10552.000000,0.469727
101660,-10570.000000,0.471497
101680,-10333.000000,0.464172
101700,-10584.000000,0.466553
101720,-10286.000000,0.456665
101740,-10482.000000,0.460449
101760,-10524.000000,0.470093
101780,-10382.000000,0.460510
101800,-10597.000000,0.472290
101820,-10478.000000,0.466492
101840,-10574.000000,0.466431
101860,-10634.000000,0.459595
101880,-10408.000000,0.463745
101900,-10449.000000,0.469299
101920,-10714.000000,0.474365
101940,-10329.000000,0.463196
101960,-10495.000000,0.468384
101980,-10509.000000,0.468994
