# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 4.000, Jz = 0.5000
step,H,delta^2
100000,-5804.000000,0.193420
100020,-5919.000000,0.199585
100040,-5857.000000,0.207275
100060,-5810.000000,0.204102
100080,-6115.000000,0.217773
100100,-6082.000000,0.214417
100120,-5982.000000,0.209106
100140,-6023.000000,0.211365
100160,-5989.000000,0.209656
100180,-6032.000000,0.207031
100200,-5735.000000,0.187256
100220,-5798.000000,0.200928
100240,-6041.000000,0.196655
100260,-5807.000000,0.201111
100280,-5768.000000,0.190613
100300,-5953.000000,0.207764
100320,-5686.000000,0.188232
100340,-5705.000000,0.190430
100360,-5592.000000,0.198303
100380,-5743.000000,0.191284
100400,-5649.000000,0.186707
100420,-5597.000000,0.186462
100440,-5802.000000,0.188110
100460,-5764.000000,0.192322
100480,-5799.000000,0.196289
100500,-5862.000000,0.202148
100520,-5793.000000,0.201904
100540,-5827.000000,0.192993
100560,-5686.000000,0.191772
100580,-5803.000000,0.198669
100600,-5948.000000,0.213379
100620,-5897.000000,0.202698
100640,-5796.000000,0.201904
100660,-5744.000000,0.192932
100680,-5752.000000,0.196838
100700,-5576.000000,0.195618
100720,-5639.000000,0.193054
100740,-5533.000000,0.175415
100760,-5495.000000,0.186584
100780,-5522.000000,0.181335
100800,-5725.000000,0.189758
100820,-5594.000000,0.182251
100840,-5942.000000,0.186096
100860,-5834.000000,0.186890
100880,-5776.000000,0.186401
100900,-5731.000000,0.190613
100920,-5968.000000,0.191345
100940,-5778.000000,0.192017
100960,-5765.000000,0.191711
100980,-5576.000000,0.177124
101000,-5710.000000,0.174927
101020,-5717.000000,0.187378
101040,-5565.000000,0.182190
101060,-5723.000000,0.191223
101080,-5577.000000,0.185181
101100,-5650.000000,0.180969
101120,-5583.000000,0.180420
101140,-5760.000000,0.182556
101160,-5717.000000,0.184204
101180,-5836.000000,0.187561
101200,-5808.000000,0.185608
101220,-5804.000000,0.187561
101240,-5718.000000,0.199951
101260,-5840.000000,0.198547
101280,-5777.000000,0.196289
101300,-5724.000000,0.190308
101320,-5716.000000,0.196899
101340,-5637.000000,0.190552
101360,-5707.000000,0.202393
101380,-5831.000000,0.194153
101400,-5633.000000,0.198975
101420,-5722.000000,0.198486
101440,-5929.000000,0.200134
101460,-6065.000000,0.196716
101480,-5853.000000,0.192261
101500,-5705.000000,0.191711
101520,-5837.000000,0.193787
101540,-5873.000000,0.194946
101560,-6013.000000,0.194580
101580,-5855.000000,0.200500
101600,-6034.000000,0.200195
101620,-5855.000000,0.200562
101640,-5974.000000,0.208679
101660,-5992.000000,0.208374
101680,-5876.000000,0.204468
101700,-5643.000000,0.199524
101720,-5924.000000,0.203125
101740,-5985.000000,0.191528
101760,-5850.000000,0.191345
101780,-5996.000000,0.196777
101800,-5757.000000,0.199097
101820,-5747.000000,0.189880
101840,-5990.000000,0.204041
101860,-5724.000000,0.195068
101880,-5955.000000,0.203125
101900,-5730.000000,0.202454
101920,-5911.000000,0.196838
101940,-5826.000000,0.206116
101960,-5884.000000,0.196838
101980,-5842.000000,0.196533
