# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.388, Jz = 0.5000
step,H,delta^2
100000,-16683.600000,0.816846
100020,-16689.200000,0.817224
100040,-16717.600000,0.817236
100060,-16656.800000,0.815784
100080,-16625.000000,0.815576
100100,-16651.600000,0.815540
100120,-16654.200000,0.817725
100140,-16654.200000,0.816211
100160,-16686.600000,0.818262
100180,-16666.000000,0.816296
100200,-16674.600000,0.817505
100220,-16678.800000,0.817590
100240,-16667.200000,0.816370
100260,-16699.000000,0.819226
100280,-16707.200000,0.819568
100300,-16729.400000,0.821167
100320,-16728.600000,0.819275
100340,-16715.600000,0.818445
100360,-16718.400000,0.818262
100380,-16723.600000,0.817773
100400,-16687.400000,0.817749
100420,-16663.600000,0.815063
100440,-16685.400000,0.816321
100460,-16648.800000,0.815417
100480,-16659.600000,0.816321
100500,-16672.400000,0.818066
100520,-16700.200000,0.820203
100540,-16741.600000,0.821619
100560,-16740.400000,0.821509
100580,-16756.000000,0.822156
100600,-16736.600000,0.819641
100620,-16736.200000,0.819836
100640,-16732.800000,0.819104
100660,-16726.200000,0.817700
100680,-16753.400000,0.821289
100700,-16788.000000,0.823657
100720,-16774.000000,0.822827
100740,-16790.600000,0.824756
100760,-16784.000000,0.823340
100780,-16735.600000,0.820398
100800,-16749.600000,0.822168
100820,-16767.800000,0.824463
100840,-16760.200000,0.823621
100860,-16757.400000,0.823376
100880,-16722.600000,0.822302
100900,-16747.800000,0.822253
100920,-16728.000000,0.822266
100940,-16732.600000,0.820386
100960,-16772.600000,0.822583
100980,-16695.800000,0.818713
101000,-16718.600000,0.819604
101020,-16736.200000,0.820520
101040,-16782.200000,0.822961
101060,-16782.000000,0.822693
101080,-16765.800000,0.822278
101100,-16687.000000,0.820105
101120,-16696.800000,0.819397
101140,-16668.000000,0.817590
101160,-16729.200000,0.821667
101180,-16695.200000,0.819690
101200,-16709.400000,0.821216
101220,-16736.400000,0.822632
101240,-16667.600000,0.818835
101260,-16710.400000,0.821252
101280,-16714.800000,0.820801
101300,-16692.000000,0.819861
101320,-16767.000000,0.822534
101340,-16744.800000,0.822095
101360,-16738.600000,0.820300
101380,-16717.000000,0.818591
101400,-16738.400000,0.819824
101420,-16731.200000,0.820129
101440,-16682.800000,0.817163
101460,-16703.800000,0.818481
101480,-16686.600000,0.817297
101500,-16657.400000,0.814734
101520,-16679.800000,0.814490
101540,-16610.000000,0.811731
101560,-16591.000000,0.810095
101580,-16616.800000,0.811853
101600,-16608.600000,0.810779
101620,-16663.000000,0.812268
101640,-16671.600000,0.813794
101660,-16658.600000,0.812756
101680,-16716.200000,0.815747
101700,-16746.400000,0.819568
101720,-16743.200000,0.818567
101740,-16723.000000,0.817798
101760,-16755.600000,0.818066
101780,-16709.600000,0.815833
101800,-16660.400000,0.815210
101820,-16690.400000,0.816235
101840,-16771.600000,0.820337
101860,-16747.800000,0.819177
101880,-16693.400000,0.817285
101900,-16667.000000,0.817346
101920,-16708.800000,0.818640
101940,-16725.000000,0.819116
101960,-16733.600000,0.818811
101980,-16720.200000,0.817114
102000,-16711.200000,0.818237
102020,-16711.800000,0.819495
102040,-16715.400000,0.820215
102060,-16738.600000,0.818848
102080,-16771.600000,0.821667
102100,-16746.600000,0.819434
102120,-16701.000000,0.817969
102140,-16730.800000,0.820251
102160,-16685.000000,0.817493
102180,-16637.600000,0.816309
102200,-16692.400000,0.818872
102220,-16686.400000,0.818042
102240,-16670.200000,0.818286
102260,-16607.800000,0.813733
102280,-16627.000000,0.815063
102300,-16682.400000,0.818237
102320,-16637.600000,0.816296
102340,-16697.600000,0.816772
102360,-16690.800000,0.815747
102380,-16656.400000,0.814978
102400,-16676.600000,0.816003
102420,-16700.800000,0.817871
102440,-16721.000000,0.818384
102460,-16712.600000,0.818591
102480,-16681.800000,0.816833
102500,-16676.200000,0.815454
102520,-16658.600000,0.816699
