# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.000, Jz = 1.0000
step,H,delta^2
100000,-19778.000000,0.821838
100020,-19734.000000,0.820862
100040,-19684.000000,0.818237
100060,-19656.000000,0.816406
100080,-19742.000000,0.821655
100100,-19682.000000,0.821655
100120,-19766.000000,0.821716
100140,-19678.000000,0.818542
100160,-19582.000000,0.811707
100180,-19616.000000,0.817627
100200,-19628.000000,0.813049
100220,-19666.000000,0.818787
100240,-19682.000000,0.817261
100260,-19640.000000,0.815308
100280,-19664.000000,0.813904
100300,-19734.000000,0.816345
100320,-19816.000000,0.818726
100340,-19822.000000,0.822510
100360,-19886.000000,0.822144
100380,-19818.000000,0.823975
100400,-19924.000000,0.828735
100420,-19832.000000,0.825500
100440,-19778.000000,0.820435
100460,-19794.000000,0.821960
100480,-19840.000000,0.823975
100500,-19818.000000,0.825623
100520,-19872.000000,0.824097
100540,-19798.000000,0.823120
100560,-19836.000000,0.821045
100580,-19774.000000,0.820068
100600,-19832.000000,0.822144
100620,-19870.000000,0.825745
100640,-19974.000000,0.831787
100660,-20114.000000,0.835693
100680,-20160.000000,0.833923
100700,-20090.000000,0.833496
100720,-19994.000000,0.831970
100740,-19920.000000,0.827454
100760,-20010.000000,0.830811
100780,-19884.000000,0.825623
100800,-19968.000000,0.830017
100820,-20026.000000,0.832825
100840,-20012.000000,0.831116
100860,-20046.000000,0.833496
100880,-19796.000000,0.826904
100900,-19658.000000,0.820190
100920,-19768.000000,0.826416
100940,-19784.000000,0.827515
100960,-19782.000000,0.820740
100980,-19790.000000,0.822693
101000,-19754.000000,0.823181
101020,-19774.000000,0.823181
101040,-19738.000000,0.821472
101060,-19670.000000,0.815918
101080,-19750.000000,0.823914
101100,-19866.000000,0.827881
101120,-19870.000000,0.826843
101140,-19802.000000,0.826599
101160,-19788.000000,0.823730
101180,-19852.000000,0.828003
101200,-19790.000000,0.826355
101220,-19896.000000,0.828979
101240,-20074.000000,0.832153
101260,-20028.000000,0.830811
101280,-20020.000000,0.830872
101300,-19932.000000,0.830627
101320,-19808.000000,0.820984
101340,-19880.000000,0.826538
101360,-19986.000000,0.831665
101380,-20022.000000,0.831055
101400,-19900.000000,0.823059
101420,-19742.000000,0.818970
101440,-19690.000000,0.820068
101460,-19792.000000,0.821289
101480,-19772.000000,0.815979
101500,-19696.000000,0.815308
101520,-19720.000000,0.815796
101540,-19832.000000,0.820862
101560,-19912.000000,0.819519
101580,-19962.000000,0.824036
101600,-19624.000000,0.809998
101620,-19684.000000,0.811829
101640,-19664.000000,0.810059
101660,-19806.000000,0.817383
101680,-19618.000000,0.811401
101700,-19724.000000,0.814819
101720,-19758.000000,0.818054
101740,-19794.000000,0.820435
101760,-19790.000000,0.818604
101780,-19806.000000,0.824829
101800,-19890.000000,0.825623
101820,-20010.000000,0.828369
101840,-20012.000000,0.828186
101860,-19912.000000,0.825256
101880,-19822.000000,0.824524
101900,-19774.000000,0.821106
101920,-19860.000000,0.828796
101940,-19736.000000,0.821472
101960,-19828.000000,0.823120
101980,-19886.000000,0.826965
