# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.286, Jz = 1.0000
step,H,delta^2
100000,-18716.000000,0.774036
100020,-18742.000000,0.774280
100040,-18718.000000,0.773938
100060,-18746.800000,0.775208
100080,-18628.400000,0.768091
100100,-18712.000000,0.772791
100120,-18774.000000,0.775610
100140,-18780.000000,0.773389
100160,-18717.600000,0.772107
100180,-18716.000000,0.772522
100200,-18736.000000,0.773596
100220,-18708.800000,0.773828
100240,-18709.600000,0.774951
100260,-18700.800000,0.773621
100280,-18642.800000,0.771936
100300,-18580.800000,0.767224
100320,-18608.800000,0.766589
100340,-18580.000000,0.766907
100360,-18588.800000,0.767041
100380,-18557.600000,0.767358
100400,-18616.000000,0.770190
100420,-18585.600000,0.765430
100440,-18555.200000,0.765015
100460,-18529.600000,0.765552
100480,-18473.600000,0.763794
100500,-18567.200000,0.765442
100520,-18660.400000,0.769666
100540,-18663.600000,0.769958
100560,-18632.400000,0.770337
100580,-18662.400000,0.771277
100600,-18765.200000,0.774341
100620,-18730.400000,0.774158
100640,-18664.400000,0.769507
100660,-18683.200000,0.770789
100680,-18634.800000,0.770471
100700,-18758.000000,0.774121
100720,-18646.400000,0.771021
100740,-18662.000000,0.771912
100760,-18748.400000,0.773547
100780,-18771.600000,0.777075
100800,-18679.200000,0.775085
100820,-18721.200000,0.776477
100840,-18718.800000,0.774609
100860,-18757.200000,0.775903
100880,-18617.600000,0.772083
100900,-18581.200000,0.768091
100920,-18612.400000,0.769275
100940,-18573.200000,0.769238
100960,-18646.000000,0.770752
100980,-18671.200000,0.772864
101000,-18584.800000,0.768396
101020,-18554.400000,0.766772
101040,-18658.400000,0.770325
101060,-18636.400000,0.770850
101080,-18722.400000,0.772559
101100,-18652.800000,0.769653
101120,-18624.400000,0.767432
101140,-18688.800000,0.772266
101160,-18678.400000,0.771826
101180,-18670.800000,0.770129
101200,-18648.400000,0.769043
101220,-18620.800000,0.767859
101240,-18584.000000,0.768164
101260,-18542.400000,0.764355
101280,-18578.000000,0.766260
101300,-18621.200000,0.769128
101320,-18594.000000,0.766882
101340,-18518.000000,0.762964
101360,-18513.600000,0.762720
101380,-18536.800000,0.763220
101400,-18484.400000,0.762207
101420,-18557.200000,0.766016
101440,-18493.600000,0.764233
101460,-18507.600000,0.763806
101480,-18558.800000,0.765601
101500,-18596.400000,0.767615
101520,-18625.600000,0.767859
101540,-18607.600000,0.767798
101560,-18587.600000,0.767822
101580,-18652.400000,0.771533
101600,-18615.200000,0.769702
101620,-18625.200000,0.771960
101640,-18722.800000,0.775195
101660,-18635.600000,0.770178
101680,-18636.000000,0.769153
101700,-18598.000000,0.768152
101720,-18596.400000,0.767932
101740,-18682.800000,0.770984
101760,-18629.200000,0.771118
101780,-18644.800000,0.772119
101800,-18656.400000,0.771887
101820,-18704.800000,0.772888
101840,-18716.800000,0.774780
101860,-18696.400000,0.773157
101880,-18679.200000,0.771375
