# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 3.500, Jz = 1.0000
step,H,delta^2
100000,-17884.000000,0.740051
100020,-17722.000000,0.731445
100040,-17714.000000,0.734985
100060,-17892.000000,0.743958
100080,-17972.000000,0.744751
100100,-17836.000000,0.742493
100120,-17936.000000,0.743164
100140,-17942.000000,0.746338
100160,-17932.000000,0.742249
100180,-17842.000000,0.737488
100200,-17552.000000,0.724915
100220,-17588.000000,0.728516
100240,-17608.000000,0.731140
100260,-17572.000000,0.728882
100280,-17652.000000,0.728271
100300,-17744.000000,0.729797
100320,-17612.000000,0.727417
100340,-17570.000000,0.727905
100360,-17646.000000,0.731201
100380,-17738.000000,0.733521
100400,-17650.000000,0.730591
100420,-17538.000000,0.728699
100440,-17690.000000,0.729736
100460,-17628.000000,0.727600
100480,-17720.000000,0.732910
100500,-17788.000000,0.738586
100520,-17760.000000,0.734131
100540,-17752.000000,0.735840
100560,-17734.000000,0.732971
100580,-17736.000000,0.734497
100600,-17776.000000,0.734680
100620,-17742.000000,0.733459
100640,-17674.000000,0.732849
100660,-17534.000000,0.720947
100680,-17540.000000,0.720093
100700,-17604.000000,0.728577
100720,-17606.000000,0.724487
100740,-17444.000000,0.720825
100760,-17370.000000,0.720642
100780,-17536.000000,0.721924
100800,-17450.000000,0.721619
100820,-17698.000000,0.731506
100840,-17672.000000,0.731689
100860,-17684.000000,0.732300
100880,-17530.000000,0.721802
100900,-17562.000000,0.719727
100920,-17672.000000,0.728455
100940,-17600.000000,0.725037
100960,-17754.000000,0.734253
100980,-17682.000000,0.731934
101000,-17538.000000,0.726013
101020,-17632.000000,0.726807
101040,-17662.000000,0.728210
101060,-17690.000000,0.731323
101080,-17852.000000,0.739075
101100,-17806.000000,0.737000
101120,-17792.000000,0.739563
101140,-17744.000000,0.733459
101160,-17838.000000,0.738892
101180,-17838.000000,0.737244
101200,-17744.000000,0.738892
101220,-17720.000000,0.731873
101240,-17616.000000,0.723389
101260,-17572.000000,0.723572
101280,-17516.000000,0.721008
101300,-17638.000000,0.724731
101320,-17532.000000,0.720642
101340,-17400.000000,0.714172
101360,-17302.000000,0.710754
101380,-17338.000000,0.716980
101400,-17288.000000,0.711731
101420,-17328.000000,0.717346
101440,-17484.000000,0.722900
101460,-17546.000000,0.722900
101480,-17422.000000,0.720215
101500,-17314.000000,0.715637
101520,-17362.000000,0.721375
101540,-17284.000000,0.719788
101560,-17414.000000,0.722168
101580,-17578.000000,0.727234
101600,-17486.000000,0.727844
101620,-17414.000000,0.718567
101640,-17500.000000,0.718201
101660,-17380.000000,0.719788
101680,-17592.000000,0.721436
101700,-17466.000000,0.718994
101720,-17380.000000,0.711609
101740,-17448.000000,0.718750
101760,-17436.000000,0.711426
101780,-17336.000000,0.709351
101800,-17626.000000,0.727600
101820,-17720.000000,0.723511
101840,-17606.000000,0.720886
101860,-17570.000000,0.717529
101880,-17430.000000,0.716736
101900,-17514.000000,0.721130
101920,-17398.000000,0.713623
101940,-17632.000000,0.719971
101960,-17612.000000,0.720642
101980,-17700.000000,0.723755
