# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.204, Jz = 1.0000
step,H,delta^2
100000,-18718.400000,0.774487
100020,-18760.400000,0.777417
100040,-18662.400000,0.774292
100060,-18731.600000,0.775745
100080,-18751.200000,0.778430
100100,-18751.200000,0.777393
100120,-18651.600000,0.774158
100140,-18714.400000,0.774902
100160,-18743.600000,0.777405
100180,-18699.200000,0.775781
100200,-18718.800000,0.776392
100220,-18772.800000,0.779541
100240,-18869.600000,0.783081
100260,-18813.600000,0.782434
100280,-18782.800000,0.779773
100300,-18790.800000,0.778137
100320,-18685.600000,0.775806
100340,-18762.400000,0.778625
100360,-18809.200000,0.779663
100380,-18770.800000,0.777124
100400,-18728.800000,0.776355
100420,-18784.400000,0.776758
100440,-18750.400000,0.775488
100460,-18681.600000,0.771838
100480,-18718.400000,0.772986
100500,-18675.200000,0.774695
100520,-18791.600000,0.777747
100540,-18749.200000,0.777588
100560,-18718.000000,0.774573
100580,-18740.800000,0.775439
100600,-18690.400000,0.772473
100620,-18756.000000,0.775037
100640,-18734.400000,0.775208
100660,-18699.200000,0.772400
100680,-18723.200000,0.774463
100700,-18716.800000,0.775269
100720,-18774.800000,0.777966
100740,-18745.600000,0.776050
100760,-18706.400000,0.773621
100780,-18701.600000,0.774866
100800,-18731.200000,0.776270
100820,-18748.800000,0.778943
100840,-18737.200000,0.778479
100860,-18750.400000,0.779114
100880,-18787.600000,0.781177
100900,-18877.600000,0.784204
100920,-18872.000000,0.782715
100940,-18864.000000,0.782605
100960,-18813.600000,0.779102
100980,-18764.800000,0.777698
101000,-18753.600000,0.777673
101020,-18740.000000,0.776611
101040,-18725.600000,0.776013
101060,-18720.400000,0.775354
101080,-18773.600000,0.777393
101100,-18697.600000,0.775183
101120,-18735.600000,0.774304
101140,-18774.800000,0.776465
101160,-18779.600000,0.776123
101180,-18830.000000,0.778760
101200,-18774.400000,0.775305
101220,-18818.800000,0.777393
101240,-18833.600000,0.778186
101260,-18736.400000,0.776379
101280,-18789.600000,0.778027
101300,-18738.800000,0.776208
101320,-18811.200000,0.778076
101340,-18705.600000,0.773682
101360,-18678.000000,0.772998
101380,-18704.400000,0.771936
101400,-18614.400000,0.769067
101420,-18590.400000,0.767554
101440,-18611.600000,0.768982
101460,-18681.200000,0.771118
101480,-18653.200000,0.770728
101500,-18610.800000,0.768811
101520,-18590.800000,0.769177
101540,-18610.800000,0.770251
101560,-18653.600000,0.769299
101580,-18715.200000,0.773767
101600,-18691.600000,0.771375
101620,-18708.400000,0.773535
101640,-18644.800000,0.771484
101660,-18660.400000,0.770740
101680,-18713.600000,0.772583
101700,-18696.800000,0.772729
101720,-18702.000000,0.774133
101740,-18731.600000,0.776428
101760,-18769.200000,0.777490
101780,-18777.600000,0.776477
101800,-18714.800000,0.772095
101820,-18760.400000,0.774695
101840,-18786.400000,0.775806
101860,-18846.400000,0.777832
101880,-18858.400000,0.779443
101900,-18863.600000,0.778333
101920,-18787.600000,0.775244
101940,-18762.000000,0.773657
101960,-18721.600000,0.771313
101980,-18736.800000,0.772314
102000,-18813.200000,0.777124
102020,-18771.600000,0.771606
102040,-18800.000000,0.775513
102060,-18733.600000,0.776184
102080,-18773.600000,0.776831
102100,-18767.200000,0.775854
102120,-18852.800000,0.780872
102140,-18759.200000,0.775378
102160,-18799.600000,0.776624
102180,-18726.000000,0.773962
102200,-18733.200000,0.776245
102220,-18850.800000,0.778894
102240,-18825.200000,0.778625
102260,-18768.400000,0.775635
102280,-18821.600000,0.777783
102300,-18812.400000,0.777942
102320,-18845.600000,0.781128
102340,-18846.800000,0.779626
102360,-18802.800000,0.778650
102380,-18860.400000,0.780347
102400,-18842.000000,0.780798
102420,-18780.000000,0.778809
102440,-18808.000000,0.776392
102460,-18781.200000,0.777771
102480,-18817.600000,0.778247
102500,-18812.400000,0.778870
102520,-18851.200000,0.779395
102540,-18842.800000,0.781226
102560,-18872.000000,0.781091
102580,-18870.400000,0.781787
102600,-18825.200000,0.779187
102620,-18839.200000,0.780933
102640,-18820.800000,0.780640
102660,-18722.000000,0.778625
102680,-18813.600000,0.781653
102700,-18874.400000,0.782861
102720,-18928.400000,0.785522
102740,-18986.800000,0.787891
102760,-18942.000000,0.785205
102780,-18997.600000,0.787927
102800,-18938.400000,0.786182
102820,-18903.600000,0.782849
102840,-18909.200000,0.781995
102860,-18836.800000,0.779980
102880,-18877.600000,0.782458
102900,-18763.600000,0.779236
102920,-18785.200000,0.777954
102940,-18758.000000,0.775610
102960,-18765.600000,0.775623
102980,-18811.600000,0.776440
103000,-18810.800000,0.779895
103020,-18809.200000,0.780566
103040,-18903.600000,0.783240
103060,-18940.400000,0.784607
103080,-18926.400000,0.786816
103100,-18926.000000,0.787048
103120,-18856.800000,0.784546
103140,-18828.400000,0.781396
103160,-18846.800000,0.779883
103180,-18840.400000,0.778857
103200,-18870.400000,0.779358
103220,-18887.200000,0.781592
103240,-18920.400000,0.783850
103260,-18857.600000,0.780945
103280,-18902.400000,0.782837
103300,-18936.400000,0.783069
103320,-18968.400000,0.783813
103340,-18854.400000,0.779053
103360,-18837.200000,0.778979
103380,-18862.000000,0.781140
103400,-18802.800000,0.777808
103420,-18722.400000,0.775500
103440,-18746.000000,0.776367
103460,-18768.000000,0.777283
103480,-18753.600000,0.773328
103500,-18746.800000,0.775037
103520,-18764.000000,0.774622
103540,-18808.000000,0.776221
103560,-18730.000000,0.773950
103580,-18721.200000,0.773413
103600,-18786.800000,0.776355
103620,-18703.600000,0.772644
103640,-18668.400000,0.770239
103660,-18641.600000,0.768164
103680,-18652.800000,0.770178
103700,-18711.200000,0.772266
103720,-18780.400000,0.772754
103740,-18746.000000,0.771838
103760,-18797.600000,0.773047
103780,-18784.000000,0.774646
103800,-18801.200000,0.776208
103820,-18822.800000,0.775403
103840,-18720.800000,0.772644
103860,-18779.600000,0.773987
103880,-18813.600000,0.776135
103900,-18832.400000,0.778394
103920,-18846.400000,0.777966
103940,-18818.400000,0.777161
103960,-18839.200000,0.776611
103980,-18808.800000,0.776074
104000,-18743.200000,0.775330
104020,-18814.400000,0.777820
104040,-18830.800000,0.778088
104060,-18798.400000,0.778235
104080,-18874.000000,0.781287
104100,-18717.200000,0.775623
104120,-18764.400000,0.775378
104140,-18854.800000,0.780811
104160,-18756.400000,0.778760
104180,-18728.000000,0.778760
104200,-18828.000000,0.779822
104220,-18812.000000,0.778796
104240,-18815.600000,0.781116
104260,-18814.000000,0.781494
104280,-18870.400000,0.785217
104300,-18897.200000,0.783911
104320,-18861.600000,0.782227
104340,-18808.400000,0.780334
104360,-18774.400000,0.777783
104380,-18772.800000,0.776709
104400,-18729.600000,0.775671
104420,-18730.400000,0.775305
104440,-18728.400000,0.775586
104460,-18721.600000,0.776025
104480,-18780.400000,0.777393
104500,-18835.200000,0.778674
104520,-18812.000000,0.777893
104540,-18768.800000,0.777039
104560,-18740.800000,0.777307
104580,-18751.600000,0.777661
104600,-18753.600000,0.777222
104620,-18757.200000,0.778308
104640,-18760.400000,0.776135
104660,-18742.400000,0.774072
104680,-18668.000000,0.770288
104700,-18648.400000,0.770740
104720,-18731.200000,0.775684
104740,-18635.200000,0.770874
104760,-18606.800000,0.768567
104780,-18691.600000,0.772595
104800,-18684.800000,0.770605
104820,-18728.800000,0.772498
104840,-18804.000000,0.777222
104860,-18704.000000,0.774683
104880,-18758.000000,0.775916
104900,-18769.200000,0.775208
104920,-18770.400000,0.775183
104940,-18750.800000,0.775366
104960,-18798.800000,0.777454
104980,-18768.800000,0.775818
105000,-18782.400000,0.776990
105020,-18676.800000,0.771411
105040,-18685.200000,0.771204
105060,-18612.800000,0.767371
105080,-18661.600000,0.769092
105100,-18656.000000,0.768567
105120,-18778.400000,0.776611
105140,-18824.000000,0.776025
105160,-18804.400000,0.776013
105180,-18824.000000,0.778711
105200,-18784.000000,0.775977
105220,-18772.400000,0.775183
105240,-18846.000000,0.777527
105260,-18770.800000,0.773401
105280,-18836.800000,0.777002
105300,-18864.000000,0.778723
105320,-18834.800000,0.780420
105340,-18851.200000,0.779517
105360,-18875.600000,0.778503
105380,-18792.800000,0.776233
105400,-18801.600000,0.778455
105420,-18734.800000,0.773828
105440,-18780.800000,0.776648
105460,-18760.800000,0.776318
