# Ensemble size: 10, Sample period: 20, Burn in steps: 1000000, Samples: 1000
# L = 32, Lz = 8, T = 2.143, Jz = 1.0000
step,H,delta^2
1000000,-22186.400000,0.932068
1000020,-22180.400000,0.932080
1000040,-22160.000000,0.930969
1000060,-22178.800000,0.933057
1000080,-22189.200000,0.933301
1000100,-22162.800000,0.932104
1000120,-22190.000000,0.932971
1000140,-22226.000000,0.933740
1000160,-22211.600000,0.932678
1000180,-22225.200000,0.933325
1000200,-22220.000000,0.933752
1000220,-22239.600000,0.933923
1000240,-22218.400000,0.934241
1000260,-22201.600000,0.933765
1000280,-22217.200000,0.933447
1000300,-22208.000000,0.933508
1000320,-22183.600000,0.932751
1000340,-22188.800000,0.932410
1000360,-22188.400000,0.932629
1000380,-22182.400000,0.933521
1000400,-22192.400000,0.933215
1000420,-22215.200000,0.933813
1000440,-22182.800000,0.932690
1000460,-22188.800000,0.932642
1000480,-22208.800000,0.934326
1000500,-22198.800000,0.934058
1000520,-22210.800000,0.933350
1000540,-22206.000000,0.932947
1000560,-22186.800000,0.933777
1000580,-22174.400000,0.931970
1000600,-22171.600000,0.931958
1000620,-22172.400000,0.932642
1000640,-22172.000000,0.932581
1000660,-22200.000000,0.933374
1000680,-22199.200000,0.933472
1000700,-22198.000000,0.933252
1000720,-22183.600000,0.933337
1000740,-22229.600000,0.934839
1000760,-22221.600000,0.934521
1000780,-22202.800000,0.933691
1000800,-22212.800000,0.934045
1000820,-22229.600000,0.934570
1000840,-22231.200000,0.934741
1000860,-22221.600000,0.934473
1000880,-22224.400000,0.934180
1000900,-22236.000000,0.934131
1000920,-22233.600000,0.934387
1000940,-22213.200000,0.933997
1000960,-22233.600000,0.934485
1000980,-22200.400000,0.932654
1001000,-22174.400000,0.932312
1001020,-22160.800000,0.931653
1001040,-22170.000000,0.932605
1001060,-22172.800000,0.932117
1001080,-22189.600000,0.932068
1001100,-22188.000000,0.933179
1001120,-22206.800000,0.933521
1001140,-22185.200000,0.932349
1001160,-22178.800000,0.931311
1001180,-22184.800000,0.931091
1001200,-22160.800000,0.930957
1001220,-22167.600000,0.931458
1001240,-22152.400000,0.930164
1001260,-22177.600000,0.931616
1001280,-22176.800000,0.931372
1001300,-22170.400000,0.930884
1001320,-22180.000000,0.931360
1001340,-22164.000000,0.930603
1001360,-22166.400000,0.930884
1001380,-22162.800000,0.930542
1001400,-22150.000000,0.929626
1001420,-22155.200000,0.929639
1001440,-22176.000000,0.931409
1001460,-22187.600000,0.931738
1001480,-22191.200000,0.932397
1001500,-22192.400000,0.932971
1001520,-22173.600000,0.931653
1001540,-22172.800000,0.932373
1001560,-22198.000000,0.933337
1001580,-22200.400000,0.933374
1001600,-22195.200000,0.933704
1001620,-22180.000000,0.933093
1001640,-22183.200000,0.932166
1001660,-22184.400000,0.932397
1001680,-22200.400000,0.933142
1001700,-22188.000000,0.933630
1001720,-22211.200000,0.934155
1001740,-22192.400000,0.933508
1001760,-22161.600000,0.932104
1001780,-22184.400000,0.932568
1001800,-22164.400000,0.932117
1001820,-22176.400000,0.932935
1001840,-22191.200000,0.932922
1001860,-22206.000000,0.933667
1001880,-22188.000000,0.933472
1001900,-22188.800000,0.933777
1001920,-22200.800000,0.933960
1001940,-22160.000000,0.932874
1001960,-22169.200000,0.932471
1001980,-22171.600000,0.932043
1002000,-22154.400000,0.930774
1002020,-22157.200000,0.930969
1002040,-22157.200000,0.930896
1002060,-22162.000000,0.931079
1002080,-22164.400000,0.931445
1002100,-22164.000000,0.931067
1002120,-22156.800000,0.930676
1002140,-22135.600000,0.930920
1002160,-22142.800000,0.930249
1002180,-22161.200000,0.930640
1002200,-22187.600000,0.930957
1002220,-22169.600000,0.931714
1002240,-22165.600000,0.931409
1002260,-22194.000000,0.930981
1002280,-22161.200000,0.931274
1002300,-22176.800000,0.931445
1002320,-22207.600000,0.933118
1002340,-22218.800000,0.933667
1002360,-22226.400000,0.934473
1002380,-22227.200000,0.934070
1002400,-22216.400000,0.933313
1002420,-22192.000000,0.932764
1002440,-22207.200000,0.934302
1002460,-22196.000000,0.933801
1002480,-22207.600000,0.934204
1002500,-22184.800000,0.933240
1002520,-22184.400000,0.933179
1002540,-22181.600000,0.934131
1002560,-22172.800000,0.933374
1002580,-22170.800000,0.932886
1002600,-22185.200000,0.933228
1002620,-22175.200000,0.933118
1002640,-22197.600000,0.933508
1002660,-22222.800000,0.934448
1002680,-22176.000000,0.932422
1002700,-22216.400000,0.933008
1002720,-22182.400000,0.932019
1002740,-22184.400000,0.932568
1002760,-22192.000000,0.932397
1002780,-22212.800000,0.934558
1002800,-22224.000000,0.933948
1002820,-22204.800000,0.933496
1002840,-22195.200000,0.933264
1002860,-22198.000000,0.933459
1002880,-22172.000000,0.932446
1002900,-22168.800000,0.932617
1002920,-22167.600000,0.932556
1002940,-22174.400000,0.932202
1002960,-22188.400000,0.932556
1002980,-22174.000000,0.933191
1003000,-22185.600000,0.933838
1003020,-22187.200000,0.934167
1003040,-22186.000000,0.934106
1003060,-22191.200000,0.933618
1003080,-22210.000000,0.933643
1003100,-22236.000000,0.935522
1003120,-22245.200000,0.935925
1003140,-22217.600000,0.934497
1003160,-22222.000000,0.934546
1003180,-22219.200000,0.933496
1003200,-22186.400000,0.932251
1003220,-22151.600000,0.931982
1003240,-22154.800000,0.930847
1003260,-22174.800000,0.931653
1003280,-22188.800000,0.932336
1003300,-22177.600000,0.931995
1003320,-22190.000000,0.932385
1003340,-22205.200000,0.932422
1003360,-22187.200000,0.932410
1003380,-22196.400000,0.933105
1003400,-22184.400000,0.932861
1003420,-22181.600000,0.932312
1003440,-22183.200000,0.932202
1003460,-22172.400000,0.932068
1003480,-22168.800000,0.930859
1003500,-22182.800000,0.931958
1003520,-22164.800000,0.930969
1003540,-22149.200000,0.930286
1003560,-22168.800000,0.931519
1003580,-22178.000000,0.931604
1003600,-22186.000000,0.932166
1003620,-22204.000000,0.933105
1003640,-22200.400000,0.933020
1003660,-22187.200000,0.932727
1003680,-22180.800000,0.932886
1003700,-22153.200000,0.931860
1003720,-22174.400000,0.932703
1003740,-22165.600000,0.932361
1003760,-22160.400000,0.931091
1003780,-22159.600000,0.930640
1003800,-22149.200000,0.930896
1003820,-22165.200000,0.930945
1003840,-22174.000000,0.931189
1003860,-22192.400000,0.931860
1003880,-22198.000000,0.931824
1003900,-22176.400000,0.931311
1003920,-22195.200000,0.932056
1003940,-22203.200000,0.931519
1003960,-22177.600000,0.932263
1003980,-22180.400000,0.931738
1004000,-22182.000000,0.932141
1004020,-22204.000000,0.932227
1004040,-22185.200000,0.931775
1004060,-22168.800000,0.930457
1004080,-22157.200000,0.930029
1004100,-22168.000000,0.931104
1004120,-22153.600000,0.929907
1004140,-22142.400000,0.929565
1004160,-22133.600000,0.929895
1004180,-22173.600000,0.931738
1004200,-22144.800000,0.930383
1004220,-22192.000000,0.931458
1004240,-22180.800000,0.931726
1004260,-22174.400000,0.931213
1004280,-22228.400000,0.933569
1004300,-22185.600000,0.931958
1004320,-22188.000000,0.931702
1004340,-22176.400000,0.932739
1004360,-22167.600000,0.931702
1004380,-22196.800000,0.931689
1004400,-22188.800000,0.932532
1004420,-22177.600000,0.931738
1004440,-22182.400000,0.932153
1004460,-22190.400000,0.933008
1004480,-22152.800000,0.931360
1004500,-22153.600000,0.931238
1004520,-22175.200000,0.932910
1004540,-22165.200000,0.930957
1004560,-22125.200000,0.929370
1004580,-22132.800000,0.928601
1004600,-22154.400000,0.930750
1004620,-22134.400000,0.929578
1004640,-22097.600000,0.928027
1004660,-22121.200000,0.928088
1004680,-22132.800000,0.928894
1004700,-22135.600000,0.928613
1004720,-22164.800000,0.930432
1004740,-22151.600000,0.929785
1004760,-22152.800000,0.929724
1004780,-22176.800000,0.929883
1004800,-22160.800000,0.930469
1004820,-22160.400000,0.929956
1004840,-22155.600000,0.929114
1004860,-22154.400000,0.929138
1004880,-22124.800000,0.928674
1004900,-22120.000000,0.928296
1004920,-22143.600000,0.927991
1004940,-22142.000000,0.927405
1004960,-22140.800000,0.928149
1004980,-22176.800000,0.929370
1005000,-22166.400000,0.929578
1005020,-22174.000000,0.929224
1005040,-22146.000000,0.929138
1005060,-22164.400000,0.929382
1005080,-22131.600000,0.928552
1005100,-22109.200000,0.927441
1005120,-22113.600000,0.927612
1005140,-22129.600000,0.928479
1005160,-22127.200000,0.928308
1005180,-22108.400000,0.927795
1005200,-22122.800000,0.928552
1005220,-22140.800000,0.928857
1005240,-22107.600000,0.927783
1005260,-22095.200000,0.928076
1005280,-22117.600000,0.929675
1005300,-22100.800000,0.928186
1005320,-22093.600000,0.927759
1005340,-22116.800000,0.928345
1005360,-22105.600000,0.927405
1005380,-22106.000000,0.927942
1005400,-22101.200000,0.927209
1005420,-22087.200000,0.927490
1005440,-22090.800000,0.927478
1005460,-22116.400000,0.927332
1005480,-22098.800000,0.926941
1005500,-22122.000000,0.927698
1005520,-22133.200000,0.928235
1005540,-22154.000000,0.929114
1005560,-22147.600000,0.929065
1005580,-22156.000000,0.929919
1005600,-22141.200000,0.928723
1005620,-22142.400000,0.929175
