# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.551, Jz = 1.0000
step,H,delta^2
100000,-21219.200000,0.886548
100020,-21220.400000,0.886694
100040,-21250.800000,0.888403
100060,-21230.000000,0.887793
100080,-21277.600000,0.891174
100100,-21278.800000,0.889185
100120,-21285.200000,0.891284
100140,-21290.800000,0.890552
100160,-21314.400000,0.890918
100180,-21291.200000,0.888513
100200,-21268.000000,0.888184
100220,-21292.000000,0.888879
100240,-21293.600000,0.888916
100260,-21301.200000,0.889636
100280,-21307.200000,0.888708
100300,-21275.200000,0.888098
100320,-21276.000000,0.887842
100340,-21285.600000,0.887634
100360,-21295.600000,0.888452
100380,-21292.400000,0.888965
100400,-21259.600000,0.887317
100420,-21242.000000,0.888147
100440,-21264.000000,0.888940
100460,-21258.000000,0.888245
100480,-21300.400000,0.889014
100500,-21281.200000,0.888452
100520,-21323.200000,0.889124
100540,-21296.000000,0.888342
100560,-21332.800000,0.889526
100580,-21280.800000,0.888416
100600,-21308.400000,0.889844
100620,-21310.400000,0.888989
100640,-21259.200000,0.886499
100660,-21261.200000,0.888330
100680,-21280.400000,0.888037
100700,-21260.400000,0.886633
100720,-21276.800000,0.888013
100740,-21308.000000,0.889844
100760,-21278.400000,0.887634
100780,-21304.800000,0.887646
100800,-21287.200000,0.888269
100820,-21282.800000,0.888184
100840,-21304.400000,0.888599
100860,-21288.000000,0.887561
100880,-21302.400000,0.888208
100900,-21288.400000,0.889563
100920,-21325.600000,0.891565
100940,-21268.400000,0.888464
100960,-21267.200000,0.888257
100980,-21238.000000,0.887000
101000,-21238.000000,0.886719
101020,-21233.600000,0.885303
101040,-21255.200000,0.886584
101060,-21255.600000,0.888074
101080,-21227.200000,0.885461
101100,-21233.200000,0.886475
101120,-21215.600000,0.886401
101140,-21202.400000,0.885962
101160,-21249.200000,0.888318
101180,-21248.800000,0.888477
101200,-21252.400000,0.888782
101220,-21226.400000,0.886316
101240,-21273.200000,0.887439
101260,-21222.800000,0.886890
101280,-21212.000000,0.886548
101300,-21233.200000,0.887488
101320,-21236.400000,0.887805
101340,-21239.600000,0.888086
101360,-21212.000000,0.887646
101380,-21278.800000,0.889954
101400,-21290.000000,0.891125
101420,-21308.800000,0.890540
101440,-21321.200000,0.890466
101460,-21247.200000,0.888904
101480,-21234.800000,0.888232
101500,-21270.000000,0.888867
101520,-21226.800000,0.886877
101540,-21214.800000,0.885364
101560,-21184.400000,0.884082
101580,-21211.200000,0.885925
101600,-21207.600000,0.885925
101620,-21260.800000,0.888684
101640,-21265.200000,0.887854
101660,-21231.200000,0.885803
101680,-21206.400000,0.884937
101700,-21190.000000,0.885022
101720,-21228.800000,0.885730
101740,-21241.200000,0.885913
101760,-21256.400000,0.886987
101780,-21240.800000,0.886206
101800,-21288.400000,0.888733
101820,-21272.000000,0.887793
101840,-21288.000000,0.888989
101860,-21280.400000,0.888892
101880,-21239.600000,0.887427
101900,-21278.800000,0.889038
101920,-21258.000000,0.887610
101940,-21260.400000,0.886487
101960,-21312.000000,0.889441
101980,-21296.400000,0.888696
102000,-21247.600000,0.888171
102020,-21291.600000,0.888232
102040,-21278.400000,0.887927
102060,-21240.400000,0.885095
102080,-21288.800000,0.888232
102100,-21268.800000,0.886182
102120,-21235.200000,0.885559
102140,-21235.600000,0.886548
102160,-21249.200000,0.886963
102180,-21236.000000,0.887732
102200,-21262.000000,0.887646
102220,-21265.200000,0.888635
102240,-21189.200000,0.885217
102260,-21199.600000,0.885217
102280,-21194.400000,0.884338
102300,-21211.600000,0.884521
102320,-21243.600000,0.886646
102340,-21240.000000,0.886694
102360,-21254.400000,0.886267
102380,-21298.400000,0.889893
102400,-21251.200000,0.887939
102420,-21260.000000,0.887231
102440,-21244.800000,0.888391
102460,-21198.800000,0.886694
102480,-21206.400000,0.886304
102500,-21222.000000,0.886035
102520,-21190.000000,0.886072
102540,-21143.200000,0.883240
102560,-21152.800000,0.882996
102580,-21118.800000,0.881934
102600,-21162.800000,0.883667
102620,-21224.800000,0.885242
102640,-21197.600000,0.883569
102660,-21173.200000,0.883228
102680,-21176.800000,0.882739
102700,-21228.400000,0.885278
102720,-21212.800000,0.885474
102740,-21220.800000,0.885083
102760,-21217.200000,0.885144
102780,-21216.400000,0.885413
102800,-21187.600000,0.883374
102820,-21204.800000,0.883521
102840,-21188.000000,0.883276
102860,-21178.000000,0.883813
102880,-21169.200000,0.883728
102900,-21203.200000,0.884424
102920,-21226.000000,0.884143
102940,-21200.800000,0.883875
102960,-21232.000000,0.886230
102980,-21259.600000,0.886487
103000,-21252.400000,0.886401
103020,-21253.200000,0.887280
103040,-21227.600000,0.885632
103060,-21230.000000,0.885217
103080,-21270.800000,0.887073
103100,-21204.800000,0.883545
103120,-21207.600000,0.883118
103140,-21225.600000,0.883728
103160,-21231.200000,0.884180
103180,-21215.600000,0.884253
103200,-21211.600000,0.884265
103220,-21190.000000,0.883752
103240,-21221.600000,0.886279
103260,-21202.000000,0.885449
103280,-21265.600000,0.887024
103300,-21238.000000,0.886450
103320,-21223.200000,0.885278
103340,-21243.600000,0.885986
103360,-21230.800000,0.885486
103380,-21232.800000,0.885315
103400,-21226.000000,0.884924
103420,-21219.200000,0.884802
103440,-21222.800000,0.885327
103460,-21203.200000,0.885071
103480,-21222.800000,0.885864
103500,-21226.400000,0.884436
103520,-21196.000000,0.884290
103540,-21198.800000,0.884180
103560,-21216.000000,0.885571
103580,-21216.400000,0.885791
103600,-21226.000000,0.888049
103620,-21233.200000,0.887036
103640,-21224.400000,0.887024
103660,-21221.600000,0.886890
103680,-21245.600000,0.887439
103700,-21250.400000,0.886450
103720,-21234.400000,0.886658
103740,-21215.600000,0.885986
103760,-21230.400000,0.886975
103780,-21236.000000,0.886218
103800,-21229.600000,0.886694
103820,-21268.000000,0.887427
103840,-21250.800000,0.887537
103860,-21241.200000,0.887415
103880,-21220.800000,0.887354
103900,-21226.800000,0.886548
103920,-21228.800000,0.886658
103940,-21280.800000,0.887549
103960,-21212.400000,0.885339
103980,-21248.000000,0.885986
104000,-21245.200000,0.887585
104020,-21239.600000,0.887524
104040,-21234.400000,0.886731
104060,-21227.200000,0.887537
104080,-21260.000000,0.887646
104100,-21288.000000,0.887744
104120,-21262.000000,0.887744
104140,-21242.800000,0.888635
104160,-21226.400000,0.887537
104180,-21226.000000,0.886816
104200,-21217.600000,0.886743
104220,-21259.200000,0.888269
104240,-21272.800000,0.889343
104260,-21265.200000,0.888635
104280,-21230.400000,0.886902
104300,-21209.200000,0.886914
104320,-21217.600000,0.886279
104340,-21230.000000,0.887622
104360,-21222.400000,0.886865
104380,-21219.600000,0.885327
104400,-21198.400000,0.884998
104420,-21172.800000,0.884534
104440,-21238.000000,0.887183
104460,-21262.000000,0.888330
104480,-21243.600000,0.888818
104500,-21240.800000,0.888013
104520,-21195.600000,0.886658
104540,-21203.200000,0.885706
104560,-21239.200000,0.888391
104580,-21261.600000,0.889001
104600,-21244.000000,0.888770
104620,-21230.400000,0.887231
104640,-21239.200000,0.888306
104660,-21288.400000,0.889526
104680,-21268.800000,0.888501
104700,-21267.200000,0.888428
104720,-21248.400000,0.888049
104740,-21252.000000,0.887695
104760,-21236.000000,0.887427
104780,-21221.600000,0.886414
104800,-21271.600000,0.887219
104820,-21283.200000,0.888525
104840,-21257.200000,0.887036
104860,-21261.600000,0.888074
104880,-21271.200000,0.887183
104900,-21222.000000,0.886572
104920,-21238.400000,0.886890
104940,-21226.000000,0.886389
104960,-21193.200000,0.884570
104980,-21203.600000,0.884839
105000,-21190.800000,0.882935
