# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.959, Jz = 1.0000
step,H,delta^2
100000,-19894.400000,0.825879
100020,-19892.000000,0.824170
100040,-19903.200000,0.823669
100060,-19864.400000,0.823499
100080,-19834.400000,0.822424
100100,-19838.000000,0.821924
100120,-19863.200000,0.823010
100140,-19878.000000,0.822314
100160,-19849.200000,0.824683
100180,-19812.400000,0.822388
100200,-19888.800000,0.823730
100220,-19918.400000,0.825500
100240,-19967.600000,0.827734
100260,-19952.000000,0.826599
100280,-19966.400000,0.828760
100300,-19949.200000,0.826978
100320,-19943.200000,0.827075
100340,-19891.600000,0.824414
100360,-19915.200000,0.825708
100380,-19934.800000,0.824390
100400,-19871.200000,0.821289
100420,-19852.400000,0.820898
100440,-19920.000000,0.825671
100460,-19881.200000,0.822327
100480,-19831.200000,0.822900
100500,-19868.400000,0.823877
100520,-19900.400000,0.824597
100540,-19902.000000,0.824390
100560,-19952.000000,0.823853
100580,-19920.000000,0.825122
100600,-19885.200000,0.823059
100620,-19920.400000,0.824768
100640,-19864.800000,0.822717
100660,-19837.200000,0.822449
100680,-19856.800000,0.821619
100700,-19818.000000,0.821582
100720,-19838.000000,0.822583
100740,-19852.400000,0.824133
100760,-19893.200000,0.824512
100780,-19942.400000,0.824988
100800,-19991.200000,0.827014
100820,-19900.400000,0.823730
100840,-19893.600000,0.825647
100860,-19860.000000,0.823608
100880,-19896.400000,0.825256
100900,-19897.200000,0.825793
100920,-19886.400000,0.824988
100940,-19954.400000,0.827429
100960,-19971.600000,0.826892
100980,-19934.800000,0.824695
101000,-19993.600000,0.826782
101020,-19956.800000,0.828625
101040,-19967.200000,0.828369
101060,-19944.800000,0.826807
101080,-19963.200000,0.829260
101100,-19924.800000,0.827356
101120,-19930.000000,0.825635
101140,-19983.600000,0.828882
101160,-20004.400000,0.829956
101180,-19957.200000,0.826233
101200,-20008.800000,0.829346
101220,-20053.200000,0.830505
101240,-20060.400000,0.832715
101260,-20029.600000,0.830713
101280,-20002.000000,0.830688
101300,-20047.200000,0.833179
101320,-20038.400000,0.832373
101340,-19980.000000,0.829370
101360,-19987.200000,0.830103
101380,-20007.600000,0.830225
101400,-19968.400000,0.830029
101420,-20006.800000,0.829968
101440,-20004.400000,0.831055
101460,-19977.200000,0.829517
101480,-19921.200000,0.826733
101500,-19943.600000,0.827197
101520,-19987.200000,0.829199
101540,-19954.400000,0.828284
101560,-19906.800000,0.827307
101580,-19908.000000,0.827307
101600,-19893.600000,0.826196
101620,-19886.400000,0.824939
101640,-19838.400000,0.822559
101660,-19894.400000,0.825867
101680,-19855.600000,0.823987
101700,-19926.000000,0.827441
101720,-19941.200000,0.825781
101740,-19966.000000,0.828918
101760,-19949.600000,0.827771
101780,-19939.600000,0.827283
101800,-20018.800000,0.828479
101820,-20006.400000,0.829688
