# Ensemble size: 2, Sample period: 20, Burn in steps: 100000, Samples: 100
# L = 32, Lz = 8, T = 4.250, Jz = 1.0000
step,H,delta^2
100000,-10976.000000,0.429382
100020,-11208.000000,0.445557
100040,-10890.000000,0.422058
100060,-10974.000000,0.422791
100080,-10916.000000,0.425598
100100,-10772.000000,0.431519
100120,-10890.000000,0.420715
100140,-10826.000000,0.425842
100160,-10988.000000,0.424744
100180,-10878.000000,0.419800
100200,-10706.000000,0.413086
100220,-10780.000000,0.415527
100240,-10898.000000,0.407471
100260,-10818.000000,0.419983
100280,-10666.000000,0.416321
100300,-10872.000000,0.419128
100320,-10780.000000,0.411133
100340,-10770.000000,0.411987
100360,-10542.000000,0.403870
100380,-10672.000000,0.404907
100400,-10582.000000,0.400208
100420,-10396.000000,0.407471
100440,-10624.000000,0.422729
100460,-10492.000000,0.407288
100480,-10506.000000,0.408997
100500,-10606.000000,0.406494
100520,-10852.000000,0.410767
100540,-10654.000000,0.407654
100560,-10922.000000,0.420166
100580,-10834.000000,0.420654
100600,-11158.000000,0.429504
100620,-11112.000000,0.428650
100640,-10936.000000,0.418640
100660,-10862.000000,0.421936
100680,-11026.000000,0.422241
100700,-11070.000000,0.429382
100720,-10960.000000,0.433350
100740,-11162.000000,0.436157
100760,-11086.000000,0.431946
100780,-11180.000000,0.432983
100800,-11070.000000,0.422302
100820,-10728.000000,0.411865
100840,-10492.000000,0.400574
100860,-10470.000000,0.413574
100880,-10566.000000,0.410767
100900,-10882.000000,0.429749
100920,-11056.000000,0.429443
100940,-11098.000000,0.430969
100960,-10850.000000,0.425232
100980,-10828.000000,0.421448
101000,-10504.000000,0.419373
101020,-10758.000000,0.424194
101040,-10884.000000,0.418579
101060,-10830.000000,0.415466
101080,-10816.000000,0.424927
101100,-10962.000000,0.422729
101120,-10830.000000,0.418274
101140,-10708.000000,0.410828
101160,-10778.000000,0.419861
101180,-10848.000000,0.425415
101200,-10812.000000,0.415771
101220,-10748.000000,0.412659
101240,-10902.000000,0.417053
101260,-11140.000000,0.425720
101280,-10874.000000,0.427368
101300,-11102.000000,0.425781
101320,-10732.000000,0.417725
101340,-11088.000000,0.435242
101360,-10968.000000,0.429260
101380,-11124.000000,0.432434
101400,-11062.000000,0.427307
101420,-10890.000000,0.430603
101440,-10808.000000,0.426758
101460,-10830.000000,0.420593
101480,-10752.000000,0.420532
101500,-10780.000000,0.416443
101520,-11026.000000,0.431213
101540,-10692.000000,0.419922
101560,-10822.000000,0.415649
101580,-11116.000000,0.431519
101600,-11160.000000,0.430786
101620,-11040.000000,0.431885
101640,-10788.000000,0.419373
101660,-10758.000000,0.418091
101680,-10816.000000,0.426941
101700,-11030.000000,0.432495
101720,-10768.000000,0.418518
101740,-10758.000000,0.429138
101760,-10748.000000,0.420959
101780,-10974.000000,0.428345
101800,-10840.000000,0.418213
101820,-10778.000000,0.422852
101840,-10912.000000,0.423157
101860,-10936.000000,0.420044
101880,-10934.000000,0.429077
101900,-11010.000000,0.435364
101920,-10614.000000,0.420715
101940,-10534.000000,0.417969
101960,-10758.000000,0.421204
101980,-11026.000000,0.429810
