# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.102, Jz = 1.0000
step,H,delta^2
100000,-12442.400000,0.496985
100020,-12456.800000,0.496997
100040,-12442.800000,0.495679
100060,-12437.600000,0.493652
100080,-12382.800000,0.497339
100100,-12464.800000,0.497864
100120,-12526.000000,0.495435
100140,-12440.000000,0.495447
100160,-12472.800000,0.495227
100180,-12549.600000,0.499158
100200,-12481.200000,0.498792
100220,-12450.800000,0.499365
100240,-12481.200000,0.497412
100260,-12436.000000,0.492004
100280,-12344.400000,0.490845
100300,-12418.000000,0.491626
100320,-12432.000000,0.490430
100340,-12524.000000,0.492114
100360,-12465.600000,0.493884
100380,-12637.600000,0.497388
100400,-12545.200000,0.497961
100420,-12510.000000,0.494238
100440,-12490.800000,0.495471
100460,-12560.000000,0.498083
100480,-12573.200000,0.501575
100500,-12611.600000,0.503870
100520,-12703.600000,0.506323
100540,-12564.000000,0.501221
100560,-12503.600000,0.497571
100580,-12550.400000,0.497839
100600,-12521.600000,0.497058
100620,-12548.800000,0.499573
100640,-12542.800000,0.498096
100660,-12589.200000,0.501965
100680,-12631.200000,0.502856
100700,-12636.400000,0.504150
100720,-12671.200000,0.502515
100740,-12626.000000,0.499573
100760,-12592.000000,0.501636
100780,-12674.800000,0.503931
100800,-12502.000000,0.500720
100820,-12533.200000,0.504504
100840,-12560.400000,0.501794
100860,-12572.400000,0.500073
100880,-12531.600000,0.497266
100900,-12496.000000,0.498596
100920,-12546.000000,0.500256
100940,-12554.000000,0.500122
100960,-12669.200000,0.502148
100980,-12679.200000,0.503601
101000,-12646.800000,0.501624
101020,-12549.600000,0.501624
101040,-12540.400000,0.500024
101060,-12534.800000,0.500146
101080,-12474.000000,0.497754
101100,-12484.800000,0.499817
101120,-12519.200000,0.502234
101140,-12676.400000,0.504089
101160,-12656.000000,0.505676
101180,-12575.600000,0.504272
101200,-12678.400000,0.505212
101220,-12730.400000,0.507495
101240,-12633.600000,0.506055
101260,-12643.600000,0.506763
101280,-12660.800000,0.506372
101300,-12680.800000,0.506799
101320,-12754.000000,0.508826
101340,-12567.200000,0.500891
101360,-12641.600000,0.502686
101380,-12690.000000,0.508789
101400,-12642.800000,0.507397
101420,-12629.600000,0.504224
101440,-12549.600000,0.499207
101460,-12599.200000,0.502979
101480,-12612.800000,0.501062
101500,-12624.800000,0.500439
101520,-12597.600000,0.500720
101540,-12551.600000,0.500635
101560,-12605.200000,0.502808
101580,-12551.600000,0.497437
101600,-12494.400000,0.497070
101620,-12580.000000,0.501660
101640,-12688.800000,0.500989
