# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.245, Jz = 1.0000
step,H,delta^2
100000,-19598.400000,0.911523
100020,-19605.200000,0.911621
100040,-19593.600000,0.911572
100060,-19597.600000,0.911401
100080,-19596.800000,0.911560
100100,-19599.600000,0.911755
100120,-19592.800000,0.911963
100140,-19591.600000,0.911230
100160,-19597.600000,0.911609
100180,-19588.800000,0.910962
100200,-19591.600000,0.911096
100220,-19598.000000,0.911169
100240,-19598.400000,0.911353
100260,-19591.200000,0.911450
100280,-19589.200000,0.911169
100300,-19597.600000,0.911755
100320,-19593.600000,0.911780
100340,-19592.800000,0.911438
100360,-19600.400000,0.911841
100380,-19600.400000,0.911768
100400,-19595.200000,0.911523
100420,-19595.600000,0.911743
100440,-19596.400000,0.911743
100460,-19600.000000,0.911914
100480,-19602.000000,0.911426
100500,-19598.800000,0.911646
100520,-19613.200000,0.912256
100540,-19614.400000,0.912329
100560,-19612.400000,0.912622
100580,-19611.200000,0.912122
100600,-19607.600000,0.911926
100620,-19614.000000,0.912280
100640,-19614.000000,0.912292
100660,-19610.400000,0.911926
100680,-19601.600000,0.911401
100700,-19606.000000,0.911377
100720,-19608.800000,0.911792
100740,-19604.000000,0.911694
100760,-19599.600000,0.910889
100780,-19605.200000,0.911511
100800,-19605.600000,0.911865
100820,-19605.600000,0.911804
100840,-19611.200000,0.912085
100860,-19614.000000,0.912122
100880,-19612.800000,0.912061
100900,-19611.200000,0.911963
100920,-19608.800000,0.911975
100940,-19612.000000,0.912219
100960,-19610.800000,0.912158
100980,-19611.600000,0.912488
101000,-19616.400000,0.912708
101020,-19598.000000,0.911841
101040,-19605.200000,0.912048
101060,-19613.600000,0.912488
101080,-19609.200000,0.912537
101100,-19613.200000,0.912683
101120,-19609.200000,0.912524
101140,-19606.800000,0.912158
101160,-19615.200000,0.912256
101180,-19615.200000,0.912402
101200,-19612.400000,0.912354
101220,-19614.000000,0.912476
101240,-19612.800000,0.912329
101260,-19607.600000,0.912146
101280,-19606.400000,0.911841
101300,-19608.000000,0.911877
101320,-19614.400000,0.912549
101340,-19618.800000,0.912939
101360,-19614.000000,0.912671
101380,-19612.400000,0.912439
101400,-19605.200000,0.912378
101420,-19608.800000,0.912366
101440,-19610.000000,0.911938
101460,-19616.400000,0.912134
101480,-19608.800000,0.911865
101500,-19614.000000,0.912146
101520,-19602.000000,0.911841
101540,-19612.800000,0.912317
101560,-19615.600000,0.911890
101580,-19611.600000,0.911829
101600,-19609.600000,0.911316
