# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.388, Jz = 1.0000
step,H,delta^2
100000,-21567.200000,0.898010
100020,-21609.200000,0.900085
100040,-21554.000000,0.898010
100060,-21550.000000,0.898425
100080,-21548.400000,0.899109
100100,-21554.800000,0.899365
100120,-21567.600000,0.898755
100140,-21544.800000,0.898401
100160,-21613.200000,0.900439
100180,-21551.200000,0.898108
100200,-21556.800000,0.898218
100220,-21536.400000,0.898230
100240,-21530.800000,0.897266
100260,-21558.800000,0.898218
100280,-21578.800000,0.898816
100300,-21547.200000,0.896863
100320,-21520.400000,0.897449
100340,-21554.800000,0.897705
100360,-21563.600000,0.898181
100380,-21578.000000,0.898645
100400,-21510.400000,0.896338
100420,-21554.800000,0.898279
100440,-21547.200000,0.898413
100460,-21527.200000,0.897632
100480,-21564.800000,0.898779
100500,-21616.400000,0.900513
100520,-21650.800000,0.903418
100540,-21640.800000,0.903601
100560,-21619.600000,0.902234
100580,-21637.600000,0.902661
100600,-21614.000000,0.902161
100620,-21602.400000,0.901648
100640,-21640.400000,0.902136
100660,-21629.200000,0.903467
100680,-21613.600000,0.903333
100700,-21582.800000,0.900525
100720,-21561.600000,0.900317
100740,-21588.000000,0.901294
100760,-21608.400000,0.902759
100780,-21582.400000,0.900989
100800,-21562.400000,0.900793
100820,-21591.200000,0.900903
100840,-21587.600000,0.899841
100860,-21585.600000,0.900110
100880,-21588.800000,0.900623
100900,-21601.600000,0.901855
100920,-21580.800000,0.900244
100940,-21620.800000,0.901404
100960,-21566.800000,0.899646
100980,-21569.600000,0.899036
101000,-21580.400000,0.900916
101020,-21573.200000,0.901208
101040,-21582.000000,0.901221
101060,-21590.400000,0.901038
101080,-21583.600000,0.899915
101100,-21619.600000,0.899817
101120,-21590.800000,0.899719
101140,-21599.600000,0.899829
101160,-21571.600000,0.898438
101180,-21581.600000,0.899268
101200,-21562.800000,0.899353
101220,-21602.400000,0.900110
101240,-21612.000000,0.901904
101260,-21614.000000,0.901025
101280,-21612.800000,0.901978
101300,-21573.200000,0.900427
101320,-21595.200000,0.899866
101340,-21595.600000,0.901379
101360,-21612.400000,0.901111
101380,-21578.800000,0.899963
101400,-21551.200000,0.898486
101420,-21522.800000,0.897913
101440,-21560.400000,0.899744
101460,-21556.800000,0.900378
101480,-21552.000000,0.899890
101500,-21571.600000,0.898926
101520,-21568.800000,0.899390
101540,-21610.400000,0.901099
101560,-21580.000000,0.899060
101580,-21576.400000,0.899329
101600,-21566.800000,0.899548
101620,-21542.800000,0.898914
101640,-21568.000000,0.899329
101660,-21548.800000,0.899048
101680,-21560.000000,0.900317
101700,-21585.200000,0.901917
101720,-21589.200000,0.900989
101740,-21562.400000,0.899170
101760,-21589.200000,0.900977
101780,-21598.400000,0.901233
101800,-21585.600000,0.901538
101820,-21576.000000,0.901208
101840,-21599.600000,0.901965
101860,-21586.400000,0.900464
101880,-21610.000000,0.902832
101900,-21652.800000,0.903638
101920,-21638.800000,0.903491
101940,-21660.800000,0.904370
101960,-21600.400000,0.903027
101980,-21597.600000,0.901282
102000,-21600.000000,0.901111
102020,-21552.800000,0.899377
102040,-21590.000000,0.900476
102060,-21588.400000,0.900244
102080,-21615.200000,0.902295
102100,-21637.200000,0.903284
102120,-21640.000000,0.904187
102140,-21617.200000,0.902881
102160,-21615.600000,0.902539
102180,-21585.200000,0.902173
102200,-21580.400000,0.901294
102220,-21603.200000,0.902502
102240,-21552.000000,0.900159
102260,-21588.400000,0.901501
102280,-21612.400000,0.902393
102300,-21614.400000,0.902319
102320,-21594.400000,0.901001
102340,-21605.200000,0.900403
102360,-21583.600000,0.900208
102380,-21556.400000,0.899158
102400,-21588.400000,0.899841
102420,-21613.600000,0.900110
102440,-21594.800000,0.901025
102460,-21611.200000,0.901599
102480,-21619.200000,0.901282
102500,-21625.200000,0.901514
102520,-21638.000000,0.901331
102540,-21597.600000,0.900500
102560,-21610.000000,0.900110
102580,-21635.200000,0.901953
102600,-21629.600000,0.901208
102620,-21626.800000,0.902686
102640,-21602.000000,0.901208
102660,-21638.000000,0.902612
102680,-21668.000000,0.904578
102700,-21692.000000,0.905090
102720,-21636.000000,0.902112
102740,-21623.200000,0.901611
102760,-21632.400000,0.902954
102780,-21629.200000,0.902344
102800,-21622.800000,0.903076
102820,-21621.200000,0.902136
102840,-21589.600000,0.901477
102860,-21619.600000,0.902393
102880,-21638.000000,0.902747
102900,-21617.200000,0.902258
