# Ensemble size: 10, Sample period: 20, Burn in steps: 1000000, Samples: 1000
# L = 32, Lz = 8, T = 1.816, Jz = 1.0000
step,H,delta^2
1000000,-22393.600000,0.933740
1000020,-22396.400000,0.933447
1000040,-22395.200000,0.933606
1000060,-22412.000000,0.934314
1000080,-22421.200000,0.935010
1000100,-22420.800000,0.934680
1000120,-22415.200000,0.935645
1000140,-22408.000000,0.935254
1000160,-22412.000000,0.935168
1000180,-22397.600000,0.935291
1000200,-22408.000000,0.935571
1000220,-22419.200000,0.935547
1000240,-22418.000000,0.935437
1000260,-22404.400000,0.935059
1000280,-22384.400000,0.935291
1000300,-22388.000000,0.934863
1000320,-22410.000000,0.936121
1000340,-22395.200000,0.935291
1000360,-22378.800000,0.934290
1000380,-22390.800000,0.934399
1000400,-22394.400000,0.935034
1000420,-22382.400000,0.934082
1000440,-22398.000000,0.934741
1000460,-22408.400000,0.935864
1000480,-22398.400000,0.935022
1000500,-22396.800000,0.934888
1000520,-22378.800000,0.934644
1000540,-22400.000000,0.934473
1000560,-22406.400000,0.934998
1000580,-22385.600000,0.934119
1000600,-22404.800000,0.935608
1000620,-22404.800000,0.935706
1000640,-22401.600000,0.935474
1000660,-22415.600000,0.936060
1000680,-22403.200000,0.935693
1000700,-22390.400000,0.934558
1000720,-22397.200000,0.934143
1000740,-22392.000000,0.934656
1000760,-22391.200000,0.934680
1000780,-22398.000000,0.935535
1000800,-22395.200000,0.934851
1000820,-22398.400000,0.934937
1000840,-22424.800000,0.935950
1000860,-22404.400000,0.935937
1000880,-22411.600000,0.936414
1000900,-22410.400000,0.936462
1000920,-22409.200000,0.935864
1000940,-22409.600000,0.935925
1000960,-22418.800000,0.936096
1000980,-22419.200000,0.936292
1001000,-22416.400000,0.935803
1001020,-22413.200000,0.935364
1001040,-22413.200000,0.935400
1001060,-22424.400000,0.935730
1001080,-22404.400000,0.935364
1001100,-22414.400000,0.935510
1001120,-22419.600000,0.935608
1001140,-22411.600000,0.935706
1001160,-22428.000000,0.935913
1001180,-22410.800000,0.934973
1001200,-22404.400000,0.934363
1001220,-22391.600000,0.934766
1001240,-22412.000000,0.935168
1001260,-22399.200000,0.934570
1001280,-22407.200000,0.935120
1001300,-22397.200000,0.934106
1001320,-22394.000000,0.934167
1001340,-22407.200000,0.934583
1001360,-22399.200000,0.934521
1001380,-22386.800000,0.934326
1001400,-22396.800000,0.935156
1001420,-22398.400000,0.934790
1001440,-22376.000000,0.933667
1001460,-22369.600000,0.933325
1001480,-22351.200000,0.932007
1001500,-22374.000000,0.932605
1001520,-22380.400000,0.933765
1001540,-22386.800000,0.934314
1001560,-22394.400000,0.934082
1001580,-22404.800000,0.934741
1001600,-22386.400000,0.933765
1001620,-22407.600000,0.934216
1001640,-22416.400000,0.935352
1001660,-22406.800000,0.934375
1001680,-22386.800000,0.934387
1001700,-22388.800000,0.934265
1001720,-22390.000000,0.934241
1001740,-22396.800000,0.934106
1001760,-22398.800000,0.933984
1001780,-22398.800000,0.933887
1001800,-22401.200000,0.933374
1001820,-22387.600000,0.933215
1001840,-22379.200000,0.932239
1001860,-22393.200000,0.932825
1001880,-22395.200000,0.932788
1001900,-22403.200000,0.933398
1001920,-22396.000000,0.932886
1001940,-22410.400000,0.933496
1001960,-22399.600000,0.933093
1001980,-22396.400000,0.932971
1002000,-22387.200000,0.933301
1002020,-22378.000000,0.933618
1002040,-22382.400000,0.933533
1002060,-22384.800000,0.933215
1002080,-22390.800000,0.933691
1002100,-22381.200000,0.933752
1002120,-22376.400000,0.933435
1002140,-22383.600000,0.933350
1002160,-22398.400000,0.934338
1002180,-22392.800000,0.934583
1002200,-22402.000000,0.934668
1002220,-22414.800000,0.934387
1002240,-22411.600000,0.935413
1002260,-22409.600000,0.935034
1002280,-22390.400000,0.933679
1002300,-22397.600000,0.933435
1002320,-22380.400000,0.932996
1002340,-22384.400000,0.933130
1002360,-22377.200000,0.932947
1002380,-22366.800000,0.932935
1002400,-22384.000000,0.933740
1002420,-22390.000000,0.933923
1002440,-22364.000000,0.933447
1002460,-22359.600000,0.933643
1002480,-22369.600000,0.933838
1002500,-22380.000000,0.933740
1002520,-22377.200000,0.933655
1002540,-22389.600000,0.934070
1002560,-22379.200000,0.934106
1002580,-22382.000000,0.934387
1002600,-22366.000000,0.933667
1002620,-22380.400000,0.933643
1002640,-22370.800000,0.933594
1002660,-22386.000000,0.933936
1002680,-22392.800000,0.934082
1002700,-22407.600000,0.935071
1002720,-22407.600000,0.935242
1002740,-22396.000000,0.935022
1002760,-22412.800000,0.935364
1002780,-22418.000000,0.935645
1002800,-22409.200000,0.934912
1002820,-22420.400000,0.935840
1002840,-22425.600000,0.935107
1002860,-22450.000000,0.935266
1002880,-22414.400000,0.934741
1002900,-22414.000000,0.934656
1002920,-22413.200000,0.934900
1002940,-22410.800000,0.934912
1002960,-22408.800000,0.935022
1002980,-22420.800000,0.935571
1003000,-22413.600000,0.935583
1003020,-22424.400000,0.936133
1003040,-22407.600000,0.935559
1003060,-22410.800000,0.935059
1003080,-22390.000000,0.934900
1003100,-22376.400000,0.934277
1003120,-22411.200000,0.934961
1003140,-22414.400000,0.935632
1003160,-22399.200000,0.934705
1003180,-22411.600000,0.935303
1003200,-22430.400000,0.935339
1003220,-22392.400000,0.934192
1003240,-22385.600000,0.933582
1003260,-22384.400000,0.933765
1003280,-22379.200000,0.933777
1003300,-22376.800000,0.933313
1003320,-22382.000000,0.933337
1003340,-22389.200000,0.933813
1003360,-22413.600000,0.934705
1003380,-22412.400000,0.934705
1003400,-22424.000000,0.935315
1003420,-22413.600000,0.934705
1003440,-22403.200000,0.934033
1003460,-22398.000000,0.933887
1003480,-22405.600000,0.934106
1003500,-22403.200000,0.934351
1003520,-22394.000000,0.933691
1003540,-22392.000000,0.933643
1003560,-22388.400000,0.934106
1003580,-22398.400000,0.934094
1003600,-22387.600000,0.934155
1003620,-22405.200000,0.934949
1003640,-22407.200000,0.934424
1003660,-22405.600000,0.934790
1003680,-22415.600000,0.934827
1003700,-22414.400000,0.934534
1003720,-22409.600000,0.934167
1003740,-22414.800000,0.934521
1003760,-22420.800000,0.934937
1003780,-22401.200000,0.933386
1003800,-22414.800000,0.933740
1003820,-22421.200000,0.934265
1003840,-22426.000000,0.934290
1003860,-22404.400000,0.933289
1003880,-22402.800000,0.933191
1003900,-22402.000000,0.932800
1003920,-22406.000000,0.933362
