# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.163, Jz = 1.0000
step,H,delta^2
100000,-19081.200000,0.894934
100020,-19077.200000,0.894714
100040,-19076.000000,0.894495
100060,-19068.800000,0.894226
100080,-19074.800000,0.894019
100100,-19069.600000,0.894421
100120,-19074.400000,0.894299
100140,-19074.400000,0.894189
100160,-19078.800000,0.894031
100180,-19078.400000,0.894421
100200,-19076.400000,0.894226
100220,-19077.200000,0.894348
100240,-19082.400000,0.894556
100260,-19079.600000,0.894922
100280,-19080.800000,0.894714
100300,-19078.000000,0.894873
100320,-19081.600000,0.895288
100340,-19088.800000,0.895520
100360,-19087.600000,0.895520
100380,-19087.600000,0.895178
100400,-19085.600000,0.895117
100420,-19082.400000,0.895190
100440,-19079.200000,0.894897
100460,-19081.600000,0.894775
100480,-19081.200000,0.894788
100500,-19076.800000,0.894702
100520,-19078.000000,0.895117
100540,-19074.000000,0.895178
100560,-19080.000000,0.895276
100580,-19072.400000,0.894788
100600,-19073.600000,0.894385
100620,-19073.600000,0.894641
100640,-19074.800000,0.894800
100660,-19076.000000,0.894812
100680,-19076.800000,0.894812
100700,-19076.400000,0.894751
100720,-19078.000000,0.894946
100740,-19076.800000,0.894800
100760,-19075.600000,0.894702
100780,-19074.000000,0.894727
100800,-19075.600000,0.894836
100820,-19086.000000,0.895337
100840,-19076.800000,0.895178
100860,-19080.000000,0.895264
100880,-19081.200000,0.895203
100900,-19084.400000,0.895752
100920,-19080.400000,0.895386
100940,-19074.400000,0.895251
100960,-19084.800000,0.895459
100980,-19079.200000,0.895081
101000,-19076.400000,0.895093
101020,-19082.800000,0.895239
101040,-19077.600000,0.894861
101060,-19075.600000,0.894678
101080,-19080.000000,0.894910
101100,-19078.000000,0.894775
101120,-19077.600000,0.894885
101140,-19072.400000,0.894849
101160,-19077.600000,0.895190
101180,-19073.200000,0.895068
101200,-19072.400000,0.895056
101220,-19079.600000,0.895325
101240,-19078.000000,0.895264
101260,-19077.200000,0.895166
101280,-19077.200000,0.895044
101300,-19075.200000,0.895374
101320,-19081.200000,0.895764
101340,-19080.800000,0.895520
101360,-19082.800000,0.895593
101380,-19083.200000,0.895471
101400,-19084.800000,0.895544
101420,-19082.800000,0.895813
101440,-19084.800000,0.895752
101460,-19082.800000,0.895862
101480,-19080.800000,0.895837
101500,-19082.000000,0.895728
101520,-19082.800000,0.895471
101540,-19083.600000,0.895667
101560,-19082.800000,0.895593
101580,-19086.400000,0.895667
101600,-19081.600000,0.895410
101620,-19073.600000,0.894604
101640,-19076.800000,0.894861
101660,-19077.600000,0.895093
101680,-19072.800000,0.895093
101700,-19076.400000,0.894897
101720,-19079.200000,0.895435
101740,-19070.000000,0.894946
101760,-19086.800000,0.895825
101780,-19084.400000,0.895972
101800,-19086.000000,0.895471
101820,-19091.200000,0.895715
101840,-19087.600000,0.895801
101860,-19089.600000,0.895886
101880,-19089.600000,0.895374
101900,-19087.600000,0.895386
101920,-19089.200000,0.895447
101940,-19087.200000,0.895508
101960,-19085.200000,0.895605
101980,-19087.200000,0.895642
102000,-19094.000000,0.895740
102020,-19088.000000,0.895898
102040,-19088.400000,0.895935
102060,-19084.000000,0.895752
102080,-19085.200000,0.895886
102100,-19084.000000,0.895984
102120,-19084.400000,0.896252
102140,-19084.400000,0.896130
102160,-19088.000000,0.896326
102180,-19087.600000,0.896069
102200,-19089.200000,0.896167
102220,-19085.200000,0.896240
102240,-19084.800000,0.896619
102260,-19084.000000,0.896411
102280,-19088.400000,0.896606
102300,-19087.200000,0.896326
102320,-19086.400000,0.896204
102340,-19088.400000,0.896252
102360,-19079.200000,0.895862
102380,-19083.600000,0.895947
102400,-19086.400000,0.896130
102420,-19086.400000,0.895886
102440,-19084.400000,0.895850
102460,-19087.600000,0.896191
102480,-19083.600000,0.895984
102500,-19084.000000,0.895837
102520,-19082.800000,0.895801
102540,-19081.200000,0.895728
102560,-19080.400000,0.895618
102580,-19086.000000,0.895959
102600,-19085.600000,0.895691
102620,-19082.000000,0.895740
102640,-19080.400000,0.895569
102660,-19080.400000,0.895667
102680,-19081.200000,0.895764
102700,-19081.600000,0.895337
102720,-19087.200000,0.895435
102740,-19085.200000,0.895593
102760,-19081.600000,0.895398
102780,-19084.800000,0.895618
102800,-19083.200000,0.895972
102820,-19082.800000,0.895752
102840,-19080.800000,0.895117
102860,-19085.200000,0.895630
102880,-19084.400000,0.895471
102900,-19084.800000,0.895422
102920,-19080.800000,0.895129
102940,-19084.800000,0.895374
102960,-19079.600000,0.895447
102980,-19086.800000,0.895398
103000,-19077.600000,0.894824
103020,-19085.200000,0.895264
103040,-19081.600000,0.895361
103060,-19088.800000,0.895410
103080,-19081.600000,0.895178
103100,-19086.000000,0.895264
103120,-19082.400000,0.894849
103140,-19078.400000,0.894983
103160,-19088.000000,0.895520
103180,-19081.600000,0.895239
103200,-19084.400000,0.895154
103220,-19083.600000,0.894995
103240,-19081.200000,0.894763
103260,-19084.000000,0.894946
103280,-19084.800000,0.895264
103300,-19084.800000,0.895105
103320,-19084.000000,0.895398
103340,-19088.800000,0.895508
103360,-19085.200000,0.895349
103380,-19083.600000,0.895435
103400,-19086.800000,0.895618
103420,-19091.200000,0.895569
103440,-19091.600000,0.895715
103460,-19093.600000,0.895825
103480,-19095.600000,0.895996
103500,-19094.800000,0.895593
103520,-19100.800000,0.895874
103540,-19097.600000,0.895837
103560,-19096.000000,0.896045
103580,-19093.600000,0.896057
103600,-19091.200000,0.895483
103620,-19095.600000,0.895862
103640,-19101.200000,0.896265
103660,-19090.000000,0.896082
103680,-19095.600000,0.896179
103700,-19095.600000,0.896265
103720,-19094.400000,0.896155
103740,-19094.800000,0.896436
103760,-19092.000000,0.896423
103780,-19098.800000,0.896802
103800,-19093.200000,0.896497
103820,-19088.800000,0.896240
103840,-19088.400000,0.896179
103860,-19087.200000,0.896204
103880,-19088.400000,0.896497
103900,-19095.200000,0.896936
103920,-19099.600000,0.897156
103940,-19095.600000,0.896680
103960,-19092.400000,0.896692
103980,-19097.600000,0.896899
104000,-19092.000000,0.896313
104020,-19096.000000,0.896558
104040,-19094.800000,0.896338
104060,-19095.200000,0.896106
104080,-19096.000000,0.896436
104100,-19092.400000,0.896313
104120,-19096.000000,0.896423
104140,-19094.000000,0.896252
104160,-19095.200000,0.896313
104180,-19092.400000,0.896289
104200,-19087.600000,0.896301
104220,-19086.400000,0.895728
104240,-19094.800000,0.895984
104260,-19094.000000,0.895996
104280,-19087.600000,0.895630
104300,-19085.200000,0.895496
104320,-19085.600000,0.895496
104340,-19091.200000,0.895874
104360,-19090.000000,0.895886
104380,-19087.600000,0.895654
104400,-19088.000000,0.895874
104420,-19096.400000,0.896375
104440,-19090.000000,0.896252
104460,-19089.600000,0.896191
104480,-19089.600000,0.896204
104500,-19092.400000,0.896301
104520,-19086.000000,0.895984
