# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.857, Jz = 1.0000
step,H,delta^2
100000,-14550.000000,0.587866
100020,-14475.600000,0.585498
100040,-14557.600000,0.587048
100060,-14526.400000,0.589783
100080,-14585.600000,0.590369
100100,-14588.800000,0.589380
100120,-14530.400000,0.588062
100140,-14601.200000,0.593726
100160,-14590.800000,0.594348
100180,-14641.600000,0.595178
100200,-14620.400000,0.591858
100220,-14496.400000,0.587671
100240,-14528.400000,0.590479
100260,-14525.200000,0.592590
100280,-14601.200000,0.591235
100300,-14546.800000,0.591296
100320,-14608.000000,0.595630
100340,-14604.000000,0.592004
100360,-14601.600000,0.591187
100380,-14562.000000,0.593896
100400,-14512.000000,0.591382
100420,-14635.600000,0.595178
100440,-14604.800000,0.589844
100460,-14760.400000,0.596619
100480,-14728.800000,0.595508
100500,-14643.600000,0.597253
100520,-14715.200000,0.597314
100540,-14762.000000,0.597961
100560,-14688.400000,0.597131
100580,-14759.600000,0.598108
100600,-14803.200000,0.597131
100620,-14735.200000,0.597473
100640,-14711.200000,0.596375
100660,-14726.000000,0.599707
100680,-14771.200000,0.598926
100700,-14776.800000,0.602588
100720,-14725.600000,0.600134
100740,-14612.800000,0.596313
100760,-14751.600000,0.600916
100780,-14730.800000,0.596948
100800,-14769.600000,0.598486
100820,-14780.400000,0.600330
100840,-14697.600000,0.595374
100860,-14731.600000,0.602527
100880,-14748.400000,0.600305
100900,-14934.400000,0.606580
100920,-14802.000000,0.604468
100940,-14796.000000,0.602502
100960,-14820.400000,0.604358
100980,-14802.800000,0.606299
101000,-14882.400000,0.604578
101020,-14886.400000,0.605798
101040,-14837.200000,0.604663
101060,-14793.600000,0.602686
101080,-14766.000000,0.600708
101100,-14689.200000,0.597729
101120,-14844.400000,0.604761
101140,-14762.800000,0.601331
101160,-14745.200000,0.600024
101180,-14706.000000,0.595837
101200,-14702.000000,0.596521
101220,-14745.600000,0.599585
101240,-14690.800000,0.596484
101260,-14728.000000,0.599121
101280,-14764.400000,0.596387
101300,-14816.800000,0.602405
101320,-14752.000000,0.601978
101340,-14762.800000,0.602307
101360,-14808.800000,0.603027
101380,-14813.600000,0.604529
101400,-14778.400000,0.604590
101420,-14785.600000,0.602930
101440,-14813.600000,0.600134
101460,-14753.200000,0.599109
101480,-14704.400000,0.597437
101500,-14677.600000,0.594092
101520,-14637.200000,0.589624
101540,-14541.200000,0.589209
101560,-14677.600000,0.594128
101580,-14671.200000,0.593774
101600,-14717.600000,0.593848
101620,-14694.800000,0.594482
101640,-14802.000000,0.596570
101660,-14692.000000,0.593982
101680,-14676.800000,0.593677
101700,-14665.200000,0.589270
101720,-14634.400000,0.590051
101740,-14540.000000,0.589404
101760,-14618.400000,0.591125
101780,-14546.400000,0.587585
101800,-14503.200000,0.587573
101820,-14554.400000,0.587671
101840,-14566.400000,0.589124
101860,-14502.800000,0.583203
101880,-14517.200000,0.583374
101900,-14588.800000,0.588696
101920,-14539.200000,0.587817
101940,-14460.400000,0.583704
101960,-14549.200000,0.585571
101980,-14550.800000,0.590186
102000,-14650.000000,0.591003
102020,-14633.600000,0.592627
102040,-14607.200000,0.590991
102060,-14756.400000,0.595825
102080,-14702.400000,0.595715
102100,-14691.600000,0.593945
102120,-14451.600000,0.585913
102140,-14612.800000,0.586157
102160,-14635.200000,0.589001
102180,-14616.800000,0.588708
102200,-14650.800000,0.589746
102220,-14597.200000,0.591113
102240,-14651.600000,0.589844
102260,-14660.400000,0.590295
102280,-14572.800000,0.587622
102300,-14644.400000,0.589233
102320,-14680.000000,0.590710
102340,-14609.200000,0.590063
102360,-14656.000000,0.590027
102380,-14697.600000,0.594763
102400,-14681.200000,0.594519
102420,-14740.800000,0.595313
102440,-14748.800000,0.595605
102460,-14704.800000,0.598230
102480,-14763.600000,0.598584
