# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 4.837, Jz = 1.0000
step,H,delta^2
100000,-6552.400000,0.231970
100020,-6567.600000,0.233875
100040,-6518.800000,0.225610
100060,-6471.600000,0.225464
100080,-6554.400000,0.229272
100100,-6582.400000,0.231238
100120,-6524.800000,0.231213
100140,-6616.000000,0.231592
100160,-6552.400000,0.235059
100180,-6625.600000,0.230066
100200,-6558.400000,0.233850
100220,-6465.200000,0.231262
100240,-6747.200000,0.235693
100260,-6530.400000,0.230811
100280,-6668.000000,0.231433
100300,-6497.600000,0.229431
100320,-6500.000000,0.233264
100340,-6634.800000,0.235864
100360,-6637.600000,0.232361
100380,-6510.800000,0.230066
100400,-6513.200000,0.231189
100420,-6606.000000,0.238843
100440,-6602.800000,0.235522
100460,-6654.000000,0.235120
100480,-6780.800000,0.233447
100500,-6785.600000,0.232471
100520,-6659.200000,0.235229
100540,-6653.200000,0.237500
100560,-6720.800000,0.237671
100580,-6734.800000,0.241638
100600,-6844.000000,0.242712
100620,-6733.600000,0.238562
100640,-6822.800000,0.240857
100660,-6743.600000,0.237805
100680,-6819.200000,0.243604
100700,-6736.000000,0.236938
100720,-6656.000000,0.236462
100740,-6601.600000,0.230017
100760,-6765.200000,0.236707
100780,-6692.000000,0.237219
100800,-6569.200000,0.235449
100820,-6560.000000,0.231165
100840,-6714.800000,0.238135
100860,-6630.800000,0.233960
100880,-6716.400000,0.237329
100900,-6686.800000,0.237646
100920,-6704.000000,0.242615
100940,-6648.400000,0.234143
100960,-6633.600000,0.233325
100980,-6689.200000,0.241101
101000,-6650.000000,0.240967
101020,-6743.600000,0.238257
101040,-6778.800000,0.239136
101060,-6814.800000,0.243066
101080,-6600.800000,0.238147
101100,-6725.200000,0.236267
101120,-6683.600000,0.235437
101140,-6738.400000,0.245459
101160,-6710.000000,0.237976
101180,-6819.200000,0.238440
101200,-6637.200000,0.236938
101220,-6654.000000,0.229297
101240,-6717.200000,0.232190
101260,-6694.000000,0.238293
101280,-6668.000000,0.237842
101300,-6666.400000,0.237219
101320,-6597.200000,0.239075
101340,-6612.000000,0.236206
101360,-6589.200000,0.237781
101380,-6707.200000,0.238354
101400,-6652.800000,0.241064
101420,-6724.800000,0.238477
101440,-6707.200000,0.238696
101460,-6740.800000,0.236780
101480,-6764.400000,0.234180
101500,-6598.400000,0.232800
101520,-6642.400000,0.236902
101540,-6621.200000,0.235010
101560,-6661.600000,0.233325
101580,-6555.600000,0.234021
101600,-6593.600000,0.234741
101620,-6591.600000,0.235327
101640,-6469.600000,0.228052
101660,-6707.200000,0.233997
101680,-6504.400000,0.232568
101700,-6507.600000,0.232239
101720,-6564.400000,0.230505
101740,-6566.800000,0.235303
101760,-6609.200000,0.233569
101780,-6552.800000,0.231628
101800,-6550.000000,0.234558
101820,-6463.600000,0.232092
101840,-6489.200000,0.228613
101860,-6569.200000,0.227441
101880,-6457.200000,0.228479
101900,-6566.400000,0.226501
101920,-6461.200000,0.228174
101940,-6612.800000,0.231213
101960,-6554.000000,0.233813
101980,-6554.800000,0.228699
102000,-6583.200000,0.234314
102020,-6438.400000,0.229724
102040,-6550.400000,0.232239
102060,-6614.400000,0.229126
102080,-6541.200000,0.231189
102100,-6517.600000,0.229407
102120,-6598.800000,0.236719
102140,-6413.600000,0.230347
102160,-6504.000000,0.229724
102180,-6586.400000,0.232520
102200,-6624.800000,0.230005
102220,-6536.000000,0.232849
102240,-6644.400000,0.242078
102260,-6732.400000,0.234607
102280,-6761.600000,0.235913
102300,-6654.000000,0.241138
102320,-6706.800000,0.237207
102340,-6648.800000,0.235754
102360,-6584.000000,0.234766
102380,-6636.800000,0.234106
102400,-6625.200000,0.236731
102420,-6517.200000,0.233020
102440,-6452.800000,0.233142
102460,-6583.200000,0.239819
102480,-6718.000000,0.240771
102500,-6596.000000,0.232312
102520,-6594.800000,0.238049
102540,-6630.000000,0.234766
102560,-6650.800000,0.240955
