# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 3.531, Jz = 1.0000
step,H,delta^2
100000,-16902.800000,0.692810
100020,-16833.200000,0.692407
100040,-16795.200000,0.692969
100060,-16873.600000,0.693530
100080,-16856.400000,0.695007
100100,-16746.800000,0.688818
100120,-16721.600000,0.685388
100140,-16746.400000,0.687915
100160,-16723.200000,0.685535
100180,-16664.800000,0.683044
100200,-16708.800000,0.685950
100220,-16759.200000,0.691272
100240,-16895.200000,0.695300
100260,-16803.600000,0.690393
100280,-16781.600000,0.688635
100300,-16685.200000,0.685559
100320,-16782.800000,0.688062
100340,-16764.800000,0.687646
100360,-16834.400000,0.691516
100380,-16747.200000,0.687231
100400,-16735.600000,0.688281
100420,-16782.800000,0.691357
100440,-16850.000000,0.691272
100460,-16763.200000,0.689429
100480,-16835.200000,0.692566
100500,-16834.400000,0.692590
100520,-16951.600000,0.697510
100540,-16902.800000,0.694019
100560,-16915.200000,0.691968
100580,-16920.000000,0.693140
100600,-16932.400000,0.695068
100620,-16947.600000,0.696106
100640,-16961.200000,0.696655
100660,-16957.600000,0.696143
100680,-16916.400000,0.695532
100700,-16988.000000,0.698889
100720,-16966.800000,0.696179
100740,-17016.800000,0.700464
100760,-16987.200000,0.700452
100780,-16936.400000,0.698328
100800,-17010.800000,0.699353
100820,-16946.800000,0.697131
100840,-16894.800000,0.696008
100860,-16998.800000,0.697913
100880,-17024.400000,0.697278
100900,-17020.000000,0.698267
100920,-16882.000000,0.694421
100940,-16819.600000,0.691760
100960,-16834.000000,0.690845
100980,-16952.400000,0.694958
101000,-16887.200000,0.692163
101020,-16880.000000,0.691895
101040,-16888.800000,0.691846
101060,-16823.200000,0.690125
101080,-16856.800000,0.690991
101100,-16873.200000,0.689539
101120,-16815.600000,0.688562
101140,-16806.400000,0.686743
101160,-16775.600000,0.686511
101180,-16796.800000,0.689160
101200,-16877.600000,0.691223
101220,-16992.800000,0.696655
101240,-16930.400000,0.695520
101260,-16884.400000,0.694360
101280,-16895.200000,0.695569
101300,-16881.600000,0.695166
101320,-16809.600000,0.689526
101340,-16813.600000,0.690137
101360,-16871.200000,0.694141
101380,-16815.600000,0.689246
101400,-16904.400000,0.692542
101420,-16866.000000,0.689075
101440,-16877.600000,0.691003
101460,-16912.000000,0.694250
101480,-16826.800000,0.691248
101500,-16844.400000,0.692224
101520,-16810.800000,0.692810
101540,-16886.000000,0.695154
101560,-16845.600000,0.691052
101580,-16868.800000,0.690039
101600,-16832.800000,0.691772
101620,-16828.000000,0.692810
101640,-16802.400000,0.690369
101660,-16876.000000,0.693848
101680,-16893.200000,0.693298
101700,-16821.200000,0.691772
