# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.082, Jz = 1.0000
step,H,delta^2
100000,-18501.600000,0.865894
100020,-18500.000000,0.866016
100040,-18504.000000,0.865906
100060,-18500.800000,0.865735
100080,-18504.800000,0.865845
100100,-18510.000000,0.866064
100120,-18507.600000,0.865979
100140,-18508.800000,0.865930
100160,-18506.000000,0.866003
100180,-18507.200000,0.866492
100200,-18508.000000,0.866577
100220,-18511.600000,0.866553
100240,-18512.400000,0.866565
100260,-18504.800000,0.866211
100280,-18510.400000,0.866699
100300,-18509.600000,0.866479
100320,-18512.000000,0.866833
100340,-18510.000000,0.866626
100360,-18514.400000,0.866626
100380,-18511.600000,0.866748
100400,-18511.200000,0.866553
100420,-18510.400000,0.866553
100440,-18515.600000,0.866626
100460,-18515.200000,0.866870
100480,-18514.800000,0.866699
100500,-18512.800000,0.866797
100520,-18509.600000,0.866577
100540,-18512.400000,0.866748
100560,-18512.000000,0.866626
100580,-18512.400000,0.866626
100600,-18513.200000,0.866638
100620,-18515.200000,0.866797
100640,-18506.800000,0.866541
100660,-18516.000000,0.866663
100680,-18506.800000,0.866443
100700,-18509.600000,0.866443
100720,-18515.600000,0.866919
100740,-18515.200000,0.866736
100760,-18517.600000,0.866968
100780,-18515.600000,0.866858
100800,-18517.200000,0.867114
100820,-18516.000000,0.867151
100840,-18515.600000,0.866870
100860,-18510.000000,0.866846
100880,-18518.800000,0.867126
100900,-18515.200000,0.866907
100920,-18514.800000,0.866907
100940,-18517.200000,0.866943
100960,-18514.800000,0.866931
100980,-18521.200000,0.867419
101000,-18518.000000,0.867480
101020,-18515.600000,0.867456
101040,-18510.800000,0.867053
101060,-18516.400000,0.867224
101080,-18520.400000,0.867529
101100,-18516.400000,0.867627
101120,-18516.800000,0.867322
101140,-18516.800000,0.867261
101160,-18520.000000,0.867419
101180,-18514.000000,0.867175
101200,-18521.600000,0.867322
101220,-18519.200000,0.867065
101240,-18519.200000,0.867029
101260,-18521.600000,0.867249
101280,-18523.600000,0.867603
101300,-18522.000000,0.867468
101320,-18518.800000,0.867358
101340,-18512.000000,0.867029
101360,-18516.800000,0.867029
101380,-18519.600000,0.867163
101400,-18516.800000,0.867163
101420,-18514.800000,0.867224
101440,-18522.400000,0.867175
101460,-18524.800000,0.867407
101480,-18516.000000,0.866870
101500,-18522.000000,0.867273
101520,-18524.000000,0.867346
101540,-18521.600000,0.867139
101560,-18524.400000,0.867249
101580,-18515.600000,0.866833
101600,-18517.200000,0.866760
101620,-18522.800000,0.867261
101640,-18522.800000,0.867212
101660,-18517.200000,0.866956
101680,-18515.200000,0.866748
101700,-18510.000000,0.866724
101720,-18517.600000,0.867114
101740,-18512.000000,0.866919
101760,-18516.400000,0.866956
101780,-18513.200000,0.867017
101800,-18519.200000,0.867102
101820,-18512.000000,0.866882
101840,-18515.200000,0.867114
101860,-18521.200000,0.867395
101880,-18514.400000,0.867017
101900,-18517.200000,0.867273
101920,-18513.200000,0.867200
101940,-18510.000000,0.866992
101960,-18518.000000,0.867139
101980,-18516.000000,0.866980
102000,-18516.000000,0.867212
102020,-18518.800000,0.867395
102040,-18517.600000,0.866870
102060,-18515.200000,0.866992
102080,-18512.800000,0.866992
102100,-18514.400000,0.867041
102120,-18517.600000,0.867017
102140,-18517.600000,0.867163
102160,-18514.400000,0.866589
102180,-18514.800000,0.866663
102200,-18519.600000,0.866895
102220,-18512.000000,0.866699
102240,-18515.200000,0.866760
102260,-18516.800000,0.866956
102280,-18513.200000,0.866931
102300,-18518.000000,0.867065
102320,-18513.600000,0.866968
102340,-18520.400000,0.867334
102360,-18513.600000,0.866833
102380,-18515.600000,0.866980
102400,-18514.800000,0.867212
102420,-18518.400000,0.867029
102440,-18526.000000,0.867444
102460,-18522.400000,0.867297
102480,-18513.600000,0.867212
102500,-18515.200000,0.866919
102520,-18512.400000,0.866931
102540,-18518.000000,0.867078
102560,-18516.400000,0.867004
102580,-18517.600000,0.867163
102600,-18518.800000,0.867200
102620,-18516.800000,0.867273
102640,-18518.400000,0.867371
102660,-18522.800000,0.867615
102680,-18524.400000,0.867651
102700,-18521.600000,0.867493
102720,-18527.200000,0.867859
102740,-18525.600000,0.867578
102760,-18529.600000,0.867590
102780,-18524.800000,0.867700
102800,-18525.600000,0.867688
102820,-18521.600000,0.867419
102840,-18522.000000,0.867627
102860,-18526.000000,0.867725
102880,-18524.400000,0.867786
102900,-18520.400000,0.867456
102920,-18528.400000,0.867773
102940,-18531.600000,0.867859
102960,-18528.000000,0.867847
102980,-18530.800000,0.867908
103000,-18524.800000,0.867896
103020,-18524.000000,0.867944
103040,-18527.600000,0.868152
103060,-18526.800000,0.867847
103080,-18527.200000,0.867883
