# Ensemble size: 10, Sample period: 20, Burn in steps: 1000000, Samples: 1000
# L = 32, Lz = 8, T = 1.980, Jz = 1.0000
step,H,delta^2
1000000,-22268.400000,0.932727
1000020,-22286.000000,0.932751
1000040,-22271.200000,0.932434
1000060,-22264.400000,0.931848
1000080,-22263.600000,0.932446
1000100,-22265.200000,0.932458
1000120,-22254.400000,0.931738
1000140,-22264.000000,0.931409
1000160,-22248.400000,0.931201
1000180,-22260.000000,0.931372
1000200,-22240.800000,0.930554
1000220,-22261.200000,0.931201
1000240,-22279.200000,0.932153
1000260,-22244.400000,0.930383
1000280,-22261.200000,0.931213
1000300,-22258.800000,0.931494
1000320,-22256.800000,0.931519
1000340,-22248.400000,0.931689
1000360,-22238.000000,0.930615
1000380,-22256.400000,0.931543
1000400,-22264.000000,0.931799
1000420,-22248.000000,0.931653
1000440,-22240.400000,0.931128
1000460,-22252.400000,0.930310
1000480,-22257.600000,0.931274
1000500,-22270.800000,0.931897
1000520,-22268.000000,0.931421
1000540,-22258.800000,0.931506
1000560,-22261.600000,0.931824
1000580,-22267.200000,0.931970
1000600,-22255.200000,0.931665
1000620,-22262.000000,0.932129
1000640,-22272.000000,0.931934
1000660,-22266.400000,0.931238
1000680,-22274.000000,0.932153
1000700,-22250.000000,0.931396
1000720,-22251.200000,0.931335
1000740,-22260.800000,0.931116
1000760,-22238.800000,0.930090
1000780,-22250.800000,0.930542
1000800,-22240.000000,0.929993
1000820,-22258.000000,0.931128
1000840,-22244.000000,0.930493
1000860,-22258.800000,0.931140
1000880,-22250.400000,0.930518
1000900,-22276.000000,0.931995
1000920,-22266.800000,0.931824
1000940,-22272.800000,0.931958
1000960,-22266.800000,0.931018
1000980,-22266.800000,0.931165
1001000,-22242.000000,0.929871
1001020,-22242.000000,0.929883
1001040,-22244.400000,0.929700
1001060,-22228.800000,0.929700
1001080,-22221.200000,0.930139
1001100,-22247.200000,0.931885
1001120,-22259.200000,0.931653
1001140,-22270.800000,0.932031
1001160,-22256.000000,0.931726
1001180,-22296.000000,0.932751
1001200,-22301.600000,0.933997
1001220,-22274.000000,0.931982
1001240,-22275.600000,0.932190
1001260,-22262.000000,0.931665
1001280,-22280.400000,0.932007
1001300,-22273.200000,0.931812
1001320,-22269.200000,0.932886
1001340,-22277.600000,0.933142
1001360,-22268.400000,0.932019
1001380,-22233.600000,0.930701
1001400,-22232.000000,0.931055
1001420,-22264.800000,0.931946
1001440,-22257.200000,0.931506
1001460,-22222.000000,0.930542
1001480,-22228.000000,0.930530
1001500,-22229.600000,0.930591
1001520,-22222.400000,0.930859
1001540,-22236.400000,0.930591
1001560,-22217.600000,0.930310
