# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 1.408, Jz = 1.0000
step,H,delta^2
100000,-20181.600000,0.916052
100020,-20183.600000,0.916699
100040,-20174.400000,0.916309
100060,-20178.400000,0.916040
100080,-20178.800000,0.916077
100100,-20177.200000,0.916406
100120,-20166.000000,0.916101
100140,-20168.400000,0.916284
100160,-20176.400000,0.916138
100180,-20164.800000,0.915784
100200,-20165.200000,0.915845
100220,-20160.400000,0.915320
100240,-20170.400000,0.916016
100260,-20166.800000,0.915930
100280,-20168.800000,0.916589
100300,-20167.200000,0.916235
100320,-20167.200000,0.916553
100340,-20166.000000,0.916357
100360,-20169.600000,0.916724
100380,-20178.400000,0.916797
100400,-20174.800000,0.916589
100420,-20172.400000,0.916833
100440,-20166.800000,0.916174
100460,-20164.400000,0.916370
100480,-20172.400000,0.916846
100500,-20174.800000,0.917285
100520,-20177.600000,0.917871
100540,-20187.200000,0.917944
100560,-20178.800000,0.917297
100580,-20174.800000,0.917737
100600,-20179.200000,0.917639
100620,-20175.600000,0.917310
100640,-20180.000000,0.917590
100660,-20182.400000,0.917542
100680,-20171.200000,0.917004
100700,-20170.400000,0.916943
100720,-20172.400000,0.917175
100740,-20159.200000,0.916956
100760,-20167.600000,0.916492
100780,-20171.600000,0.916492
100800,-20162.000000,0.916150
100820,-20164.800000,0.916138
100840,-20171.200000,0.916064
100860,-20183.200000,0.916357
100880,-20176.800000,0.916284
100900,-20178.000000,0.916418
100920,-20173.200000,0.916064
100940,-20172.400000,0.915674
100960,-20171.200000,0.915527
100980,-20178.800000,0.915967
101000,-20178.400000,0.916113
101020,-20177.600000,0.916077
101040,-20182.400000,0.916492
101060,-20177.600000,0.916272
101080,-20181.200000,0.916223
101100,-20173.600000,0.915906
101120,-20184.000000,0.916760
101140,-20180.000000,0.916846
101160,-20180.800000,0.916895
101180,-20169.600000,0.916394
101200,-20176.000000,0.916846
101220,-20180.000000,0.917712
101240,-20172.800000,0.916614
101260,-20192.000000,0.917444
101280,-20182.000000,0.916907
101300,-20198.400000,0.918408
101320,-20200.000000,0.918896
101340,-20184.000000,0.918250
101360,-20187.200000,0.918127
101380,-20189.600000,0.918274
101400,-20182.000000,0.917896
101420,-20184.800000,0.918030
101440,-20190.000000,0.917822
101460,-20183.600000,0.917603
101480,-20184.000000,0.917712
101500,-20184.800000,0.917822
101520,-20183.200000,0.916956
101540,-20187.600000,0.917297
101560,-20178.400000,0.917383
101580,-20194.800000,0.917517
101600,-20191.200000,0.917383
101620,-20191.600000,0.917297
101640,-20188.800000,0.917334
101660,-20186.800000,0.917078
101680,-20186.800000,0.917078
101700,-20188.000000,0.917456
101720,-20201.600000,0.917896
101740,-20196.000000,0.918347
