# Ensemble size: 10, Sample period: 20, Burn in steps: 100000, Samples: 1000
# L = 32, Lz = 8, T = 2.714, Jz = 1.0000
step,H,delta^2
100000,-20626.400000,0.858826
100020,-20646.000000,0.859045
100040,-20630.400000,0.860022
100060,-20619.600000,0.860535
100080,-20591.200000,0.858069
100100,-20634.800000,0.859412
100120,-20684.400000,0.862512
100140,-20729.600000,0.863232
100160,-20660.000000,0.860034
100180,-20631.200000,0.859937
100200,-20651.600000,0.860889
100220,-20702.000000,0.862793
100240,-20721.600000,0.863452
100260,-20749.200000,0.864429
100280,-20724.400000,0.863342
100300,-20773.600000,0.864832
100320,-20757.200000,0.865662
100340,-20694.000000,0.863391
100360,-20765.200000,0.864502
100380,-20678.800000,0.861182
100400,-20720.800000,0.864685
100420,-20727.200000,0.864819
100440,-20713.600000,0.862866
100460,-20720.400000,0.864417
100480,-20729.200000,0.864307
100500,-20742.000000,0.864246
100520,-20725.600000,0.865845
100540,-20730.800000,0.865771
100560,-20716.400000,0.863623
100580,-20761.600000,0.865820
100600,-20748.800000,0.866589
100620,-20773.600000,0.865259
100640,-20784.000000,0.866797
100660,-20777.200000,0.865125
100680,-20752.000000,0.865686
100700,-20702.800000,0.865320
100720,-20734.400000,0.866736
100740,-20772.400000,0.865137
100760,-20740.400000,0.864307
100780,-20770.000000,0.865271
100800,-20697.600000,0.863403
100820,-20741.600000,0.863953
100840,-20760.400000,0.865076
100860,-20769.600000,0.867249
100880,-20752.800000,0.866357
100900,-20740.000000,0.864221
100920,-20766.400000,0.864624
100940,-20746.400000,0.864160
100960,-20742.000000,0.864319
100980,-20770.800000,0.863831
101000,-20787.600000,0.867371
101020,-20748.400000,0.865881
101040,-20789.200000,0.866846
101060,-20749.200000,0.867285
101080,-20806.800000,0.869250
101100,-20815.600000,0.868188
101120,-20721.200000,0.864709
101140,-20711.200000,0.864392
101160,-20664.400000,0.862927
101180,-20704.000000,0.863416
101200,-20718.800000,0.864404
101220,-20681.600000,0.863281
101240,-20686.000000,0.864270
101260,-20699.600000,0.865259
101280,-20721.200000,0.864624
101300,-20766.000000,0.868152
101320,-20814.400000,0.867737
101340,-20761.600000,0.864404
101360,-20773.600000,0.865979
101380,-20742.800000,0.864685
101400,-20806.800000,0.866235
101420,-20709.200000,0.863281
101440,-20718.800000,0.862952
101460,-20691.200000,0.860901
101480,-20670.000000,0.861560
101500,-20651.600000,0.859949
101520,-20638.000000,0.859351
101540,-20664.400000,0.860193
101560,-20659.200000,0.860974
101580,-20704.800000,0.863062
101600,-20698.400000,0.862695
101620,-20745.600000,0.865112
101640,-20783.200000,0.867358
101660,-20814.000000,0.866541
101680,-20844.800000,0.868396
101700,-20827.200000,0.867505
101720,-20812.000000,0.866003
101740,-20774.400000,0.865283
101760,-20783.600000,0.866516
101780,-20764.800000,0.864673
101800,-20772.800000,0.865540
101820,-20782.400000,0.865405
101840,-20780.000000,0.865271
101860,-20762.000000,0.865088
101880,-20741.200000,0.865527
101900,-20767.600000,0.866077
101920,-20811.200000,0.867590
101940,-20759.600000,0.865027
101960,-20809.600000,0.866785
101980,-20801.200000,0.866797
102000,-20768.400000,0.865161
102020,-20827.200000,0.866638
102040,-20821.600000,0.867078
102060,-20779.200000,0.865466
102080,-20768.800000,0.865979
102100,-20804.400000,0.866541
102120,-20785.600000,0.866174
102140,-20755.200000,0.867383
102160,-20729.200000,0.864417
102180,-20795.600000,0.866687
102200,-20816.800000,0.866394
102220,-20796.000000,0.867590
102240,-20792.800000,0.867188
102260,-20809.200000,0.866101
102280,-20740.800000,0.864258
102300,-20744.400000,0.864001
102320,-20736.400000,0.863879
102340,-20676.000000,0.861389
102360,-20749.600000,0.864514
102380,-20775.600000,0.865845
102400,-20749.600000,0.865112
102420,-20728.000000,0.863965
102440,-20703.600000,0.863794
102460,-20726.000000,0.864001
102480,-20708.400000,0.862732
102500,-20745.200000,0.863684
102520,-20703.600000,0.861816
102540,-20696.800000,0.861719
102560,-20630.000000,0.859131
102580,-20674.800000,0.859827
102600,-20711.200000,0.861438
102620,-20702.000000,0.861731
102640,-20699.600000,0.860632
102660,-20681.200000,0.862012
102680,-20685.200000,0.862598
102700,-20638.000000,0.859973
102720,-20644.400000,0.860803
102740,-20624.800000,0.859656
102760,-20632.800000,0.859802
102780,-20671.200000,0.861731
102800,-20628.800000,0.860034
102820,-20677.600000,0.860583
102840,-20757.600000,0.865295
102860,-20722.000000,0.864270
102880,-20721.200000,0.863892
102900,-20689.200000,0.862903
102920,-20716.800000,0.863062
102940,-20760.000000,0.863892
102960,-20751.200000,0.864819
102980,-20676.800000,0.861914
103000,-20715.200000,0.864368
103020,-20652.800000,0.860571
103040,-20724.000000,0.862976
103060,-20728.400000,0.864502
103080,-20683.200000,0.862231
103100,-20688.000000,0.862256
103120,-20721.600000,0.863623
103140,-20758.400000,0.864172
103160,-20766.800000,0.863574
103180,-20745.600000,0.863257
103200,-20684.800000,0.860645
103220,-20678.400000,0.861353
103240,-20758.400000,0.864343
103260,-20773.200000,0.866980
103280,-20768.000000,0.865588
103300,-20712.000000,0.863098
103320,-20704.400000,0.862720
103340,-20727.200000,0.865039
103360,-20752.800000,0.863660
103380,-20717.600000,0.862024
103400,-20689.200000,0.862488
103420,-20716.800000,0.863281
103440,-20726.800000,0.861914
103460,-20666.400000,0.861438
103480,-20636.000000,0.860803
103500,-20680.800000,0.860742
103520,-20685.600000,0.859741
103540,-20740.000000,0.861072
103560,-20730.000000,0.860779
103580,-20700.800000,0.858838
103600,-20671.200000,0.860583
103620,-20668.800000,0.860547
103640,-20694.000000,0.862024
103660,-20653.600000,0.859949
103680,-20698.400000,0.861865
103700,-20698.800000,0.859875
103720,-20706.000000,0.861829
103740,-20719.600000,0.862183
103760,-20686.000000,0.861743
103780,-20665.200000,0.860278
103800,-20660.800000,0.860315
103820,-20620.400000,0.858838
103840,-20642.800000,0.860254
103860,-20640.000000,0.860669
103880,-20685.200000,0.861902
103900,-20710.800000,0.864465
103920,-20699.200000,0.863135
103940,-20703.600000,0.864062
103960,-20771.200000,0.865247
103980,-20736.000000,0.865869
104000,-20712.800000,0.864917
104020,-20764.400000,0.866357
104040,-20704.800000,0.864905
104060,-20806.000000,0.867407
104080,-20776.400000,0.865796
104100,-20797.200000,0.867188
104120,-20800.000000,0.865930
104140,-20807.200000,0.865833
104160,-20752.400000,0.863684
104180,-20797.200000,0.867725
104200,-20781.600000,0.866382
104220,-20822.800000,0.867883
104240,-20822.000000,0.868396
104260,-20839.600000,0.868457
104280,-20842.800000,0.869263
104300,-20795.200000,0.866882
104320,-20764.400000,0.866077
104340,-20769.600000,0.866650
104360,-20713.600000,0.866748
104380,-20730.800000,0.867456
104400,-20715.600000,0.866235
104420,-20679.200000,0.864185
104440,-20729.200000,0.866760
104460,-20734.000000,0.865686
104480,-20709.200000,0.865002
104500,-20659.200000,0.863232
104520,-20706.800000,0.865710
104540,-20717.200000,0.865100
104560,-20741.200000,0.865625
104580,-20680.000000,0.862744
104600,-20728.000000,0.863501
104620,-20726.800000,0.864331
104640,-20721.200000,0.863501
104660,-20785.200000,0.865442
104680,-20806.000000,0.865405
104700,-20773.600000,0.865149
104720,-20789.200000,0.865808
104740,-20742.800000,0.864331
104760,-20712.800000,0.861975
104780,-20708.000000,0.862793
104800,-20692.800000,0.862024
104820,-20727.600000,0.864270
104840,-20706.800000,0.863281
104860,-20673.600000,0.861218
104880,-20721.600000,0.861963
104900,-20782.800000,0.864282
104920,-20747.200000,0.862488
104940,-20750.400000,0.863538
104960,-20762.800000,0.863782
104980,-20738.800000,0.865247
105000,-20750.400000,0.866589
105020,-20758.800000,0.865125
105040,-20734.800000,0.864734
105060,-20716.400000,0.862915
105080,-20734.000000,0.864319
105100,-20735.200000,0.864893
105120,-20692.000000,0.863452
105140,-20714.400000,0.864197
105160,-20655.600000,0.860742
105180,-20667.600000,0.862549
105200,-20641.600000,0.858569
105220,-20689.600000,0.862170
105240,-20691.600000,0.861267
105260,-20783.200000,0.864636
105280,-20749.200000,0.864465
105300,-20742.000000,0.863745
105320,-20800.400000,0.865564
105340,-20772.400000,0.865747
105360,-20769.600000,0.865051
105380,-20778.800000,0.865454
105400,-20764.800000,0.866199
105420,-20766.800000,0.864954
105440,-20702.000000,0.863281
105460,-20726.000000,0.864380
105480,-20711.600000,0.863257
105500,-20684.000000,0.863318
105520,-20697.600000,0.863525
105540,-20712.000000,0.863037
105560,-20718.400000,0.865588
105580,-20728.400000,0.864624
105600,-20701.600000,0.865027
105620,-20677.200000,0.863867
105640,-20706.000000,0.866296
105660,-20716.400000,0.864893
105680,-20629.600000,0.861829
105700,-20651.200000,0.862268
105720,-20703.600000,0.865173
105740,-20711.200000,0.863550
105760,-20727.600000,0.864771
105780,-20812.000000,0.868213
105800,-20812.000000,0.867920
105820,-20791.200000,0.869055
105840,-20792.400000,0.869922
105860,-20808.000000,0.870325
105880,-20746.000000,0.866174
105900,-20742.400000,0.865747
105920,-20705.600000,0.863818
105940,-20758.800000,0.865747
105960,-20762.800000,0.864966
105980,-20770.400000,0.867139
106000,-20808.400000,0.869189
106020,-20780.800000,0.866187
106040,-20758.000000,0.866748
106060,-20767.200000,0.865186
106080,-20780.800000,0.866174
106100,-20747.600000,0.864929
106120,-20720.800000,0.863721
106140,-20753.200000,0.865857
106160,-20748.400000,0.864600
106180,-20761.200000,0.865100
106200,-20753.600000,0.864600
106220,-20735.600000,0.863928
106240,-20701.600000,0.863770
106260,-20692.000000,0.862854
106280,-20746.800000,0.864014
106300,-20766.000000,0.864722
106320,-20746.000000,0.863281
106340,-20706.400000,0.862146
106360,-20757.600000,0.863098
106380,-20756.800000,0.863757
106400,-20734.000000,0.862000
106420,-20709.600000,0.861938
106440,-20704.400000,0.861292
106460,-20701.200000,0.862024
106480,-20738.800000,0.863965
106500,-20662.400000,0.860425
106520,-20711.200000,0.861536
106540,-20723.200000,0.861365
106560,-20662.800000,0.859448
106580,-20643.200000,0.859717
106600,-20649.200000,0.859131
106620,-20679.200000,0.861450
106640,-20689.200000,0.861609
106660,-20662.000000,0.860669
106680,-20663.200000,0.859692
106700,-20681.200000,0.860938
106720,-20703.600000,0.862939
106740,-20676.800000,0.862109
106760,-20608.000000,0.859436
106780,-20648.800000,0.860034
106800,-20710.000000,0.862598
106820,-20695.600000,0.861218
106840,-20707.600000,0.861804
106860,-20718.800000,0.861292
106880,-20711.200000,0.860156
106900,-20708.400000,0.863501
106920,-20657.200000,0.860730
106940,-20652.400000,0.860559
106960,-20625.600000,0.859302
106980,-20671.600000,0.861011
107000,-20662.400000,0.861108
107020,-20610.800000,0.858887
107040,-20640.000000,0.861316
107060,-20657.600000,0.860974
107080,-20749.600000,0.863550
107100,-20734.400000,0.864185
107120,-20652.800000,0.860376
107140,-20666.400000,0.861304
107160,-20696.800000,0.861328
107180,-20685.600000,0.862170
107200,-20686.800000,0.862671
107220,-20722.400000,0.863403
107240,-20656.400000,0.861768
107260,-20712.800000,0.862878
107280,-20708.000000,0.861768
107300,-20730.800000,0.863379
107320,-20696.400000,0.863672
107340,-20718.000000,0.864160
107360,-20759.200000,0.867273
107380,-20756.000000,0.867542
107400,-20712.000000,0.865515
107420,-20673.200000,0.864233
107440,-20757.200000,0.867786
107460,-20731.600000,0.865393
107480,-20740.000000,0.865723
107500,-20720.400000,0.863647
107520,-20694.000000,0.862915
107540,-20698.000000,0.862842
107560,-20713.600000,0.863513
107580,-20747.600000,0.864038
107600,-20738.400000,0.864062
107620,-20749.200000,0.865369
107640,-20748.000000,0.863611
107660,-20755.200000,0.865125
107680,-20701.600000,0.862744
107700,-20716.400000,0.863721
107720,-20651.600000,0.860815
107740,-20701.200000,0.863440
107760,-20752.800000,0.866577
107780,-20747.600000,0.865320
107800,-20759.600000,0.866650
107820,-20737.200000,0.865332
107840,-20746.000000,0.864160
107860,-20706.000000,0.863794
107880,-20754.000000,0.865479
107900,-20693.600000,0.861890
107920,-20690.400000,0.862512
107940,-20720.800000,0.863025
107960,-20720.000000,0.863306
107980,-20755.200000,0.864014
108000,-20704.400000,0.861829
108020,-20653.600000,0.861121
108040,-20696.000000,0.861951
108060,-20727.600000,0.862292
108080,-20693.600000,0.860938
108100,-20673.200000,0.859973
108120,-20718.400000,0.861890
108140,-20698.800000,0.860278
108160,-20703.200000,0.861279
108180,-20662.800000,0.859741
108200,-20675.200000,0.860571
108220,-20717.600000,0.862109
108240,-20714.000000,0.863074
108260,-20681.200000,0.860278
108280,-20657.600000,0.859753
108300,-20647.200000,0.858875
108320,-20653.600000,0.860278
108340,-20648.000000,0.860364
108360,-20689.600000,0.862109
108380,-20762.400000,0.865088
108400,-20775.200000,0.865491
108420,-20756.400000,0.865564
108440,-20731.200000,0.863599
108460,-20726.800000,0.863013
108480,-20736.800000,0.865088
108500,-20709.600000,0.862537
108520,-20659.200000,0.860657
108540,-20658.000000,0.862158
108560,-20690.800000,0.861951
108580,-20702.400000,0.862854
108600,-20748.400000,0.865491
108620,-20781.200000,0.866406
108640,-20730.000000,0.864062
108660,-20793.200000,0.866528
108680,-20758.800000,0.864453
108700,-20770.400000,0.864551
108720,-20730.400000,0.862488
108740,-20731.600000,0.861096
108760,-20690.800000,0.860278
108780,-20744.400000,0.861597
108800,-20744.400000,0.862292
108820,-20685.600000,0.860559
108840,-20664.400000,0.858911
108860,-20731.200000,0.862317
108880,-20759.600000,0.862402
108900,-20733.200000,0.862085
108920,-20656.400000,0.858447
108940,-20698.000000,0.860828
108960,-20673.600000,0.860474
108980,-20670.400000,0.858325
109000,-20663.200000,0.858350
109020,-20659.600000,0.858496
109040,-20664.800000,0.858398
109060,-20692.400000,0.859607
109080,-20679.200000,0.858606
109100,-20676.000000,0.858972
109120,-20698.800000,0.861584
109140,-20692.400000,0.860461
109160,-20675.600000,0.862451
109180,-20733.600000,0.864136
109200,-20710.400000,0.863281
109220,-20727.200000,0.861511
109240,-20689.200000,0.859387
109260,-20680.000000,0.860889
109280,-20692.000000,0.859753
109300,-20674.400000,0.858459
109320,-20685.600000,0.859241
109340,-20720.000000,0.861414
109360,-20693.200000,0.860266
109380,-20608.000000,0.857214
109400,-20572.000000,0.856091
109420,-20586.800000,0.856873
109440,-20586.000000,0.855396
109460,-20620.000000,0.857629
109480,-20623.600000,0.858337
109500,-20592.000000,0.857251
109520,-20568.400000,0.855701
109540,-20520.000000,0.853979
109560,-20560.000000,0.856519
109580,-20624.400000,0.858179
109600,-20684.000000,0.859937
109620,-20711.600000,0.861829
109640,-20684.000000,0.860522
109660,-20714.400000,0.860718
109680,-20707.600000,0.860510
109700,-20707.600000,0.861890
109720,-20682.400000,0.862122
109740,-20770.400000,0.864612
109760,-20750.800000,0.865308
109780,-20822.000000,0.867175
109800,-20767.600000,0.862988
109820,-20800.000000,0.865747
109840,-20816.400000,0.867175
109860,-20785.600000,0.866455
109880,-20809.200000,0.866736
109900,-20772.000000,0.865381
109920,-20737.200000,0.863257
109940,-20714.800000,0.862122
109960,-20695.600000,0.860718
109980,-20674.800000,0.859460
110000,-20675.600000,0.861743
110020,-20712.400000,0.863989
110040,-20696.000000,0.862097
110060,-20679.200000,0.860535
110080,-20721.600000,0.862915
110100,-20760.800000,0.863696
110120,-20813.600000,0.865808
110140,-20760.800000,0.864661
110160,-20804.400000,0.865710
110180,-20764.000000,0.864636
110200,-20758.800000,0.864856
110220,-20687.600000,0.863721
110240,-20747.600000,0.864929
110260,-20811.200000,0.867017
110280,-20766.400000,0.866638
110300,-20789.200000,0.866943
110320,-20715.600000,0.863147
110340,-20675.200000,0.861279
110360,-20682.800000,0.862012
110380,-20749.200000,0.863916
110400,-20754.800000,0.864734
110420,-20731.600000,0.863782
110440,-20697.600000,0.862524
110460,-20792.000000,0.865479
110480,-20756.800000,0.866199
110500,-20730.000000,0.863831
110520,-20796.400000,0.866577
110540,-20722.000000,0.862805
110560,-20670.400000,0.862207
110580,-20728.400000,0.864160
110600,-20734.000000,0.864758
110620,-20741.600000,0.865564
110640,-20751.600000,0.866211
110660,-20745.200000,0.865552
110680,-20739.200000,0.865125
110700,-20784.000000,0.865332
110720,-20769.600000,0.865735
110740,-20746.800000,0.865601
110760,-20729.600000,0.864893
110780,-20680.800000,0.861877
110800,-20676.800000,0.860938
110820,-20663.200000,0.861292
110840,-20680.400000,0.861987
110860,-20687.600000,0.861682
110880,-20669.600000,0.861975
110900,-20718.000000,0.863135
110920,-20709.200000,0.862891
110940,-20670.000000,0.861743
110960,-20689.600000,0.861572
110980,-20732.800000,0.864600
111000,-20746.400000,0.862671
111020,-20748.400000,0.863806
111040,-20764.400000,0.864221
111060,-20759.200000,0.864319
111080,-20727.600000,0.862683
111100,-20720.000000,0.861987
111120,-20714.000000,0.863220
111140,-20734.400000,0.863049
111160,-20692.000000,0.862305
111180,-20694.800000,0.860938
111200,-20726.400000,0.862720
111220,-20726.000000,0.862476
111240,-20675.200000,0.859583
111260,-20654.400000,0.858032
111280,-20621.200000,0.856958
111300,-20652.800000,0.859875
111320,-20687.600000,0.860498
111340,-20699.200000,0.860144
111360,-20716.000000,0.859753
111380,-20666.000000,0.859241
111400,-20605.600000,0.856982
111420,-20554.400000,0.856726
111440,-20561.600000,0.855859
111460,-20572.400000,0.855127
111480,-20613.200000,0.858215
111500,-20656.400000,0.858606
111520,-20686.800000,0.859595
111540,-20656.000000,0.858521
111560,-20665.600000,0.859436
111580,-20615.200000,0.857629
111600,-20626.800000,0.858276
111620,-20685.200000,0.859277
111640,-20630.800000,0.857031
111660,-20650.400000,0.858447
111680,-20650.400000,0.858630
111700,-20590.400000,0.857227
111720,-20634.800000,0.858826
111740,-20637.200000,0.858838
111760,-20704.000000,0.861548
111780,-20672.800000,0.859351
111800,-20702.800000,0.860217
111820,-20727.600000,0.860718
111840,-20677.600000,0.858923
111860,-20678.800000,0.860510
111880,-20682.800000,0.860461
111900,-20631.600000,0.858557
111920,-20651.200000,0.858264
111940,-20661.600000,0.858728
111960,-20638.800000,0.858313
111980,-20685.200000,0.859180
112000,-20709.600000,0.860498
112020,-20647.200000,0.858960
112040,-20648.000000,0.857959
112060,-20684.400000,0.860876
112080,-20666.800000,0.858484
112100,-20698.800000,0.859509
112120,-20728.800000,0.861914
112140,-20712.800000,0.860913
112160,-20740.000000,0.861987
112180,-20705.200000,0.861096
112200,-20726.000000,0.862524
112220,-20735.600000,0.862170
112240,-20709.600000,0.862231
112260,-20724.000000,0.862842
112280,-20713.200000,0.862158
112300,-20659.200000,0.860767
112320,-20713.200000,0.861328
112340,-20675.600000,0.859412
112360,-20742.400000,0.862793
112380,-20738.000000,0.862805
112400,-20768.400000,0.862524
112420,-20706.800000,0.863098
112440,-20749.200000,0.863770
